symbol,met_count,rs_score,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile
PATN,7,82.07,PATN,6,soft_unavailable,ineligible:etf,True,54.21030582320905,68.05613741097612,122.26644323418518
RNWZ,7,82.0,RNWZ,6,soft_unavailable,ineligible:etf,True,54.08462505236699,68.05613741097612,122.14076246334311
BWNB,7,81.98,,6,soft_unavailable,financial data unavailable,True,54.000837871805615,68.05613741097612,122.05697528278174
OPTZ,7,81.97,OPTZ,6,soft_unavailable,ineligible:etf,True,53.95894428152492,68.05613741097612,122.01508169250104
FLLA,7,81.96,FLLA,6,soft_unavailable,ineligible:etf,True,53.91705069124424,68.05613741097612,121.97318810222036
AGEM,7,81.93,AGEM,6,soft_unavailable,ineligible:etf,True,53.81231671554252,68.05613741097612,121.86845412651864
ETEC,7,81.85,ETEC,6,soft_unavailable,ineligible:etf,True,53.665689149560116,68.05613741097612,121.72182656053624
FXZ,7,81.82,FXZ,6,soft_unavailable,ineligible:etf,True,53.58190196899875,68.05613741097612,121.63803937997487
USCI,7,81.76,USCI,6,soft_unavailable,ineligible:etf,True,53.435274403016344,68.05613741097612,121.49141181399247
IXN,7,81.74,IXN,6,soft_unavailable,ineligible:etf,True,53.3724340175953,68.05613741097612,121.42857142857142
RSPT,7,81.73,RSPT,6,soft_unavailable,ineligible:etf,True,53.330540427314624,68.05613741097612,121.38667783829075
FLNG,7,81.72,FLNG,6,complete,,False,53.28864683703394,68.05613741097612,121.34478424801006
HAP,7,81.65,HAP,6,soft_unavailable,ineligible:etf,True,53.03728529534981,68.05613741097612,121.09342270632592
IWC,7,81.64,IWC,6,soft_unavailable,ineligible:etf,True,52.995391705069125,68.05613741097612,121.05152911604524
UXI,7,81.5,UXI,6,soft_unavailable,ineligible:etf,True,52.744030163385005,68.05613741097612,120.80016757436113
JADE,7,81.49,JADE,6,soft_unavailable,ineligible:etf,True,52.70213657310432,68.05613741097612,120.75827398408043
FEMR,7,81.45,FEMR,6,soft_unavailable,ineligible:etf,True,52.61834939254294,68.05613741097612,120.67448680351906
CERY,7,81.42,CERY,6,soft_unavailable,ineligible:etf,True,52.53456221198156,68.05613741097612,120.59069962295769
FDT,7,81.4,FDT,6,soft_unavailable,ineligible:etf,True,52.45077503142019,68.05613741097612,120.50691244239631
DWAS,7,81.34,DWAS,6,soft_unavailable,ineligible:etf,True,52.36698785085881,68.05613741097612,120.42312526183494
NUKZ,7,81.33,NUKZ,6,soft_unavailable,ineligible:etf,True,52.32509426057813,68.05613741097612,120.38123167155425
FYX,7,81.23,FYX,6,soft_unavailable,ineligible:etf,True,52.07373271889401,68.05613741097612,120.12987012987013
IBOT,7,81.22,IBOT,6,soft_unavailable,ineligible:etf,True,52.03183912861332,68.05613741097612,120.08797653958945
SHEH,7,81.21,SHEH,6,soft_unavailable,ineligible:etf,True,51.98994553833264,68.05613741097612,120.04608294930875
ROBO,7,81.16,ROBO,6,soft_unavailable,ineligible:etf,True,51.82237117720989,68.05613741097612,119.87850858818601
EMCS,7,81.08,EMCS,6,soft_unavailable,ineligible:etf,True,51.738583996648515,68.05613741097612,119.79472140762464
DBEM,7,81.06,DBEM,6,soft_unavailable,ineligible:etf,True,51.69669040636783,68.05613741097612,119.75282781734396
HGER,7,81.05,HGER,6,soft_unavailable,ineligible:etf,True,51.654796816087135,68.05613741097612,119.71093422706326
BSVO,7,80.99,BSVO,6,soft_unavailable,ineligible:etf,True,51.52911604524508,68.05613741097612,119.58525345622121
FEM,7,80.96,FEM,6,soft_unavailable,ineligible:etf,True,51.4453288646837,68.05613741097612,119.50146627565982
FTIF,7,80.94,FTIF,6,soft_unavailable,ineligible:etf,True,51.40343527440302,68.05613741097612,119.45957268537914
NVIR,7,80.93,NVIR,6,soft_unavailable,ineligible:etf,True,51.36154168412232,68.05613741097612,119.41767909509844
BKEM,7,80.92,BKEM,6,soft_unavailable,ineligible:etf,True,51.31964809384164,68.05613741097612,119.37578550481777
SHCO,7,80.9,SHCO,6,soft_unavailable,ineligible:metadata_not_found,True,51.23586091328028,68.05613741097612,119.2919983242564
SRBK,7,80.89,SRBK,6,complete,,False,51.193967322999576,68.05613741097612,119.25010473397569
IWDL,7,80.87,IWDL,6,soft_unavailable,ineligible:etf,True,51.1520737327189,68.05613741097612,119.20821114369502
FPXI,7,80.85,FPXI,6,soft_unavailable,ineligible:etf,True,51.11018014243821,68.05613741097612,119.16631755341433
DPST,7,80.79,DPST,6,soft_unavailable,ineligible:etf,True,50.98449937159615,68.05613741097612,119.04063678257228
ASIA,7,80.78,ASIA,6,soft_unavailable,ineligible:etf,True,50.942605781315464,68.05613741097612,118.99874319229158
TINT,7,80.77,TINT,6,soft_unavailable,ineligible:etf,True,50.90071219103477,68.05613741097612,118.95684960201089
ECON,7,80.76,ECON,6,soft_unavailable,ineligible:etf,True,50.858818600754084,68.05613741097612,118.9149560117302
FGFPP,7,80.71,,6,soft_unavailable,financial data unavailable,True,50.733137829912025,68.05613741097612,118.78927524088814
PBPB,7,80.67,PBPB,6,soft_unavailable,ineligible:metadata_not_found,True,50.69124423963134,68.05613741097612,118.74738165060745
XYLO,7,80.66,XYLO,6,soft_unavailable,ineligible:metadata_not_found,True,50.649350649350644,68.05613741097612,118.70548806032676
HEEM,7,80.63,HEEM,6,soft_unavailable,ineligible:etf,True,50.56556346878928,68.05613741097612,118.6217008797654
CLSE,7,80.62,CLSE,6,soft_unavailable,ineligible:etf,True,50.52366987850859,68.05613741097612,118.5798072894847
TURN,7,80.61,TURN,6,soft_unavailable,ineligible:metadata_not_found,True,50.4817762882279,68.05613741097612,118.53791369920401
SEEM,7,80.56,SEEM,6,soft_unavailable,ineligible:etf,True,50.39798910766653,68.05613741097612,118.45412651864265
NBCE,7,80.55,NBCE,6,soft_unavailable,ineligible:etf,True,50.35609551738583,68.05613741097612,118.41223292836196
PPI,7,80.51,PPI,6,soft_unavailable,ineligible:etf,True,50.31420192710515,68.05613741097612,118.37033933808127
PDLB,7,80.44,PDLB,6,complete,,False,50.146627565982406,68.05613741097612,118.20276497695852
NTSE,7,80.43,NTSE,6,soft_unavailable,ineligible:etf,True,50.10473397570172,68.05613741097612,118.16087138667784
BLCR,7,80.42,BLCR,6,soft_unavailable,ineligible:etf,True,50.062840385421026,68.05613741097612,118.11897779639715
DFEV,7,80.35,DFEV,6,soft_unavailable,ineligible:etf,True,49.89526602429829,68.05613741097612,117.95140343527441
PWRD,7,80.33,PWRD,6,soft_unavailable,ineligible:etf,True,49.81147884373691,68.05613741097612,117.86761625471303
ASHS,7,80.23,ASHS,6,soft_unavailable,ineligible:etf,True,49.602010892333475,68.05613741097612,117.65814830330959
ARKX,7,80.16,ARKX,6,soft_unavailable,ineligible:etf,True,49.518223711772094,68.05613741097612,117.57436112274821
GUNR,7,80.15,GUNR,6,soft_unavailable,ineligible:etf,True,49.476330121491415,68.05613741097612,117.53246753246754
BULD,7,80.14,BULD,6,soft_unavailable,ineligible:etf,True,49.43443653121072,68.05613741097612,117.49057394218684
AAXJ,7,80.06,AAXJ,6,soft_unavailable,ineligible:etf,True,49.22496857980729,68.05613741097612,117.2811059907834
DBJP,7,80.04,DBJP,6,soft_unavailable,ineligible:etf,True,49.1830749895266,68.05613741097612,117.23921240050272
HWAY,7,80.02,HWAY,6,soft_unavailable,ineligible:etf,True,49.09928780896523,68.05613741097612,117.15542521994135
UYM,7,80.01,UYM,6,soft_unavailable,ineligible:etf,True,49.05739421868454,68.05613741097612,117.11353162966066
GNR,7,79.99,GNR,6,soft_unavailable,ineligible:etf,True,49.01550062840385,68.05613741097612,117.07163803937996
EWO,7,79.97,EWO,6,soft_unavailable,ineligible:etf,True,48.931713447842476,68.05613741097612,116.9878508588186
SMOG,7,79.96,SMOG,6,soft_unavailable,ineligible:etf,True,48.8898198575618,68.05613741097612,116.94595726853791
SDCI,7,79.95,SDCI,6,soft_unavailable,ineligible:etf,True,48.8479262672811,68.05613741097612,116.90406367825722
TFPN,7,79.93,TFPN,6,soft_unavailable,ineligible:etf,True,48.806032677000424,68.05613741097612,116.86217008797655
XTN,7,79.92,XTN,6,soft_unavailable,ineligible:etf,True,48.76413908671973,68.05613741097612,116.82027649769586
CBSE,7,79.89,CBSE,6,soft_unavailable,ineligible:etf,True,48.68035190615836,68.05613741097612,116.73648931713447
DIEM,7,79.81,DIEM,6,soft_unavailable,ineligible:etf,True,48.470883954754925,68.05613741097612,116.52702136573104
MVV,7,79.79,MVV,6,soft_unavailable,ineligible:etf,True,48.42899036447423,68.05613741097612,116.48512777545035
NBCM,7,79.77,NBCM,6,soft_unavailable,ineligible:etf,True,48.38709677419355,68.05613741097612,116.44323418516967
AVEM,7,79.76,AVEM,6,soft_unavailable,ineligible:etf,True,48.34520318391286,68.05613741097612,116.40134059488898
FCA,7,79.58,FCA,6,soft_unavailable,ineligible:etf,True,47.926267281105986,68.05613741097612,115.9824046920821
EEMX,7,79.56,EEMX,6,soft_unavailable,ineligible:etf,True,47.84248010054461,68.05613741097612,115.89861751152074
GB,7,79.52,GB,6,soft_unavailable,ineligible:metadata_not_found,True,47.71679932970255,68.05613741097612,115.77293674067867
TRFM,7,79.49,TRFM,6,soft_unavailable,ineligible:etf,True,47.63301214914118,68.05613741097612,115.6891495601173
AVUV,7,79.47,AVUV,6,soft_unavailable,ineligible:etf,True,47.54922496857981,68.05613741097612,115.60536237955593
LVTX,7,79.43,LVTX,6,soft_unavailable,ineligible:metadata_not_found,True,47.465437788018434,68.05613741097612,115.52157519899455
CMDT,7,79.41,CMDT,6,soft_unavailable,ineligible:etf,True,47.360703812316714,68.05613741097612,115.41684122329283
VNAM,7,79.41,VNAM,6,soft_unavailable,ineligible:etf,True,47.360703812316714,68.05613741097612,115.41684122329283
EMGF,7,79.39,EMGF,6,soft_unavailable,ineligible:etf,True,47.29786342689569,68.05613741097612,115.35400083787181
EEM,7,79.38,EEM,6,soft_unavailable,ineligible:etf,True,47.255969836614995,68.05613741097612,115.31210724759111
NDIV,7,79.36,NDIV,6,soft_unavailable,ineligible:etf,True,47.17218265605362,68.05613741097612,115.22832006702974
IMOM,7,79.35,IMOM,6,soft_unavailable,ineligible:etf,True,47.130289065772935,68.05613741097612,115.18642647674906
FESM,7,79.34,FESM,6,soft_unavailable,ineligible:etf,True,47.08839547549225,68.05613741097612,115.14453288646837
SEA,7,79.33,SEA,6,soft_unavailable,ineligible:etf,True,47.04650188521156,68.05613741097612,115.10263929618768
FLAX,7,79.32,FLAX,6,soft_unavailable,ineligible:etf,True,47.004608294930875,68.05613741097612,115.060745705907
EEMA,7,79.28,EEMA,6,soft_unavailable,ineligible:etf,True,46.878927524088816,68.05613741097612,114.93506493506493
XMMO,7,79.27,XMMO,6,soft_unavailable,ineligible:etf,True,46.83703393380812,68.05613741097612,114.89317134478424
DFAE,7,79.23,DFAE,6,soft_unavailable,ineligible:etf,True,46.669459572685376,68.05613741097612,114.72559698366149
DFEM,7,79.2,DFEM,6,soft_unavailable,ineligible:etf,True,46.62756598240469,68.05613741097612,114.68370339338081
XSMO,7,79.19,XSMO,6,soft_unavailable,ineligible:etf,True,46.585672392124,68.05613741097612,114.64180980310013
FFSM,7,79.18,FFSM,6,soft_unavailable,ineligible:etf,True,46.54377880184332,68.05613741097612,114.59991621281944
FYT,7,79.17,FYT,6,soft_unavailable,ineligible:etf,True,46.50188521156263,68.05613741097612,114.55802262253874
IDNA,7,79.15,IDNA,6,soft_unavailable,ineligible:etf,True,46.459991621281944,68.05613741097612,114.51612903225806
RSST,7,79.14,RSST,6,soft_unavailable,ineligible:etf,True,46.41809803100126,68.05613741097612,114.47423544197738
RHRX,7,79.09,RHRX,6,soft_unavailable,ineligible:etf,True,46.33431085043988,68.05613741097612,114.390448261416
PKB,7,79.07,PKB,6,soft_unavailable,ineligible:etf,True,46.2924172601592,68.05613741097612,114.34855467113532
PWB,7,79.05,PWB,6,soft_unavailable,ineligible:etf,True,46.250523669878504,68.05613741097612,114.30666108085462
CIO,7,79.0,CIO,6,soft_unavailable,ineligible:metadata_not_found,True,46.08294930875576,68.05613741097612,114.13908671973188
XSOE,7,78.98,XSOE,6,soft_unavailable,ineligible:etf,True,46.04105571847507,68.05613741097612,114.0971931294512
MFEM,7,78.95,MFEM,6,soft_unavailable,ineligible:etf,True,45.999162128194385,68.05613741097612,114.0552995391705
UMMA,7,78.88,UMMA,6,soft_unavailable,ineligible:etf,True,45.78969417679095,68.05613741097612,113.84583158776707
RFEM,7,78.87,RFEM,6,soft_unavailable,ineligible:etf,True,45.74780058651026,68.05613741097612,113.80393799748637
PAVE,7,78.84,PAVE,6,soft_unavailable,ineligible:etf,True,45.664013405948886,68.05613741097612,113.72015081692501
ROAM,7,78.79,ROAM,6,soft_unavailable,ineligible:etf,True,45.58022622538751,68.05613741097612,113.63636363636363
NBET,7,78.78,NBET,6,soft_unavailable,ineligible:etf,True,45.538332635106826,68.05613741097612,113.59447004608295
FYLD,7,78.76,FYLD,6,soft_unavailable,ineligible:etf,True,45.45454545454545,68.05613741097612,113.51068286552157
FDLS,7,78.75,FDLS,6,soft_unavailable,ineligible:etf,True,45.41265186426477,68.05613741097612,113.46878927524088
BIBL,7,78.74,BIBL,6,soft_unavailable,ineligible:etf,True,45.37075827398408,68.05613741097612,113.4268956849602
CPAI,7,78.7,CPAI,6,soft_unavailable,ineligible:etf,True,45.328864683703394,68.05613741097612,113.38500209467952
AVSC,7,78.69,AVSC,6,soft_unavailable,ineligible:etf,True,45.28697109342271,68.05613741097612,113.34310850439883
IEMG,7,78.68,IEMG,6,soft_unavailable,ineligible:etf,True,45.245077503142014,68.05613741097612,113.30121491411813
EVLU,7,78.66,EVLU,6,soft_unavailable,ineligible:etf,True,45.203183912861334,68.05613741097612,113.25932132383745
KSTR,7,78.64,KSTR,6,soft_unavailable,ineligible:etf,True,45.11939673229996,68.05613741097612,113.17553414327608
EBMT,7,78.62,EBMT,6,complete,,False,45.07750314201927,68.05613741097612,113.13364055299539
RZV,7,78.61,RZV,6,soft_unavailable,ineligible:etf,True,45.03560955173858,68.05613741097612,113.0917469627147
GDE,7,78.58,GDE,6,soft_unavailable,ineligible:etf,True,44.993715961457895,68.05613741097612,113.04985337243401
GEM,7,78.57,GEM,6,soft_unavailable,ineligible:etf,True,44.95182237117721,68.05613741097612,113.00795978215334
GSEE,7,78.54,GSEE,6,soft_unavailable,ineligible:etf,True,44.82614160033515,68.05613741097612,112.88227901131127
GXG,7,78.52,GXG,6,soft_unavailable,ineligible:etf,True,44.78424801005446,68.05613741097612,112.84038542103059
GLRY,7,78.51,GLRY,6,soft_unavailable,ineligible:etf,True,44.742354419773775,68.05613741097612,112.7984918307499
VFMO,7,78.49,VFMO,6,soft_unavailable,ineligible:etf,True,44.70046082949309,68.05613741097612,112.7565982404692
ESGE,7,78.48,ESGE,6,soft_unavailable,ineligible:etf,True,44.6585672392124,68.05613741097612,112.71470465018852
SNSR,7,78.46,SNSR,6,soft_unavailable,ineligible:etf,True,44.616673648931716,68.05613741097612,112.67281105990784
BRF,7,78.43,BRF,6,soft_unavailable,ineligible:etf,True,44.53288646837034,68.05613741097612,112.58902387934646
EIPX,7,78.4,EIPX,6,soft_unavailable,ineligible:etf,True,44.49099287808965,68.05613741097612,112.54713028906576
TUR,7,78.38,TUR,6,soft_unavailable,ineligible:etf,True,44.407205697528276,68.05613741097612,112.4633431085044
SWTX,7,78.28,SWTX,6,soft_unavailable,ineligible:metadata_not_found,True,44.3234185169669,68.05613741097612,112.37955592794302
RAAX,7,78.25,RAAX,6,soft_unavailable,ineligible:etf,True,44.28152492668622,68.05613741097612,112.33766233766234
PEXL,7,78.23,PEXL,6,soft_unavailable,ineligible:etf,True,44.23963133640553,68.05613741097612,112.29576874738166
ISRA,7,78.22,ISRA,6,soft_unavailable,ineligible:etf,True,44.197737746124844,68.05613741097612,112.25387515710096
TDI,7,78.18,TDI,6,soft_unavailable,ineligible:etf,True,44.15584415584416,68.05613741097612,112.21198156682027
IYM,7,78.17,IYM,6,soft_unavailable,ineligible:etf,True,44.11395056556347,68.05613741097612,112.17008797653959
BBP,7,78.15,BBP,6,soft_unavailable,ineligible:etf,True,44.0301633850021,68.05613741097612,112.08630079597822
RAYE,7,78.13,RAYE,6,soft_unavailable,ineligible:etf,True,43.94637620444072,68.05613741097612,112.00251361541683
MEM,7,78.08,MEM,6,soft_unavailable,ineligible:etf,True,43.736908253037285,68.05613741097612,111.7930456640134
SPWO,7,78.07,SPWO,6,soft_unavailable,ineligible:etf,True,43.67406786761626,68.05613741097612,111.73020527859238
FPX,7,78.07,FPX,6,soft_unavailable,ineligible:etf,True,43.67406786761626,68.05613741097612,111.73020527859238
HEWJ,7,78.03,HEWJ,6,soft_unavailable,ineligible:etf,True,43.611227482195225,68.05613741097612,111.66736489317134
COLO,7,78.0,COLO,6,soft_unavailable,ineligible:etf,True,43.52744030163385,68.05613741097612,111.58357771260998
AVSE,7,77.99,AVSE,6,soft_unavailable,ineligible:etf,True,43.485546711353166,68.05613741097612,111.54168412232929
EVRI,7,77.98,EVRI,6,soft_unavailable,ineligible:metadata_not_found,True,43.44365312107248,68.05613741097612,111.49979053204859
XPH,7,77.96,XPH,6,soft_unavailable,ineligible:etf,True,43.401759530791786,68.05613741097612,111.4578969417679
JHEM,7,77.93,JHEM,6,soft_unavailable,ineligible:etf,True,43.3598659405111,68.05613741097612,111.41600335148722
SCDS,7,77.91,SCDS,6,soft_unavailable,ineligible:etf,True,43.31797235023041,68.05613741097612,111.37410976120654
PYZ,7,77.9,PYZ,6,soft_unavailable,ineligible:etf,True,43.276078759949726,68.05613741097612,111.33221617092585
NXTE,7,77.89,NXTE,6,soft_unavailable,ineligible:etf,True,43.23418516966904,68.05613741097612,111.29032258064515
IDRV,7,77.87,IDRV,6,soft_unavailable,ineligible:etf,True,43.19229157938835,68.05613741097612,111.24842899036447
VPL,7,77.83,VPL,6,soft_unavailable,ineligible:etf,True,43.066610808546294,68.05613741097612,111.1227482195224
BBT,7,77.74,BBT,6,complete,,False,42.857142857142854,68.05613741097612,110.91328026811897
FTXR,7,77.73,FTXR,6,soft_unavailable,ineligible:etf,True,42.81524926686217,68.05613741097612,110.87138667783829
RWEM,7,77.72,,6,soft_unavailable,financial data unavailable,True,42.77335567658148,68.05613741097612,110.82949308755761
PGRE,7,77.69,PGRE,6,soft_unavailable,ineligible:metadata_not_found,True,42.68956849602011,68.05613741097612,110.74570590699622
NLR,7,77.6,NLR,6,soft_unavailable,ineligible:etf,True,42.56388772517805,68.05613741097612,110.62002513615417
EQRR,7,77.57,EQRR,6,soft_unavailable,ineligible:etf,True,42.480100544616676,68.05613741097612,110.5362379555928
VTWV,7,77.54,VTWV,6,soft_unavailable,ineligible:etf,True,42.35441977377461,68.05613741097612,110.41055718475073
IWN,7,77.5,IWN,6,soft_unavailable,ineligible:etf,True,42.270632593213236,68.05613741097612,110.32677000418936
NSI,7,77.47,NSI,6,soft_unavailable,ineligible:etf,True,42.22873900293255,68.05613741097612,110.28487641390868
AIRL,7,77.45,AIRL,6,soft_unavailable,ineligible:etf,True,42.18684541265186,68.05613741097612,110.24298282362798
FDRV,7,77.43,FDRV,6,soft_unavailable,ineligible:etf,True,42.144951822371176,68.05613741097612,110.20108923334729
EYLD,7,77.41,EYLD,6,soft_unavailable,ineligible:etf,True,42.10305823209049,68.05613741097612,110.15919564306661
RZG,7,77.39,RZG,6,soft_unavailable,ineligible:etf,True,42.01927105152912,68.05613741097612,110.07540846250524
KBA,7,77.38,KBA,6,soft_unavailable,ineligible:etf,True,41.97737746124843,68.05613741097612,110.03351487222454
COMB,7,77.37,COMB,6,soft_unavailable,ineligible:etf,True,41.935483870967744,68.05613741097612,109.99162128194386
AVDV,7,77.31,AVDV,6,soft_unavailable,ineligible:etf,True,41.85169669040637,68.05613741097612,109.90783410138249
JIVE,7,77.3,JIVE,6,soft_unavailable,ineligible:etf,True,41.809803100125684,68.05613741097612,109.8659405111018
PTH,7,77.28,PTH,6,soft_unavailable,ineligible:etf,True,41.726015919564304,68.05613741097612,109.78215333054042
FDM,7,77.27,FDM,6,soft_unavailable,ineligible:etf,True,41.68412232928362,68.05613741097612,109.74025974025975
EFNL,7,77.24,EFNL,6,soft_unavailable,ineligible:etf,True,41.600335148722245,68.05613741097612,109.65647255969836
XSVM,7,77.15,XSVM,6,soft_unavailable,ineligible:etf,True,41.39086719731881,68.05613741097612,109.44700460829493
VIDI,7,77.14,VIDI,6,soft_unavailable,ineligible:etf,True,41.348973607038126,68.05613741097612,109.40511101801425
TLTE,7,77.13,TLTE,6,soft_unavailable,ineligible:etf,True,41.30708001675744,68.05613741097612,109.36321742773356
SAMT,7,77.11,SAMT,6,soft_unavailable,ineligible:etf,True,41.265186426476745,68.05613741097612,109.32132383745287
SOPH,7,77.1,SOPH,6,complete,,False,41.223292836196066,68.05613741097612,109.27943024717219
AVLV,7,77.07,AVLV,6,soft_unavailable,ineligible:etf,True,41.097612065354,68.05613741097612,109.15374947633012
ICOW,7,77.06,ICOW,6,soft_unavailable,ineligible:etf,True,41.05571847507331,68.05613741097612,109.11185588604943
AMOM,7,77.03,AMOM,6,soft_unavailable,ineligible:etf,True,40.93003770423125,68.05613741097612,108.98617511520737
PHX,7,77.02,PHX,6,soft_unavailable,ineligible:metadata_not_found,True,40.88814411395057,68.05613741097612,108.94428152492668
GVAL,7,76.98,GVAL,6,soft_unavailable,ineligible:etf,True,40.76246334310851,68.05613741097612,108.81860075408463
KBWR,7,76.91,KBWR,6,soft_unavailable,ineligible:etf,True,40.72056975282782,68.05613741097612,108.77670716380393
INFL,7,76.9,INFL,6,soft_unavailable,ineligible:etf,True,40.67867616254713,68.05613741097612,108.73481357352324
MMSC,7,76.89,MMSC,6,soft_unavailable,ineligible:etf,True,40.63678257226645,68.05613741097612,108.69291998324258
BBEM,7,76.79,BBEM,6,soft_unavailable,ineligible:etf,True,40.469208211143695,68.05613741097612,108.52534562211981
XNAV,7,76.73,XNAV,6,soft_unavailable,ineligible:etf,True,40.343527440301635,68.05613741097612,108.39966485127775
FBOT,7,76.71,FBOT,6,soft_unavailable,ineligible:etf,True,40.25974025974026,68.05613741097612,108.31587767071639
FCVT,7,76.61,FCVT,6,soft_unavailable,ineligible:etf,True,40.1340594888982,68.05613741097612,108.19019689987432
ADVE,7,76.6,ADVE,6,soft_unavailable,ineligible:etf,True,40.09216589861751,68.05613741097612,108.14830330959363
MYLD,7,76.58,MYLD,6,soft_unavailable,ineligible:etf,True,40.05027230833683,68.05613741097612,108.10640971931295
IJS,7,76.57,IJS,6,soft_unavailable,ineligible:etf,True,40.008378718056136,68.05613741097612,108.06451612903226
SUPL,7,76.54,SUPL,6,soft_unavailable,ineligible:etf,True,39.92459153749476,68.05613741097612,107.98072894847088
GOP,7,76.51,GOP,6,soft_unavailable,ineligible:etf,True,39.882697947214076,68.05613741097612,107.9388353581902
LSVD,7,76.49,LSVD,6,soft_unavailable,ineligible:etf,True,39.7989107666527,68.05613741097612,107.85504817762882
EINC,7,76.46,EINC,6,soft_unavailable,ineligible:etf,True,39.75701717637202,68.05613741097612,107.81315458734814
FNDF,7,76.44,FNDF,6,soft_unavailable,ineligible:etf,True,39.67322999581064,68.05613741097612,107.72936740678676
ZAP,7,76.39,ZAP,6,soft_unavailable,ineligible:etf,True,39.61038961038961,68.05613741097612,107.66652702136574
SCHA,7,76.39,SCHA,6,soft_unavailable,ineligible:etf,True,39.61038961038961,68.05613741097612,107.66652702136574
EMCR,7,76.36,EMCR,6,soft_unavailable,ineligible:etf,True,39.547549224968584,68.05613741097612,107.60368663594471
FLJH,7,76.35,FLJH,6,soft_unavailable,ineligible:etf,True,39.50565563468789,68.05613741097612,107.56179304566402
PXF,7,76.33,PXF,6,soft_unavailable,ineligible:etf,True,39.46376204440721,68.05613741097612,107.51989945538332
ETHO,7,76.32,ETHO,6,soft_unavailable,ineligible:etf,True,39.42186845412652,68.05613741097612,107.47800586510263
VIOV,7,76.3,VIOV,6,soft_unavailable,ineligible:etf,True,39.37997486384583,68.05613741097612,107.43611227482195
DFSV,7,76.29,DFSV,6,soft_unavailable,ineligible:etf,True,39.338081273565145,68.05613741097612,107.39421868454127
FDIQ,7,76.24,FDIQ,6,soft_unavailable,ineligible:etf,True,39.25429409300377,68.05613741097612,107.31043150397988
LOPP,7,76.22,LOPP,6,soft_unavailable,ineligible:etf,True,39.19145370758274,68.05613741097612,107.24759111855886
EWW,7,76.21,EWW,6,soft_unavailable,ineligible:etf,True,39.12861332216171,68.05613741097612,107.18475073313783
CAFG,7,76.18,CAFG,6,soft_unavailable,ineligible:etf,True,39.04482614160034,68.05613741097612,107.10096355257646
KOOL,7,76.17,KOOL,6,soft_unavailable,ineligible:etf,True,39.002932551319645,68.05613741097612,107.05906996229577
FAAR,7,76.13,FAAR,6,soft_unavailable,ineligible:etf,True,38.87725178047759,68.05613741097612,106.93338919145371
DBB,7,76.11,DBB,6,soft_unavailable,ineligible:etf,True,38.8353581901969,68.05613741097612,106.89149560117302
DFSE,7,76.1,DFSE,6,soft_unavailable,ineligible:etf,True,38.79346459991621,68.05613741097612,106.84960201089234
SLYV,7,76.09,SLYV,6,soft_unavailable,ineligible:etf,True,38.751571009635526,68.05613741097612,106.80770842061165
EURL,7,76.08,EURL,6,soft_unavailable,ineligible:etf,True,38.70967741935484,68.05613741097612,106.76581483033095
EMXF,7,76.07,EMXF,6,soft_unavailable,ineligible:etf,True,38.66778382907415,68.05613741097612,106.72392124005027
AVGV,7,76.06,AVGV,6,soft_unavailable,ineligible:etf,True,38.62589023879347,68.05613741097612,106.6820276497696
MEMS,7,76.05,MEMS,6,soft_unavailable,ineligible:etf,True,38.58399664851277,68.05613741097612,106.6401340594889
MXI,7,76.04,MXI,6,soft_unavailable,ineligible:etf,True,38.542103058232094,68.05613741097612,106.5982404692082
RWJ,7,76.03,RWJ,6,soft_unavailable,ineligible:etf,True,38.5002094679514,68.05613741097612,106.55634687892751
GMOI,7,75.98,GMOI,6,soft_unavailable,ineligible:etf,True,38.29074151654797,68.05613741097612,106.34687892752409
FSCC,7,75.97,FSCC,6,soft_unavailable,ineligible:etf,True,38.24884792626728,68.05613741097612,106.30498533724341
NIXT,7,75.96,NIXT,6,soft_unavailable,ineligible:etf,True,38.206954335986595,68.05613741097612,106.26309174696271
VTWO,7,75.95,VTWO,6,soft_unavailable,ineligible:etf,True,38.16506074570591,68.05613741097612,106.22119815668202
WTRE,7,75.94,WTRE,6,soft_unavailable,ineligible:etf,True,38.12316715542522,68.05613741097612,106.17930456640134
GSIB,7,75.93,GSIB,6,soft_unavailable,ineligible:etf,True,38.081273565144535,68.05613741097612,106.13741097612066
NUEM,7,75.9,NUEM,6,soft_unavailable,ineligible:etf,True,37.997486384583155,68.05613741097612,106.05362379555928
PSCI,7,75.89,PSCI,6,soft_unavailable,ineligible:etf,True,37.955592794302476,68.05613741097612,106.0117302052786
YCS,7,75.88,YCS,6,soft_unavailable,ineligible:etf,True,37.89275240888144,68.05613741097612,105.94888981985756
RULE,7,75.87,RULE,6,soft_unavailable,ineligible:etf,True,37.82991202346041,68.05613741097612,105.88604943443653
LIVR,7,75.85,LIVR,6,soft_unavailable,ineligible:etf,True,37.746124842899036,68.05613741097612,105.80226225387516
IDV,7,75.82,IDV,6,soft_unavailable,ineligible:etf,True,37.66233766233766,68.05613741097612,105.71847507331378
FPWR,7,75.8,,6,soft_unavailable,financial data unavailable,True,37.620444072056976,68.05613741097612,105.67658148303309
RFG,7,75.77,RFG,6,soft_unavailable,ineligible:etf,True,37.49476330121491,68.05613741097612,105.55090071219104
RPG,7,75.76,RPG,6,soft_unavailable,ineligible:etf,True,37.45286971093423,68.05613741097612,105.50900712191034
