symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,close,volume,date,rs_score,rs_benchmark,cond8,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
ZURA,True,True,True,True,True,True,True,8,6.989999771118164,308600.0,2026-03-11,98.34,SPY,True,8,98.34,,0,True,92.2979797979798,22.727272727272727,115.02525252525254,8
TE,True,True,True,True,True,True,True,8,8.140000343322754,17282700.0,2026-03-11,98.32,SPY,True,8,98.32,,0,True,92.17171717171718,22.727272727272727,114.8989898989899,8
IRD,True,True,True,True,True,True,True,8,5.010000228881836,2010400.0,2026-03-11,98.29,SPY,True,8,98.29,,0,True,91.91919191919192,22.727272727272727,114.64646464646464,8
PL,True,True,True,True,True,True,True,8,25.440000534057617,8188800.0,2026-03-11,98.27,SPY,True,8,98.27,,0,True,91.66666666666666,22.727272727272727,114.39393939393938,8
PRLD,True,True,True,True,True,True,True,8,3.809999942779541,600800.0,2026-03-11,98.15,SPY,True,8,98.15,,0,True,91.16161616161617,22.727272727272727,113.88888888888889,8
SLS,True,True,True,True,True,True,True,8,5.480000019073486,6196300.0,2026-03-11,98.14,SPY,True,8,98.14,,0,True,91.03535353535354,22.727272727272727,113.76262626262628,8
BIOA,True,True,True,True,True,True,True,8,20.06999969482422,650000.0,2026-03-11,98.09,SPY,True,8,98.09,,0,True,90.65656565656566,22.727272727272727,113.3838383838384,8
PZG,True,True,True,True,True,True,True,8,2.309999942779541,894500.0,2026-03-11,97.95,SPY,True,8,97.95,,0,True,90.53030303030305,22.727272727272727,113.25757575757576,8
QTTB,True,True,True,True,True,True,True,8,6.909999847412109,539100.0,2026-03-11,97.89,SPY,True,8,97.89,,0,True,90.40404040404042,22.727272727272727,113.13131313131314,8
RILYL,True,True,True,True,True,True,True,8,11.779999732971191,7800.0,2026-03-11,97.87,SPY,True,8,97.87,,0,True,90.2777777777778,22.727272727272727,113.00505050505052,8
KORE,True,True,True,True,True,True,True,8,8.960000038146973,21500.0,2026-03-11,97.82,SPY,True,8,97.82,,0,True,90.02525252525253,22.727272727272727,112.75252525252526,8
PVLA,True,True,True,True,True,True,True,8,139.69000244140625,220500.0,2026-03-11,97.76,SPY,True,8,97.76,,0,True,89.64646464646465,22.727272727272727,112.37373737373738,8
OVID,True,True,True,True,True,True,True,8,2.069999933242798,1616900.0,2026-03-11,97.67,SPY,True,8,97.67,,0,True,89.26767676767676,22.727272727272727,111.99494949494948,8
ALTO,True,True,True,True,True,True,True,8,4.579999923706055,2098100.0,2026-03-11,97.64,SPY,True,8,97.64,,0,True,89.01515151515152,22.727272727272727,111.74242424242424,8
MAZE,True,True,True,True,True,True,True,8,50.43999862670898,490900.0,2026-03-11,97.43,SPY,True,8,97.43,,0,True,87.87878787878788,22.727272727272727,110.6060606060606,8
AEHR,True,True,True,True,True,True,True,8,42.45000076293945,1299100.0,2026-03-11,97.35,SPY,True,8,97.35,,0,True,87.5,22.727272727272727,110.22727272727272,8
RMCO,True,True,True,True,True,True,True,8,4.019999980926514,6900.0,2026-03-11,97.22,SPY,True,8,97.22,,0,True,86.61616161616162,22.727272727272727,109.34343434343435,8
TYRA,True,True,True,True,True,True,True,8,36.540000915527344,923700.0,2026-03-11,97.21,SPY,True,8,97.21,,0,True,86.48989898989899,22.727272727272727,109.21717171717172,8
NRXS,True,True,True,True,True,True,True,8,6.449999809265137,221800.0,2026-03-11,97.16,SPY,True,8,97.16,,0,True,86.11111111111111,22.727272727272727,108.83838383838383,8
CAPR,True,True,True,True,True,True,True,8,33.56999969482422,1822900.0,2026-03-11,97.13,SPY,True,8,97.13,,0,True,85.98484848484848,22.727272727272727,108.71212121212122,8
ARMN,True,True,True,True,True,True,True,8,19.709999084472656,916300.0,2026-03-11,97.12,SPY,True,8,97.12,,0,True,85.85858585858585,22.727272727272727,108.58585858585856,8
THM,True,True,True,True,True,True,True,8,2.930000066757202,932000.0,2026-03-11,97.08,SPY,True,8,97.08,,0,True,85.73232323232324,22.727272727272727,108.45959595959596,8
GLSI,True,True,True,True,True,True,True,8,26.56999969482422,105500.0,2026-03-11,97.04,SPY,True,8,97.04,,0,True,85.60606060606061,22.727272727272727,108.33333333333334,8
CENX,True,True,True,True,True,True,True,8,58.06999969482422,2491100.0,2026-03-11,96.98,SPY,True,8,96.98,,0,True,85.35353535353535,22.727272727272727,108.08080808080808,8
NEWP,True,True,True,True,True,True,True,8,4.639999866485596,584100.0,2026-03-11,96.93,SPY,True,8,96.93,,0,True,85.1010101010101,22.727272727272727,107.82828282828282,8
STX,True,True,True,True,True,True,True,8,385.9700012207031,1970100.0,2026-03-11,96.78,SPY,True,8,96.78,,0,True,84.59595959595958,22.727272727272727,107.3232323232323,8
CBUS,True,True,True,True,True,True,True,8,4.050000190734863,489500.0,2026-03-11,96.74,SPY,True,8,96.74,,0,True,84.21717171717171,22.727272727272727,106.94444444444444,8
AZN,True,True,True,True,True,True,True,8,193.3099975585937,1416800.0,2026-03-11,96.65,SPY,True,8,96.65,,0,True,83.83838383838383,22.727272727272727,106.56565656565655,8
FORM,True,True,True,True,True,True,True,8,91.81999969482422,838500.0,2026-03-11,96.6,SPY,True,8,96.6,,0,True,83.58585858585859,22.727272727272727,106.31313131313132,8
ARTV,True,True,True,True,True,True,True,8,7.130000114440918,855100.0,2026-03-11,96.59,SPY,True,8,96.59,,0,True,83.45959595959596,22.727272727272727,106.18686868686868,8
ICHR,True,True,True,True,True,True,True,8,44.83000183105469,527900.0,2026-03-11,96.58,SPY,True,8,96.58,,0,True,83.33333333333334,22.727272727272727,106.06060606060606,8
CNTB,True,True,True,True,True,True,True,8,3.0199999809265137,241100.0,2026-03-11,96.49,SPY,True,8,96.49,,0,True,82.95454545454545,22.727272727272727,105.6818181818182,8
UCTT,True,True,True,True,True,True,True,8,57.41999816894531,749300.0,2026-03-11,96.39,SPY,True,8,96.39,,0,True,82.57575757575758,22.727272727272727,105.30303030303033,8
WULF,True,True,True,True,True,True,True,8,15.220000267028809,31827600.0,2026-03-11,96.35,SPY,True,8,96.35,,0,True,82.32323232323232,22.727272727272727,105.05050505050504,8
ABOS,True,True,True,True,True,True,True,8,3.369999885559082,275800.0,2026-03-11,96.3,SPY,True,8,96.3,,0,True,82.07070707070707,22.727272727272727,104.7979797979798,8
LXRX,True,True,True,True,True,True,True,8,1.7200000286102295,2421400.0,2026-03-11,96.28,SPY,True,8,96.28,,0,True,81.81818181818183,22.727272727272727,104.54545454545456,8
LSTA,True,True,True,True,True,True,True,8,5.03000020980835,104200.0,2026-03-11,96.26,SPY,True,8,96.26,,0,True,81.6919191919192,22.727272727272727,104.41919191919192,8
TTMI,True,True,True,True,True,True,True,8,95.44000244140624,938700.0,2026-03-11,96.25,SPY,True,8,96.25,,0,True,81.56565656565657,22.727272727272727,104.2929292929293,8
FIGS,True,True,True,True,True,True,True,8,15.699999809265137,3595200.0,2026-03-11,96.24,SPY,True,8,96.24,,0,True,81.43939393939394,22.727272727272727,104.16666666666666,8
GPRE,True,True,True,True,True,True,True,8,15.720000267028809,1071800.0,2026-03-11,96.2,SPY,True,8,96.2,,0,True,80.93434343434343,22.727272727272727,103.66161616161617,8
UMAC,True,True,True,True,True,True,True,8,19.84000015258789,6088500.0,2026-03-11,96.16,SPY,True,8,96.16,,0,True,80.8080808080808,22.727272727272727,103.53535353535352,8
NAUT,True,True,True,True,True,True,True,8,2.4200000762939453,108600.0,2026-03-11,96.13,SPY,True,8,96.13,,0,True,80.42929292929293,22.727272727272727,103.15656565656565,8
OIS,True,True,True,True,True,True,True,8,12.739999771118164,1128600.0,2026-03-11,96.11,SPY,True,8,96.11,,0,True,80.3030303030303,22.727272727272727,103.03030303030305,8
ALXO,True,True,True,True,True,True,True,8,2.150000095367432,334700.0,2026-03-11,96.05,SPY,True,8,96.05,,0,True,80.05050505050505,22.727272727272727,102.77777777777776,8
NMRA,True,True,True,True,True,True,True,8,3.375,1634000.0,2026-03-11,96.04,SPY,True,8,96.04,,0,True,79.92424242424242,22.727272727272727,102.65151515151516,8
CGAU,True,True,True,True,True,True,True,8,18.8799991607666,831500.0,2026-03-11,96.01,SPY,True,8,96.01,,0,True,79.7979797979798,22.727272727272727,102.52525252525254,8
PALI,True,True,True,True,True,True,True,8,2.0,3854200.0,2026-03-11,95.99,SPY,True,8,95.99,,0,True,79.67171717171718,22.727272727272727,102.3989898989899,8
NESR,True,True,True,True,True,True,True,8,20.489999771118164,1825100.0,2026-03-11,95.96,SPY,True,8,95.96,,0,True,79.41919191919192,22.727272727272727,102.14646464646464,8
EFXT,True,True,True,True,True,True,True,8,21.739999771118164,2793400.0,2026-03-11,95.92,SPY,True,8,95.92,,0,True,79.16666666666666,22.727272727272727,101.89393939393938,8
POWL,True,True,True,True,True,True,True,8,515.2000122070312,212200.0,2026-03-11,95.91,SPY,True,8,95.91,,0,True,79.04040404040404,22.727272727272727,101.76767676767676,8
IAUX,True,True,True,True,True,True,True,8,1.820000052452088,6382600.0,2026-03-11,95.79,SPY,True,8,95.79,,0,True,78.78787878787878,22.727272727272727,101.5151515151515,8
NG,True,True,True,True,True,True,True,8,11.699999809265137,2210500.0,2026-03-11,95.71,SPY,True,8,95.71,,0,True,78.53535353535354,22.727272727272727,101.26262626262628,8
SKE,True,True,True,True,True,True,True,8,33.31999969482422,478000.0,2026-03-11,95.7,SPY,True,8,95.7,,0,True,78.4090909090909,22.727272727272727,101.13636363636364,8
MUX,True,True,True,True,True,True,True,8,24.86000061035156,783600.0,2026-03-11,95.69,SPY,True,8,95.69,,0,True,78.28282828282829,22.727272727272727,101.010101010101,8
SOHO,True,True,True,True,True,True,True,8,2.25,0.0,2026-02-13,95.66,SPY,True,8,95.66,,0,True,78.15656565656566,22.727272727272727,100.8838383838384,8
INTG,True,True,True,True,True,True,True,8,35.900001525878906,19900.0,2026-03-11,95.63,SPY,True,8,95.63,,0,True,77.77777777777779,22.727272727272727,100.50505050505052,8
RYAM,True,True,True,True,True,True,True,8,11.199999809265137,1084000.0,2026-03-11,95.58,SPY,True,8,95.58,,0,True,77.3989898989899,22.727272727272727,100.12626262626262,8
INNV,True,True,True,True,True,True,True,8,8.59000015258789,237700.0,2026-03-11,95.55,SPY,True,8,95.55,,0,True,77.27272727272727,22.727272727272727,100.0,8
BLTE,True,True,True,True,True,True,True,8,173.75,59300.0,2026-03-11,95.54,SPY,True,8,95.54,,0,True,77.14646464646465,22.727272727272727,99.87373737373738,8
AAUC,True,True,True,True,True,True,True,8,31.64999961853028,413100.0,2026-03-11,95.53,SPY,True,8,95.53,,0,True,77.02020202020202,22.727272727272727,99.74747474747474,8
MNMD,True,True,True,True,True,True,True,8,18.6299991607666,1265521.0,2026-03-11,95.5,SPY,True,8,95.5,,0,True,76.89393939393939,22.727272727272727,99.62121212121212,8
TENX,True,True,True,True,True,True,True,8,14.619999885559082,834200.0,2026-03-11,95.48,SPY,True,8,95.48,,0,True,76.64141414141415,22.727272727272727,99.36868686868686,8
GORO,True,True,True,True,True,True,True,8,1.440000057220459,1208700.0,2026-03-11,95.46,SPY,True,8,95.46,,0,True,76.51515151515152,22.727272727272727,99.24242424242424,8
LBRT,True,True,True,True,True,True,True,8,29.93000030517578,5471100.0,2026-03-11,95.45,SPY,True,8,95.45,,0,True,76.38888888888889,22.727272727272727,99.1161616161616,8
DRTS,True,True,True,True,True,True,True,8,7.039999961853027,218200.0,2026-03-11,95.44,SPY,True,8,95.44,,0,True,76.26262626262627,22.727272727272727,98.989898989899,8
ATI,True,True,True,True,True,True,True,8,157.47000122070312,872900.0,2026-03-11,95.4,SPY,True,8,95.4,,0,True,76.01010101010101,22.727272727272727,98.73737373737372,8
PARR,True,True,True,True,True,True,True,8,50.91999816894531,1351000.0,2026-03-11,95.35,SPY,True,8,95.35,,0,True,75.75757575757575,22.727272727272727,98.48484848484848,8
AMLX,True,True,True,True,True,True,True,8,14.93000030517578,764100.0,2026-03-11,95.32,SPY,True,8,95.32,,0,True,75.37878787878788,22.727272727272727,98.1060606060606,8
SRZN,True,True,True,True,True,True,True,8,26.95499992370605,59700.0,2026-03-11,95.31,SPY,True,8,95.31,,0,True,75.25252525252525,22.727272727272727,97.97979797979798,8
DHC,True,True,True,True,True,True,True,8,7.5,1739700.0,2026-03-11,95.24,SPY,True,8,95.24,,0,True,74.87373737373737,22.727272727272727,97.6010101010101,8
DNN,True,True,True,True,True,True,True,8,4.0,31708300.0,2026-03-11,95.22,SPY,True,8,95.22,,0,True,74.74747474747475,22.727272727272727,97.47474747474747,8
AU,True,True,True,True,True,True,True,8,106.2699966430664,2225700.0,2026-03-11,95.17,SPY,True,8,95.17,,0,True,74.36868686868688,22.727272727272727,97.0959595959596,8
INTT,True,True,True,True,True,True,True,8,14.68000030517578,250700.0,2026-03-11,95.14,SPY,True,8,95.14,,0,True,74.11616161616162,22.727272727272727,96.84343434343435,8
MRNA,True,True,True,True,True,True,True,8,55.970001220703125,6829500.0,2026-03-11,95.13,SPY,True,8,95.13,,0,True,73.98989898989899,22.727272727272727,96.71717171717172,8
TAYD,True,True,True,True,True,True,True,8,80.75,26500.0,2026-03-11,95.01,SPY,True,8,95.01,,0,True,72.97979797979798,22.727272727272727,95.7070707070707,8
CGON,True,True,True,True,True,True,True,8,64.66000366210938,4031500.0,2026-03-11,94.98,SPY,True,8,94.98,,0,True,72.72727272727273,22.727272727272727,95.45454545454548,8
AVIR,True,True,True,True,True,True,True,8,6.099999904632568,733400.0,2026-03-11,94.94,SPY,True,8,94.94,,0,True,72.6010101010101,22.727272727272727,95.32828282828282,8
PPTA,True,True,True,True,True,True,True,8,32.22999954223633,1209900.0,2026-03-11,94.88,SPY,True,8,94.88,,0,True,72.34848484848484,22.727272727272727,95.07575757575756,8
STRL,True,True,True,True,True,True,True,8,420.6000061035156,392100.0,2026-03-11,94.86,SPY,True,8,94.86,,0,True,72.09595959595958,22.727272727272727,94.8232323232323,8
TXMD,True,True,True,True,True,True,True,8,2.289999961853028,17400.0,2026-03-11,94.82,SPY,True,8,94.82,,0,True,71.71717171717171,22.727272727272727,94.44444444444444,8
SA,True,True,True,True,True,True,True,8,33.88999938964844,623800.0,2026-03-11,94.81,SPY,True,8,94.81,,0,True,71.5909090909091,22.727272727272727,94.3181818181818,8
ANNX,True,True,True,True,True,True,True,8,6.03000020980835,1338900.0,2026-03-11,94.79,SPY,True,8,94.79,,0,True,71.46464646464646,22.727272727272727,94.1919191919192,8
VAL,True,True,True,True,True,True,True,8,93.37999725341795,717300.0,2026-03-11,94.66,SPY,True,8,94.66,,0,True,70.58080808080808,22.727272727272727,93.3080808080808,8
GILT,True,True,True,True,True,True,True,8,16.979999542236328,465000.0,2026-03-11,94.63,SPY,True,8,94.63,,0,True,70.45454545454545,22.727272727272727,93.1818181818182,8
SYRE,True,True,True,True,True,True,True,8,41.5,571200.0,2026-03-11,94.62,SPY,True,8,94.62,,0,True,70.32828282828282,22.727272727272727,93.05555555555554,8
CODA,True,True,True,True,True,True,True,8,14.619999885559082,1889400.0,2026-03-11,94.59,SPY,True,8,94.59,,0,True,70.07575757575758,22.727272727272727,92.80303030303033,8
WHWK,True,True,True,True,True,True,True,8,4.010000228881836,203200.0,2026-03-11,94.58,SPY,True,8,94.58,,0,True,69.94949494949495,22.727272727272727,92.67676767676768,8
SLSR,True,True,True,True,True,True,True,8,9.43000030517578,69400.0,2026-03-11,94.54,SPY,True,8,94.54,,0,True,69.6969696969697,22.727272727272727,92.42424242424244,8
CLMT,True,True,True,True,True,True,True,8,29.07999992370605,1392500.0,2026-03-11,94.49,SPY,True,8,94.49,,0,True,69.31818181818183,22.727272727272727,92.04545454545456,8
TEN,True,True,True,True,True,True,True,8,37.15999984741211,1217900.0,2026-03-11,94.46,SPY,True,8,94.46,,0,True,69.06565656565657,22.727272727272727,91.7929292929293,8
BORR,True,True,True,True,True,True,True,8,5.550000190734863,7261300.0,2026-03-11,94.28,SPY,True,8,94.28,,0,True,68.18181818181817,22.727272727272727,90.9090909090909,8
AMAT,True,True,True,True,True,True,True,8,351.07000732421875,4506500.0,2026-03-11,94.26,SPY,True,8,94.26,,0,True,68.05555555555556,22.727272727272727,90.78282828282828,8
IMOS,True,True,True,True,True,True,True,8,39.81999969482422,28000.0,2026-03-11,94.25,SPY,True,8,94.25,,0,True,67.92929292929293,22.727272727272727,90.65656565656565,8
ALLO,True,True,True,True,True,True,True,8,2.630000114440918,2940100.0,2026-03-11,94.24,SPY,True,8,94.24,,0,True,67.8030303030303,22.727272727272727,90.53030303030305,8
ASX,True,True,True,True,True,True,True,8,21.89999961853028,3769300.0,2026-03-11,94.21,SPY,True,8,94.21,,0,True,67.55050505050505,22.727272727272727,90.27777777777776,8
ECG,True,True,True,True,True,True,True,8,117.04000091552734,621000.0,2026-03-11,94.18,SPY,True,8,94.18,,0,True,67.17171717171718,22.727272727272727,89.8989898989899,8
PUMP,True,True,True,True,True,True,True,8,13.09000015258789,2938800.0,2026-03-11,94.15,SPY,True,8,94.15,,0,True,67.04545454545455,22.727272727272727,89.77272727272728,8
HSHP,True,True,True,True,True,True,True,8,13.489999771118164,226000.0,2026-03-11,94.14,SPY,True,8,94.14,,0,True,66.91919191919192,22.727272727272727,89.64646464646464,8
NBR,True,True,True,True,True,True,True,8,78.72000122070312,343500.0,2026-03-11,94.07,SPY,True,8,94.07,,0,True,66.28787878787878,22.727272727272727,89.0151515151515,8
RPTX,True,True,True,True,True,True,True,8,2.650000095367432,0.0,2026-01-28,94.04,SPY,True,8,94.04,,0,True,66.03535353535354,22.727272727272727,88.76262626262627,8
AVTX,True,True,True,True,True,True,True,8,17.100000381469727,1311400.0,2026-03-11,94.0,SPY,True,8,94.0,,0,True,65.78282828282829,22.727272727272727,88.51010101010101,8
VNDA,True,True,True,True,True,True,True,8,9.289999961853027,1913400.0,2026-03-11,93.98,SPY,True,8,93.98,,0,True,65.65656565656566,22.727272727272727,88.3838383838384,8
RIG,True,True,True,True,True,True,True,8,6.309999942779541,28617500.0,2026-03-11,93.93,SPY,True,8,93.93,,0,True,65.27777777777779,22.727272727272727,88.00505050505052,8
GCT,True,True,True,True,True,True,True,8,43.81999969482422,603900.0,2026-03-11,93.88,SPY,True,8,93.88,,0,True,64.8989898989899,22.727272727272727,87.62626262626262,8
NXT,True,True,True,True,True,True,True,8,116.69000244140624,1630700.0,2026-03-11,93.82,SPY,True,8,93.82,,0,True,64.64646464646465,22.727272727272727,87.37373737373738,8
RCUS,True,True,True,True,True,True,True,8,24.420000076293945,1348600.0,2026-03-11,93.81,SPY,True,8,93.81,,0,True,64.52020202020202,22.727272727272727,87.24747474747474,8
MTZ,True,True,True,True,True,True,True,8,303.7300109863281,895300.0,2026-03-11,93.79,SPY,True,8,93.79,,0,True,64.39393939393939,22.727272727272727,87.12121212121212,8
NXE,True,True,True,True,True,True,True,8,12.640000343322754,5061400.0,2026-03-11,93.78,SPY,True,8,93.78,,0,True,64.26767676767676,22.727272727272727,86.99494949494948,8
DK,True,True,True,True,True,True,True,8,41.880001068115234,1173300.0,2026-03-11,93.77,SPY,True,8,93.77,,0,True,64.14141414141415,22.727272727272727,86.86868686868686,8
INTC,True,True,True,True,True,True,True,8,47.97999954223633,72159200.0,2026-03-11,93.75,SPY,True,8,93.75,,0,True,64.01515151515152,22.727272727272727,86.74242424242425,8
FBIOP,True,True,True,True,True,True,True,8,13.824000358581545,18800.0,2026-03-11,93.74,SPY,True,8,93.74,,0,True,63.888888888888886,22.727272727272727,86.6161616161616,8
FTI,True,True,True,True,True,True,True,8,64.37999725341797,3128400.0,2026-03-11,93.65,SPY,True,8,93.65,,0,True,63.13131313131313,22.727272727272727,85.85858585858585,8
GRO,True,True,True,True,True,True,True,8,3.890000104904175,2023800.0,2026-03-11,93.63,SPY,True,8,93.63,,0,True,62.87878787878788,22.727272727272727,85.6060606060606,8
ECO,True,True,True,True,True,True,True,8,47.45000076293945,508600.0,2026-03-11,93.6,SPY,True,8,93.6,,0,True,62.5,22.727272727272727,85.22727272727272,8
RCKY,True,True,True,True,True,True,True,8,43.59000015258789,52400.0,2026-03-11,93.46,SPY,True,8,93.46,,0,True,61.86868686868687,22.727272727272727,84.5959595959596,8
CTNM,True,True,True,True,True,True,True,8,14.979999542236328,250500.0,2026-03-11,93.44,SPY,True,8,93.44,,0,True,61.74242424242424,22.727272727272727,84.46969696969697,8
FOLD,True,True,True,True,True,True,True,8,14.369999885559082,5274500.0,2026-03-11,93.43,SPY,True,8,93.43,,0,True,61.61616161616161,22.727272727272727,84.34343434343434,8
ODV,True,True,True,True,True,True,True,8,4.260000228881836,2348000.0,2026-03-11,93.41,SPY,True,8,93.41,,0,True,61.489898989899,22.727272727272727,84.21717171717172,8
NAT,True,True,True,True,True,True,True,8,5.239999771118164,4303700.0,2026-03-11,93.37,SPY,True,8,93.37,,0,True,61.36363636363637,22.727272727272727,84.0909090909091,8
ALNT,True,True,True,True,True,True,True,8,66.91000366210938,250200.0,2026-03-11,93.35,SPY,True,8,93.35,,0,True,61.23737373737374,22.727272727272727,83.96464646464646,8
AVDL,True,True,True,True,True,True,True,8,21.63999938964844,0.0,2026-02-13,93.34,SPY,True,8,93.34,,0,True,61.11111111111112,22.727272727272727,83.83838383838383,8
CNL,True,True,True,True,True,True,True,8,17.549999237060547,48200.0,2026-03-11,93.33,SPY,True,8,93.33,,0,True,60.98484848484848,22.727272727272727,83.71212121212122,8
CSTM,True,True,True,True,True,True,True,8,25.32999992370605,2102700.0,2026-03-11,93.32,SPY,True,8,93.32,,0,True,60.858585858585855,22.727272727272727,83.58585858585857,8
FIVE,True,True,True,True,True,True,True,8,218.5399932861328,730700.0,2026-03-11,93.31,SPY,True,8,93.31,,0,True,60.73232323232324,22.727272727272727,83.45959595959596,8
SEI,True,True,True,True,True,True,True,8,55.34999847412109,2278600.0,2026-03-11,93.25,SPY,True,8,93.25,,0,True,60.22727272727273,22.727272727272727,82.95454545454545,8
NRT,True,True,True,True,True,True,True,8,9.229999542236328,91400.0,2026-03-11,93.15,SPY,True,8,93.15,,0,True,59.72222222222222,22.727272727272727,82.44949494949495,8
EQX,True,True,True,True,True,True,True,8,16.049999237060547,6832400.0,2026-03-11,93.14,SPY,True,8,93.14,,0,True,59.59595959595959,22.727272727272727,82.32323232323232,8
GAU,True,True,True,True,True,True,True,8,3.069999933242798,3553700.0,2026-03-11,93.09,SPY,True,8,93.09,,0,True,59.21717171717171,22.727272727272727,81.94444444444443,8
MAMA,True,True,True,True,True,True,True,8,16.020000457763672,166400.0,2026-03-11,93.07,SPY,True,8,93.07,,0,True,59.09090909090909,22.727272727272727,81.81818181818181,8
BTE,True,True,True,True,True,True,True,8,4.099999904632568,23267700.0,2026-03-11,93.05,SPY,True,8,93.05,,0,True,58.83838383838384,22.727272727272727,81.56565656565655,8
FRO,True,True,True,True,True,True,True,8,33.5,5138400.0,2026-03-11,93.01,SPY,True,8,93.01,,0,True,58.45959595959596,22.727272727272727,81.18686868686868,8
ORLA,True,True,True,True,True,True,True,8,17.739999771118164,1262600.0,2026-03-11,92.83,SPY,True,8,92.83,,0,True,57.07070707070707,22.727272727272727,79.79797979797979,8
BBLGW,True,True,True,True,True,True,True,8,27.0,0.0,2026-03-11,92.73,SPY,True,8,92.73,,0,True,56.439393939393945,22.727272727272727,79.16666666666667,8
PDS,True,True,True,True,True,True,True,8,93.41000366210938,118200.0,2026-03-11,92.72,SPY,True,8,92.72,,0,True,56.31313131313132,22.727272727272727,79.04040404040404,8
PBF,True,True,True,True,True,True,True,8,41.9900016784668,3593300.0,2026-03-11,92.68,SPY,True,8,92.68,,0,True,56.060606060606055,22.727272727272727,78.78787878787878,8
CRS,True,True,True,True,True,True,True,8,408.1400146484375,383200.0,2026-03-11,92.61,SPY,True,8,92.61,,0,True,55.68181818181818,22.727272727272727,78.4090909090909,8
SIMO,True,True,True,True,True,True,True,8,123.63999938964844,343600.0,2026-03-11,92.58,SPY,True,8,92.58,,0,True,55.55555555555556,22.727272727272727,78.28282828282829,8
WHLRP,True,True,True,True,True,True,True,8,6.699999809265137,900.0,2026-03-11,92.4,SPY,True,8,92.4,,0,True,54.292929292929294,22.727272727272727,77.02020202020202,8
ACLX,True,True,True,True,True,True,True,8,114.36000061035156,904000.0,2026-03-11,92.36,SPY,True,8,92.36,,0,True,54.04040404040404,22.727272727272727,76.76767676767676,8
SSP,True,True,True,True,True,True,True,8,4.170000076293945,921700.0,2026-03-11,92.23,SPY,True,8,92.23,,0,True,53.15656565656566,22.727272727272727,75.8838383838384,8
WWD,True,True,True,True,True,True,True,8,385.9100036621094,379300.0,2026-03-11,92.22,SPY,True,8,92.22,,0,True,53.03030303030303,22.727272727272727,75.75757575757575,8
PLX,True,True,True,True,True,True,True,8,2.890000104904175,389200.0,2026-03-11,92.17,SPY,True,8,92.17,,0,True,52.46212121212122,22.727272727272727,75.18939393939394,8
STRS,True,True,True,True,True,True,True,8,31.71999931335449,9000.0,2026-03-11,92.16,SPY,True,8,92.16,,0,True,52.27272727272727,22.727272727272727,75.0,8
CAT,True,True,True,True,True,True,True,8,707.5900268554688,1947500.0,2026-03-11,92.13,SPY,True,8,92.13,,0,True,52.02020202020202,22.727272727272727,74.74747474747474,8
KLIC,True,True,True,True,True,True,True,8,65.58000183105469,416200.0,2026-03-11,92.12,SPY,True,8,92.12,,0,True,51.89393939393939,22.727272727272727,74.62121212121212,8
EXAS,True,True,True,True,True,True,True,8,103.4000015258789,1369500.0,2026-03-11,91.95,SPY,True,8,91.95,,0,True,50.88383838383839,22.727272727272727,73.61111111111111,8
VIR,True,True,True,True,True,True,True,8,9.81999969482422,3821600.0,2026-03-11,91.93,SPY,True,8,91.93,,0,True,50.63131313131313,22.727272727272727,73.35858585858585,8
WPM,True,True,True,True,True,True,True,8,148.6699981689453,2016100.0,2026-03-11,91.65,SPY,True,8,91.65,,0,True,49.24242424242424,22.727272727272727,71.96969696969697,8
EWTX,True,True,True,True,True,True,True,8,30.989999771118164,1120300.0,2026-03-11,91.62,SPY,True,8,91.62,,0,True,48.98989898989899,22.727272727272727,71.71717171717171,8
MYRG,True,True,True,True,True,True,True,8,268.9700012207031,238100.0,2026-03-11,91.59,SPY,True,8,91.59,,0,True,48.73737373737374,22.727272727272727,71.46464646464646,8
BOF,True,True,True,True,True,True,True,8,3.869999885559082,70300.0,2026-03-11,91.58,SPY,True,8,91.58,,0,True,48.61111111111111,22.727272727272727,71.33838383838383,8
MT,True,True,True,True,True,True,True,8,56.63999938964844,1551000.0,2026-03-11,91.55,SPY,True,8,91.55,,0,True,48.48484848484848,22.727272727272727,71.21212121212122,8
KYMR,True,True,True,True,True,True,True,8,81.5199966430664,688900.0,2026-03-11,91.54,SPY,True,8,91.54,,0,True,48.358585858585855,22.727272727272727,71.08585858585857,8
PWR,True,True,True,True,True,True,True,8,567.7100219726562,939300.0,2026-03-11,91.51,SPY,True,8,91.51,,0,True,48.10606060606061,22.727272727272727,70.83333333333334,8
PKST,True,True,True,True,True,True,True,8,20.84000015258789,300300.0,2026-03-11,91.49,SPY,True,8,91.49,,0,True,47.97979797979798,22.727272727272727,70.7070707070707,8
XENE,True,True,True,True,True,True,True,8,59.040000915527344,5546200.0,2026-03-11,91.48,SPY,True,8,91.48,,0,True,47.85353535353536,22.727272727272727,70.58080808080808,8
ECPG,True,True,True,True,True,True,True,8,67.22000122070312,218800.0,2026-03-11,91.4,SPY,True,8,91.4,,0,True,47.474747474747474,22.727272727272727,70.20202020202021,8
CGEM,True,True,True,True,True,True,True,8,14.3100004196167,719800.0,2026-03-11,91.37,SPY,True,8,91.37,,0,True,47.34848484848485,22.727272727272727,70.07575757575758,8
