symbol,met_count,rs_score,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile
BAP,8,88.92,,0,True,28.535353535353536,22.727272727272727,51.26262626262626
SLDB,8,88.89,,0,True,28.28282828282828,22.727272727272727,51.01010101010101
ARVN,8,88.88,,0,True,28.156565656565657,22.727272727272727,50.88383838383838
BWA,8,88.85,,0,True,27.904040404040405,22.727272727272727,50.631313131313135
XPRO,8,88.83,,0,True,27.77777777777778,22.727272727272727,50.505050505050505
OCS,8,88.81,,0,True,27.525252525252526,22.727272727272727,50.25252525252525
XPL,8,88.8,,0,True,27.3989898989899,22.727272727272727,50.12626262626263
IRMD,8,88.79,,0,True,27.27272727272727,22.727272727272727,50.0
ISOU,8,88.76,,0,True,27.02020202020202,22.727272727272727,49.74747474747475
ASC,8,88.74,,0,True,26.89393939393939,22.727272727272727,49.62121212121212
CMRE,8,88.71,,0,True,26.515151515151516,22.727272727272727,49.24242424242424
PDFS,8,88.64,,0,True,26.19949494949495,22.727272727272727,48.92676767676768
EC,8,88.62,,0,True,26.01010101010101,22.727272727272727,48.73737373737374
NPK,8,88.56,,0,True,25.63131313131313,22.727272727272727,48.358585858585855
GNRC,8,88.52,,0,True,25.37878787878788,22.727272727272727,48.10606060606061
CGNX,8,88.48,,0,True,25.126262626262623,22.727272727272727,47.85353535353535
LSCC,8,88.46,,0,True,24.873737373737374,22.727272727272727,47.601010101010104
TRMD,8,88.39,,0,True,24.242424242424242,22.727272727272727,46.96969696969697
ROST,8,88.35,,0,True,23.863636363636363,22.727272727272727,46.59090909090909
COCO,8,88.32,,0,True,23.61111111111111,22.727272727272727,46.338383838383834
ONTF,8,88.24,,0,True,23.358585858585858,22.727272727272727,46.08585858585859
PLXS,8,88.16,,0,True,22.853535353535353,22.727272727272727,45.58080808080808
RRBI,8,88.14,,0,True,22.727272727272727,22.727272727272727,45.45454545454545
TIMB,8,88.13,,0,True,22.601010101010104,22.727272727272727,45.32828282828283
NMM,8,88.09,,0,True,22.474747474747474,22.727272727272727,45.2020202020202
SB,8,88.08,,0,True,22.348484848484848,22.727272727272727,45.07575757575758
LMT,8,88.03,,0,True,21.96969696969697,22.727272727272727,44.696969696969695
SKM,8,87.99,,0,True,21.59090909090909,22.727272727272727,44.31818181818181
NOC,8,87.97,,0,True,21.464646464646464,22.727272727272727,44.19191919191919
CASY,8,87.96,,0,True,21.338383838383837,22.727272727272727,44.06565656565657
INVX,8,87.86,,0,True,20.707070707070706,22.727272727272727,43.43434343434343
JOE,8,87.82,,0,True,20.454545454545457,22.727272727272727,43.18181818181819
VVX,8,87.79,,0,True,20.2020202020202,22.727272727272727,42.92929292929293
NHC,8,87.71,,0,True,19.696969696969695,22.727272727272727,42.42424242424242
RTX,8,87.7,,0,True,19.570707070707073,22.727272727272727,42.2979797979798
PR,8,87.69,,0,True,19.444444444444446,22.727272727272727,42.17171717171718
LFUS,8,87.68,,0,True,19.318181818181817,22.727272727272727,42.04545454545455
CC,8,87.54,,0,True,18.560606060606062,22.727272727272727,41.28787878787879
CTRI,8,87.49,,0,True,18.181818181818183,22.727272727272727,40.90909090909091
ORMP,8,87.42,,0,True,17.929292929292927,22.727272727272727,40.656565656565654
SENEB,8,87.38,,0,True,17.803030303030305,22.727272727272727,40.53030303030303
GROW,8,87.34,,0,True,17.67676767676768,22.727272727272727,40.4040404040404
TRVI,8,87.32,,0,True,17.55050505050505,22.727272727272727,40.27777777777777
DSX,8,87.31,,0,True,17.424242424242426,22.727272727272727,40.151515151515156
BBD,8,87.3,,0,True,17.2979797979798,22.727272727272727,40.025252525252526
KB,8,87.22,,0,True,16.666666666666664,22.727272727272727,39.39393939393939
JBL,8,87.16,,0,True,16.035353535353536,22.727272727272727,38.76262626262626
SUPN,8,86.98,,0,True,14.520202020202019,22.727272727272727,37.24747474747475
TALO,8,86.97,,0,True,14.393939393939394,22.727272727272727,37.121212121212125
BBDO,8,86.95,,0,True,14.14141414141414,22.727272727272727,36.868686868686865
BCAX,8,86.92,,0,True,14.015151515151514,22.727272727272727,36.74242424242424
JAZZ,8,86.88,,0,True,13.762626262626263,22.727272727272727,36.48989898989899
PCVX,8,86.87,,0,True,13.636363636363635,22.727272727272727,36.36363636363636
RBKB,8,86.85,,0,True,13.383838383838384,22.727272727272727,36.111111111111114
KZR,8,86.73,,0,True,13.131313131313133,22.727272727272727,35.85858585858586
IDYA,8,86.71,,0,True,12.878787878787879,22.727272727272727,35.60606060606061
XOM,8,86.67,,0,True,12.626262626262626,22.727272727272727,35.35353535353535
WLK,8,86.66,,0,True,12.5,22.727272727272727,35.22727272727273
DENN,8,86.62,,0,True,12.247474747474747,22.727272727272727,34.974747474747474
MPC,8,86.6,,0,True,11.994949494949495,22.727272727272727,34.72222222222222
AHR,8,86.58,,0,True,11.742424242424242,22.727272727272727,34.46969696969697
DYN,8,86.55,,0,True,11.363636363636363,22.727272727272727,34.09090909090909
CRC,8,86.54,,0,True,11.237373737373737,22.727272727272727,33.964646464646464
MYE,8,86.52,,0,True,11.11111111111111,22.727272727272727,33.838383838383834
PHVS,8,86.51,,0,True,10.984848484848484,22.727272727272727,33.71212121212121
MGA,8,86.49,,0,True,10.732323232323232,22.727272727272727,33.45959595959596
HSBC,8,86.47,,0,True,10.47979797979798,22.727272727272727,33.207070707070706
DINO,8,86.45,,0,True,10.227272727272728,22.727272727272727,32.95454545454545
MATX,8,86.37,,0,True,9.848484848484848,22.727272727272727,32.57575757575758
SBS,8,86.32,,0,True,9.343434343434344,22.727272727272727,32.07070707070707
IDCC,8,86.31,,0,True,9.217171717171716,22.727272727272727,31.944444444444443
SSSS,8,86.3,,0,True,9.090909090909092,22.727272727272727,31.81818181818182
NYAX,8,86.28,,0,True,8.964646464646464,22.727272727272727,31.69191919191919
CMBT,8,86.27,,0,True,8.83838383838384,22.727272727272727,31.565656565656568
JCI,8,86.25,,0,True,8.585858585858585,22.727272727272727,31.31313131313131
SXI,8,86.2,,0,True,8.207070707070708,22.727272727272727,30.934343434343432
HCSG,8,86.17,,0,True,8.080808080808081,22.727272727272727,30.80808080808081
TKR,8,86.16,,0,True,7.954545454545454,22.727272727272727,30.68181818181818
ATLO,8,86.11,,0,True,7.828282828282829,22.727272727272727,30.555555555555557
NOV,8,86.09,,0,True,7.575757575757576,22.727272727272727,30.303030303030305
SD,8,86.08,,0,True,7.449494949494949,22.727272727272727,30.176767676767675
DHIL,8,86.03,,0,True,7.07070707070707,22.727272727272727,29.797979797979796
TEX,8,85.98,,0,True,6.691919191919192,22.727272727272727,29.419191919191917
NXST,8,85.96,,0,True,6.4393939393939394,22.727272727272727,29.166666666666664
ROG,8,85.94,,0,True,6.313131313131313,22.727272727272727,29.04040404040404
CMA,8,85.78,,0,True,5.681818181818182,22.727272727272727,28.409090909090907
GSL,8,85.77,,0,True,5.555555555555555,22.727272727272727,28.282828282828284
RPRX,8,85.74,,0,True,5.303030303030303,22.727272727272727,28.03030303030303
TBN,8,85.7,,0,True,4.924242424242424,22.727272727272727,27.65151515151515
ERIC,8,85.61,,0,True,4.545454545454546,22.727272727272727,27.272727272727273
AKAM,8,85.58,,0,True,4.292929292929292,22.727272727272727,27.02020202020202
RSVR,8,85.54,,0,True,4.166666666666666,22.727272727272727,26.89393939393939
LPG,8,85.45,,0,True,3.6616161616161618,22.727272727272727,26.38888888888889
ASRV,8,85.39,,0,True,3.4090909090909087,22.727272727272727,26.136363636363637
DNLI,8,85.35,,0,True,3.0303030303030303,22.727272727272727,25.757575757575758
PRLB,8,85.34,,0,True,2.904040404040404,22.727272727272727,25.63131313131313
VNET,8,85.32,,0,True,2.6515151515151514,22.727272727272727,25.37878787878788
CVEO,8,85.24,,0,True,2.272727272727273,22.727272727272727,25.0
BHE,8,85.22,,0,True,2.146464646464646,22.727272727272727,24.873737373737374
SPB,8,85.19,,0,True,1.893939393939394,22.727272727272727,24.62121212121212
PSX,8,85.18,,0,True,1.7676767676767675,22.727272727272727,24.494949494949495
HRTG,8,85.17,,0,True,1.6414141414141417,22.727272727272727,24.36868686868687
MBBC,8,85.15,,0,True,1.5151515151515151,22.727272727272727,24.242424242424242
EIX,8,85.13,,0,True,1.3888888888888888,22.727272727272727,24.116161616161616
ADM,8,85.09,,0,True,1.0101010101010102,22.727272727272727,23.737373737373737
GRCE,8,85.08,,0,True,0.8838383838383838,22.727272727272727,23.61111111111111
DTM,8,85.05,,0,True,0.6313131313131313,22.727272727272727,23.358585858585858
