symbol,met_count,rs_score,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile
ICOP,7,88.52,,0,skipped_local_only,local_only_no_cached_financials,False,73.49445324881141,50.0,123.49445324881141
DBD,7,88.5,,0,skipped_local_only,local_only_no_cached_financials,False,73.45483359746434,50.0,123.45483359746434
MSGS,7,88.48,,0,skipped_local_only,local_only_no_cached_financials,False,73.41521394611728,50.0,123.41521394611728
LGND,7,88.46,,0,skipped_local_only,local_only_no_cached_financials,False,73.37559429477021,50.0,123.37559429477021
ESTA,7,88.45,,0,skipped_local_only,local_only_no_cached_financials,False,73.33597464342314,50.0,123.33597464342314
USL,7,88.43,,0,skipped_local_only,local_only_no_cached_financials,False,73.29635499207608,50.0,123.29635499207608
EWT,7,88.42,,0,skipped_local_only,local_only_no_cached_financials,False,73.25673534072901,50.0,123.25673534072901
NGS,7,88.39,,0,skipped_local_only,local_only_no_cached_financials,False,73.21711568938193,50.0,123.21711568938193
FTHF,7,88.38,,0,skipped_local_only,local_only_no_cached_financials,False,73.15768621236133,50.0,123.15768621236133
SXI,7,88.38,,0,skipped_local_only,local_only_no_cached_financials,False,73.15768621236133,50.0,123.15768621236133
BWA,7,88.37,,0,skipped_local_only,local_only_no_cached_financials,False,73.09825673534073,50.0,123.09825673534073
OLO,7,88.36,,0,skipped_local_only,local_only_no_cached_financials,False,73.05863708399366,50.0,123.05863708399366
MUR,7,88.33,,0,skipped_local_only,local_only_no_cached_financials,False,73.01901743264659,50.0,123.01901743264659
EC,7,88.31,,0,skipped_local_only,local_only_no_cached_financials,False,72.97939778129953,50.0,122.97939778129953
TECX,7,88.3,,0,skipped_local_only,local_only_no_cached_financials,False,72.93977812995246,50.0,122.93977812995246
RBC,7,88.28,,0,skipped_local_only,local_only_no_cached_financials,False,72.90015847860539,50.0,122.90015847860539
BDRY,7,88.27,,0,skipped_local_only,local_only_no_cached_financials,False,72.86053882725832,50.0,122.86053882725832
CMP,7,88.26,,0,skipped_local_only,local_only_no_cached_financials,False,72.82091917591124,50.0,122.82091917591124
FLS,7,88.25,,0,skipped_local_only,local_only_no_cached_financials,False,72.78129952456418,50.0,122.78129952456418
SGDJ,7,88.23,,0,skipped_local_only,local_only_no_cached_financials,False,72.74167987321711,50.0,122.74167987321711
WSR,7,88.22,,0,skipped_local_only,local_only_no_cached_financials,False,72.70206022187004,50.0,122.70206022187004
MBIN,7,88.21,,0,skipped_local_only,local_only_no_cached_financials,False,72.66244057052297,50.0,122.66244057052297
WCC,7,88.2,,0,skipped_local_only,local_only_no_cached_financials,False,72.62282091917591,50.0,122.62282091917591
ROST,7,88.17,,0,skipped_local_only,local_only_no_cached_financials,False,72.58320126782884,50.0,122.58320126782884
CASY,7,88.16,,0,skipped_local_only,local_only_no_cached_financials,False,72.54358161648177,50.0,122.54358161648177
CRC,7,88.15,,0,skipped_local_only,local_only_no_cached_financials,False,72.5039619651347,50.0,122.5039619651347
ZEUS,7,88.14,,0,skipped_local_only,local_only_no_cached_financials,False,72.46434231378764,50.0,122.46434231378764
VFC,7,88.13,,0,skipped_local_only,local_only_no_cached_financials,False,72.42472266244057,50.0,122.42472266244057
URA,7,88.09,,0,skipped_local_only,local_only_no_cached_financials,False,72.3851030110935,50.0,122.3851030110935
CF,7,88.07,,0,skipped_local_only,local_only_no_cached_financials,False,72.34548335974644,50.0,122.34548335974644
DSX,7,88.06,,0,skipped_local_only,local_only_no_cached_financials,False,72.30586370839937,50.0,122.30586370839937
DOW,7,88.05,,0,skipped_local_only,local_only_no_cached_financials,False,72.2662440570523,50.0,122.2662440570523
AROC,7,88.04,,0,skipped_local_only,local_only_no_cached_financials,False,72.2068145800317,50.0,122.2068145800317
EET,7,88.04,,0,skipped_local_only,local_only_no_cached_financials,False,72.2068145800317,50.0,122.2068145800317
CW,7,88.03,,0,skipped_local_only,local_only_no_cached_financials,False,72.1473851030111,50.0,122.1473851030111
ARTY,7,88.02,,0,skipped_local_only,local_only_no_cached_financials,False,72.10776545166404,50.0,122.10776545166404
PPTA,7,88.01,,0,skipped_local_only,local_only_no_cached_financials,False,72.06814580031696,50.0,122.06814580031696
WILC,7,87.95,,0,skipped_local_only,local_only_no_cached_financials,False,72.02852614896989,50.0,122.02852614896989
SOXY,7,87.93,,0,skipped_local_only,local_only_no_cached_financials,False,71.98890649762282,50.0,121.98890649762282
GLRE,7,87.92,,0,skipped_local_only,local_only_no_cached_financials,False,71.94928684627575,50.0,121.94928684627575
CPAC,7,87.91,,0,skipped_local_only,local_only_no_cached_financials,False,71.90966719492869,50.0,121.90966719492869
URNJ,7,87.89,,0,skipped_local_only,local_only_no_cached_financials,False,71.87004754358162,50.0,121.87004754358162
PSCE,7,87.87,,0,skipped_local_only,local_only_no_cached_financials,False,71.81061806656102,50.0,121.81061806656102
RRBI,7,87.87,,0,skipped_local_only,local_only_no_cached_financials,False,71.81061806656102,50.0,121.81061806656102
SBIO,7,87.86,,0,skipped_local_only,local_only_no_cached_financials,False,71.75118858954042,50.0,121.75118858954042
QCLN,7,87.84,,0,skipped_local_only,local_only_no_cached_financials,False,71.71156893819335,50.0,121.71156893819335
GHRS,7,87.81,,0,skipped_local_only,local_only_no_cached_financials,False,71.67194928684627,50.0,121.67194928684627
TTE,7,87.79,,0,skipped_local_only,local_only_no_cached_financials,False,71.6323296354992,50.0,121.6323296354992
TFII,7,87.78,,0,skipped_local_only,local_only_no_cached_financials,False,71.59270998415214,50.0,121.59270998415214
VIK,7,87.75,,0,skipped_local_only,local_only_no_cached_financials,False,71.55309033280507,50.0,121.55309033280507
OILK,7,87.74,,0,skipped_local_only,local_only_no_cached_financials,False,71.513470681458,50.0,121.513470681458
BHP,7,87.71,,0,skipped_local_only,local_only_no_cached_financials,False,71.47385103011094,50.0,121.47385103011094
PSCT,7,87.69,,0,skipped_local_only,local_only_no_cached_financials,False,71.43423137876387,50.0,121.43423137876387
INVX,7,87.68,,0,skipped_local_only,local_only_no_cached_financials,False,71.3946117274168,50.0,121.3946117274168
ITRN,7,87.67,,0,skipped_local_only,local_only_no_cached_financials,False,71.35499207606973,50.0,121.35499207606973
STK,7,87.66,,0,skipped_local_only,local_only_no_cached_financials,False,71.31537242472267,50.0,121.31537242472267
COPJ,7,87.65,,0,skipped_local_only,local_only_no_cached_financials,False,71.27575277337559,50.0,121.27575277337559
BP,7,87.61,,0,skipped_local_only,local_only_no_cached_financials,False,71.23613312202852,50.0,121.23613312202852
MD,7,87.59,,0,skipped_local_only,local_only_no_cached_financials,False,71.19651347068145,50.0,121.19651347068145
VTRS,7,87.58,,0,skipped_local_only,local_only_no_cached_financials,False,71.15689381933439,50.0,121.15689381933439
PRLB,7,87.57,,0,skipped_local_only,local_only_no_cached_financials,False,71.11727416798732,50.0,121.11727416798732
ALSN,7,87.56,,0,skipped_local_only,local_only_no_cached_financials,False,71.07765451664025,50.0,121.07765451664025
NATL,7,87.54,,0,skipped_local_only,local_only_no_cached_financials,False,71.03803486529318,50.0,121.03803486529318
BBIO,7,87.53,,0,skipped_local_only,local_only_no_cached_financials,False,70.99841521394612,50.0,120.99841521394612
MAG,7,87.52,,0,skipped_local_only,local_only_no_cached_financials,False,70.93898573692552,50.0,120.93898573692552
BAI,7,87.52,,0,skipped_local_only,local_only_no_cached_financials,False,70.93898573692552,50.0,120.93898573692552
DVAX,7,87.51,,0,skipped_local_only,local_only_no_cached_financials,False,70.8795562599049,50.0,120.8795562599049
CVV,7,87.48,,0,skipped_local_only,local_only_no_cached_financials,False,70.83993660855784,50.0,120.83993660855784
CMPR,7,87.46,,0,skipped_local_only,local_only_no_cached_financials,False,70.80031695721077,50.0,120.80031695721077
RILYG,7,87.45,,0,skipped_local_only,local_only_no_cached_financials,False,70.7606973058637,50.0,120.7606973058637
IDGT,7,87.43,,0,skipped_local_only,local_only_no_cached_financials,False,70.72107765451663,50.0,120.72107765451663
X,7,87.41,,0,skipped_local_only,local_only_no_cached_financials,False,70.68145800316957,50.0,120.68145800316957
GRO,7,87.4,,0,skipped_local_only,local_only_no_cached_financials,False,70.6418383518225,50.0,120.6418383518225
RIO,7,87.39,,0,skipped_local_only,local_only_no_cached_financials,False,70.60221870047543,50.0,120.60221870047543
GRDN,7,87.37,,0,skipped_local_only,local_only_no_cached_financials,False,70.56259904912837,50.0,120.56259904912837
ARKO,7,87.36,,0,skipped_local_only,local_only_no_cached_financials,False,70.5229793977813,50.0,120.5229793977813
CTEX,7,87.34,,0,skipped_local_only,local_only_no_cached_financials,False,70.48335974643423,50.0,120.48335974643423
CARZ,7,87.33,,0,skipped_local_only,local_only_no_cached_financials,False,70.44374009508716,50.0,120.44374009508716
HG,7,87.32,,0,skipped_local_only,local_only_no_cached_financials,False,70.4041204437401,50.0,120.4041204437401
TECK,7,87.29,,0,skipped_local_only,local_only_no_cached_financials,False,70.36450079239303,50.0,120.36450079239303
VOLT,7,87.28,,0,skipped_local_only,local_only_no_cached_financials,False,70.32488114104596,50.0,120.32488114104596
GSG,7,87.26,,0,skipped_local_only,local_only_no_cached_financials,False,70.2852614896989,50.0,120.2852614896989
CM,7,87.25,,0,skipped_local_only,local_only_no_cached_financials,False,70.24564183835183,50.0,120.24564183835183
NPO,7,87.22,,0,skipped_local_only,local_only_no_cached_financials,False,70.20602218700476,50.0,120.20602218700476
CLDX,7,87.2,,0,skipped_local_only,local_only_no_cached_financials,False,70.1664025356577,50.0,120.1664025356577
MGNR,7,87.19,,0,skipped_local_only,local_only_no_cached_financials,False,70.12678288431063,50.0,120.12678288431063
UNF,7,87.17,,0,skipped_local_only,local_only_no_cached_financials,False,70.08716323296355,50.0,120.08716323296355
AVBP,7,87.16,,0,skipped_local_only,local_only_no_cached_financials,False,70.04754358161648,50.0,120.04754358161648
FCFS,7,87.13,,0,skipped_local_only,local_only_no_cached_financials,False,70.00792393026941,50.0,120.00792393026941
AXSM,7,87.12,,0,skipped_local_only,local_only_no_cached_financials,False,69.96830427892235,50.0,119.96830427892235
TPH,7,87.11,,0,skipped_local_only,local_only_no_cached_financials,False,69.92868462757528,50.0,119.92868462757528
IDCC,7,87.09,,0,skipped_local_only,local_only_no_cached_financials,False,69.88906497622821,50.0,119.88906497622821
WF,7,87.08,,0,skipped_local_only,local_only_no_cached_financials,False,69.84944532488115,50.0,119.84944532488115
HASI,7,87.07,,0,skipped_local_only,local_only_no_cached_financials,False,69.80982567353408,50.0,119.80982567353408
EMDM,7,87.06,,0,skipped_local_only,local_only_no_cached_financials,False,69.77020602218701,50.0,119.77020602218701
AEF,7,87.01,,0,skipped_local_only,local_only_no_cached_financials,False,69.73058637083994,50.0,119.73058637083994
GASS,7,87.0,,0,skipped_local_only,local_only_no_cached_financials,False,69.69096671949286,50.0,119.69096671949286
PICK,7,86.99,,0,skipped_local_only,local_only_no_cached_financials,False,69.6513470681458,50.0,119.6513470681458
SLB,7,86.97,,0,skipped_local_only,local_only_no_cached_financials,False,69.61172741679873,50.0,119.61172741679873
CSD,7,86.93,,0,skipped_local_only,local_only_no_cached_financials,False,69.57210776545166,50.0,119.57210776545166
VBNK,7,86.92,,0,skipped_local_only,local_only_no_cached_financials,False,69.5324881141046,50.0,119.5324881141046
GTEK,7,86.89,,0,skipped_local_only,local_only_no_cached_financials,False,69.49286846275753,50.0,119.49286846275753
URNM,7,86.88,,0,skipped_local_only,local_only_no_cached_financials,False,69.45324881141046,50.0,119.45324881141046
IYZ,7,86.87,,0,skipped_local_only,local_only_no_cached_financials,False,69.4136291600634,50.0,119.4136291600634
C,7,86.86,,0,skipped_local_only,local_only_no_cached_financials,False,69.37400950871633,50.0,119.37400950871633
KALV,7,86.84,,0,skipped_local_only,local_only_no_cached_financials,False,69.33438985736925,50.0,119.33438985736925
FRDM,7,86.83,,0,skipped_local_only,local_only_no_cached_financials,False,69.27496038034865,50.0,119.27496038034865
MSGE,7,86.83,,0,skipped_local_only,local_only_no_cached_financials,False,69.27496038034865,50.0,119.27496038034865
CHN,7,86.81,,0,skipped_local_only,local_only_no_cached_financials,False,69.21553090332804,50.0,119.21553090332804
BIB,7,86.79,,0,skipped_local_only,local_only_no_cached_financials,False,69.17591125198098,50.0,119.17591125198098
IGPT,7,86.78,,0,skipped_local_only,local_only_no_cached_financials,False,69.13629160063391,50.0,119.13629160063391
RES,7,86.77,,0,skipped_local_only,local_only_no_cached_financials,False,69.09667194928684,50.0,119.09667194928684
NPCE,7,86.76,,0,skipped_local_only,local_only_no_cached_financials,False,69.05705229793978,50.0,119.05705229793978
STT,7,86.74,,0,skipped_local_only,local_only_no_cached_financials,False,69.01743264659271,50.0,119.01743264659271
EQIX,7,86.73,,0,skipped_local_only,local_only_no_cached_financials,False,68.97781299524564,50.0,118.97781299524564
ST,7,86.71,,0,skipped_local_only,local_only_no_cached_financials,False,68.93819334389858,50.0,118.93819334389858
MGA,7,86.67,,0,skipped_local_only,local_only_no_cached_financials,False,68.89857369255151,50.0,118.89857369255151
DTCR,7,86.65,,0,skipped_local_only,local_only_no_cached_financials,False,68.85895404120444,50.0,118.85895404120444
MINV,7,86.62,,0,skipped_local_only,local_only_no_cached_financials,False,68.81933438985737,50.0,118.81933438985737
XME,7,86.61,,0,skipped_local_only,local_only_no_cached_financials,False,68.77971473851031,50.0,118.77971473851031
BPMC,7,86.6,,0,skipped_local_only,local_only_no_cached_financials,False,68.74009508716324,50.0,118.74009508716324
RILYN,7,86.58,,0,skipped_local_only,local_only_no_cached_financials,False,68.70047543581617,50.0,118.70047543581617
ACTG,7,86.57,,0,skipped_local_only,local_only_no_cached_financials,False,68.6608557844691,50.0,118.6608557844691
NSSC,7,86.56,,0,skipped_local_only,local_only_no_cached_financials,False,68.62123613312204,50.0,118.62123613312204
DVN,7,86.54,,0,skipped_local_only,local_only_no_cached_financials,False,68.58161648177497,50.0,118.58161648177497
HLX,7,86.53,,0,skipped_local_only,local_only_no_cached_financials,False,68.54199683042789,50.0,118.54199683042789
GNRC,7,86.52,,0,skipped_local_only,local_only_no_cached_financials,False,68.50237717908082,50.0,118.50237717908082
PGC,7,86.49,,0,skipped_local_only,local_only_no_cached_financials,False,68.46275752773376,50.0,118.46275752773376
SBLK,7,86.47,,0,skipped_local_only,local_only_no_cached_financials,False,68.42313787638669,50.0,118.42313787638669
HECO,7,86.44,,0,skipped_local_only,local_only_no_cached_financials,False,68.38351822503962,50.0,118.38351822503962
KZR,7,86.43,,0,skipped_local_only,local_only_no_cached_financials,False,68.34389857369256,50.0,118.34389857369256
PBD,7,86.4,,0,skipped_local_only,local_only_no_cached_financials,False,68.30427892234549,50.0,118.30427892234549
DARP,7,86.39,,0,skipped_local_only,local_only_no_cached_financials,False,68.26465927099842,50.0,118.26465927099842
BWXT,7,86.38,,0,skipped_local_only,local_only_no_cached_financials,False,68.22503961965135,50.0,118.22503961965135
APH,7,86.35,,0,skipped_local_only,local_only_no_cached_financials,False,68.18541996830429,50.0,118.18541996830429
WTAI,7,86.32,,0,skipped_local_only,local_only_no_cached_financials,False,68.1458003169572,50.0,118.1458003169572
DINO,7,86.31,,0,skipped_local_only,local_only_no_cached_financials,False,68.10618066561014,50.0,118.10618066561014
ENVA,7,86.3,,0,skipped_local_only,local_only_no_cached_financials,False,68.06656101426307,50.0,118.06656101426307
QIPT,7,86.28,,0,skipped_local_only,local_only_no_cached_financials,False,68.026941362916,50.0,118.026941362916
BWMX,7,86.27,,0,skipped_local_only,local_only_no_cached_financials,False,67.98732171156894,50.0,117.98732171156894
SPB,7,86.26,,0,skipped_local_only,local_only_no_cached_financials,False,67.94770206022187,50.0,117.94770206022187
BPH,7,86.23,,0,skipped_local_only,local_only_no_cached_financials,False,67.9080824088748,50.0,117.9080824088748
PHVS,7,86.22,,0,skipped_local_only,local_only_no_cached_financials,False,67.86846275752774,50.0,117.86846275752774
VMD,7,86.17,,0,skipped_local_only,local_only_no_cached_financials,False,67.82884310618067,50.0,117.82884310618067
AEON,7,86.16,,0,skipped_local_only,local_only_no_cached_financials,False,67.7892234548336,50.0,117.7892234548336
WT,7,86.14,,0,skipped_local_only,local_only_no_cached_financials,False,67.74960380348652,50.0,117.74960380348652
NYT,7,86.13,,0,skipped_local_only,local_only_no_cached_financials,False,67.70998415213946,50.0,117.70998415213946
KEX,7,86.12,,0,skipped_local_only,local_only_no_cached_financials,False,67.67036450079239,50.0,117.67036450079239
YPF,7,86.11,,0,skipped_local_only,local_only_no_cached_financials,False,67.63074484944532,50.0,117.63074484944532
ATLO,7,86.1,,0,skipped_local_only,local_only_no_cached_financials,False,67.59112519809825,50.0,117.59112519809825
GRCE,7,86.09,,0,skipped_local_only,local_only_no_cached_financials,False,67.55150554675119,50.0,117.55150554675119
ERJ,7,86.06,,0,skipped_local_only,local_only_no_cached_financials,False,67.51188589540412,50.0,117.51188589540412
PIE,7,86.03,,0,skipped_local_only,local_only_no_cached_financials,False,67.47226624405705,50.0,117.47226624405705
JCI,7,86.02,,0,skipped_local_only,local_only_no_cached_financials,False,67.43264659270999,50.0,117.43264659270999
KRYS,7,86.0,,0,skipped_local_only,local_only_no_cached_financials,False,67.39302694136292,50.0,117.39302694136292
MLI,7,85.98,,0,skipped_local_only,local_only_no_cached_financials,False,67.35340729001584,50.0,117.35340729001584
OILT,7,85.96,,0,skipped_local_only,local_only_no_cached_financials,False,67.31378763866877,50.0,117.31378763866877
AIA,7,85.94,,0,skipped_local_only,local_only_no_cached_financials,False,67.2741679873217,50.0,117.2741679873217
WPM,7,85.93,,0,skipped_local_only,local_only_no_cached_financials,False,67.23454833597464,50.0,117.23454833597464
MEC,7,85.92,,0,skipped_local_only,local_only_no_cached_financials,False,67.19492868462757,50.0,117.19492868462757
LOCO,7,85.91,,0,skipped_local_only,local_only_no_cached_financials,False,67.1553090332805,50.0,117.1553090332805
SHG,7,85.9,,0,skipped_local_only,local_only_no_cached_financials,False,67.11568938193344,50.0,117.11568938193344
PSTL,7,85.87,,0,skipped_local_only,local_only_no_cached_financials,False,67.07606973058637,50.0,117.07606973058637
SPTN,7,85.84,,0,skipped_local_only,local_only_no_cached_financials,False,67.0364500792393,50.0,117.0364500792393
FTK,7,85.83,,0,skipped_local_only,local_only_no_cached_financials,False,66.99683042789223,50.0,116.99683042789223
AHCO,7,85.82,,0,skipped_local_only,local_only_no_cached_financials,False,66.95721077654517,50.0,116.95721077654517
ODFL,7,85.8,,0,skipped_local_only,local_only_no_cached_financials,False,66.89778129952457,50.0,116.89778129952457
IQM,7,85.8,,0,skipped_local_only,local_only_no_cached_financials,False,66.89778129952457,50.0,116.89778129952457
TAN,7,85.78,,0,skipped_local_only,local_only_no_cached_financials,False,66.83835182250397,50.0,116.83835182250397
BLBD,7,85.75,,0,skipped_local_only,local_only_no_cached_financials,False,66.7987321711569,50.0,116.7987321711569
FLBR,7,85.73,,0,skipped_local_only,local_only_no_cached_financials,False,66.75911251980983,50.0,116.75911251980983
PSMT,7,85.71,,0,skipped_local_only,local_only_no_cached_financials,False,66.71949286846277,50.0,116.71949286846277
OXY,7,85.7,,0,skipped_local_only,local_only_no_cached_financials,False,66.6798732171157,50.0,116.6798732171157
RELL,7,85.68,,0,skipped_local_only,local_only_no_cached_financials,False,66.64025356576863,50.0,116.64025356576863
KW,7,85.67,,0,skipped_local_only,local_only_no_cached_financials,False,66.60063391442155,50.0,116.60063391442155
NTCT,7,85.66,,0,skipped_local_only,local_only_no_cached_financials,False,66.56101426307448,50.0,116.56101426307448
BG,7,85.65,,0,skipped_local_only,local_only_no_cached_financials,False,66.52139461172742,50.0,116.52139461172742
RPRX,7,85.63,,0,skipped_local_only,local_only_no_cached_financials,False,66.46196513470682,50.0,116.46196513470682
ORN,7,85.63,,0,skipped_local_only,local_only_no_cached_financials,False,66.46196513470682,50.0,116.46196513470682
AIRR,7,85.62,,0,skipped_local_only,local_only_no_cached_financials,False,66.40253565768622,50.0,116.40253565768622
CX,7,85.59,,0,skipped_local_only,local_only_no_cached_financials,False,66.36291600633915,50.0,116.36291600633915
FCUS,7,85.56,,0,skipped_local_only,local_only_no_cached_financials,False,66.32329635499208,50.0,116.32329635499208
NTRS,7,85.53,,0,skipped_local_only,local_only_no_cached_financials,False,66.28367670364501,50.0,116.28367670364501
PIT,7,85.52,,0,skipped_local_only,local_only_no_cached_financials,False,66.24405705229795,50.0,116.24405705229795
HSBH,7,85.51,,0,skipped_local_only,local_only_no_cached_financials,False,66.20443740095087,50.0,116.20443740095087
SFL,7,85.5,,0,skipped_local_only,local_only_no_cached_financials,False,66.1648177496038,50.0,116.1648177496038
NOV,7,85.49,,0,skipped_local_only,local_only_no_cached_financials,False,66.12519809825673,50.0,116.12519809825673
REPX,7,85.46,,0,skipped_local_only,local_only_no_cached_financials,False,66.06576862123613,50.0,116.06576862123613
IWML,7,85.46,,0,skipped_local_only,local_only_no_cached_financials,False,66.06576862123613,50.0,116.06576862123613
DC,7,85.44,,0,skipped_local_only,local_only_no_cached_financials,False,66.00633914421553,50.0,116.00633914421553
RSVR,7,85.43,,0,skipped_local_only,local_only_no_cached_financials,False,65.96671949286846,50.0,115.96671949286846
HVAC,7,85.42,,0,skipped_local_only,local_only_no_cached_financials,False,65.9270998415214,50.0,115.9270998415214
KB,7,85.4,,0,skipped_local_only,local_only_no_cached_financials,False,65.88748019017433,50.0,115.88748019017433
ASTE,7,85.39,,0,skipped_local_only,local_only_no_cached_financials,False,65.84786053882726,50.0,115.84786053882726
DENN,7,85.37,,0,skipped_local_only,local_only_no_cached_financials,False,65.80824088748018,50.0,115.80824088748018
TPOR,7,85.36,,0,skipped_local_only,local_only_no_cached_financials,False,65.76862123613311,50.0,115.76862123613311
UAN,7,85.35,,0,skipped_local_only,local_only_no_cached_financials,False,65.72900158478605,50.0,115.72900158478605
KNCT,7,85.32,,0,skipped_local_only,local_only_no_cached_financials,False,65.68938193343898,50.0,115.68938193343898
SLX,7,85.31,,0,skipped_local_only,local_only_no_cached_financials,False,65.64976228209191,50.0,115.64976228209191
PHAR,7,85.28,,0,skipped_local_only,local_only_no_cached_financials,False,65.61014263074485,50.0,115.61014263074485
CVRT,7,85.27,,0,skipped_local_only,local_only_no_cached_financials,False,65.57052297939778,50.0,115.57052297939778
FRNW,7,85.26,,0,skipped_local_only,local_only_no_cached_financials,False,65.53090332805071,50.0,115.53090332805071
FANG,7,85.24,,0,skipped_local_only,local_only_no_cached_financials,False,65.49128367670365,50.0,115.49128367670365
TKR,7,85.23,,0,skipped_local_only,local_only_no_cached_financials,False,65.45166402535658,50.0,115.45166402535658
CYTK,7,85.22,,0,skipped_local_only,local_only_no_cached_financials,False,65.4120443740095,50.0,115.4120443740095
MPC,7,85.2,,0,skipped_local_only,local_only_no_cached_financials,False,65.37242472266243,50.0,115.37242472266243
USEA,7,85.19,,0,skipped_local_only,local_only_no_cached_financials,False,65.33280507131536,50.0,115.33280507131536
BRAZ,7,85.17,,0,skipped_local_only,local_only_no_cached_financials,False,65.2931854199683,50.0,115.2931854199683
CRAK,7,85.16,,0,skipped_local_only,local_only_no_cached_financials,False,65.25356576862123,50.0,115.25356576862123
XOP,7,85.13,,0,skipped_local_only,local_only_no_cached_financials,False,65.21394611727416,50.0,115.21394611727416
CCNR,7,85.11,,0,skipped_local_only,local_only_no_cached_financials,False,65.15451664025356,50.0,115.15451664025356
BK,7,85.11,,0,skipped_local_only,local_only_no_cached_financials,False,65.15451664025356,50.0,115.15451664025356
TGI,7,85.1,,0,skipped_local_only,local_only_no_cached_financials,False,65.09508716323296,50.0,115.09508716323296
NVST,7,85.09,,0,skipped_local_only,local_only_no_cached_financials,False,65.0554675118859,50.0,115.0554675118859
OOMA,7,85.06,,0,skipped_local_only,local_only_no_cached_financials,False,65.01584786053883,50.0,115.01584786053883
CIG,7,85.05,,0,skipped_local_only,local_only_no_cached_financials,False,64.97622820919176,50.0,114.97622820919176
BBDO,7,85.04,,0,skipped_local_only,local_only_no_cached_financials,False,64.93660855784469,50.0,114.93660855784469
MRX,7,85.03,,0,skipped_local_only,local_only_no_cached_financials,False,64.89698890649763,50.0,114.89698890649763
ESCA,7,85.01,,0,skipped_local_only,local_only_no_cached_financials,False,64.85736925515056,50.0,114.85736925515056
ASRV,7,85.0,,0,skipped_local_only,local_only_no_cached_financials,False,64.81774960380349,50.0,114.81774960380349
XBI,7,84.99,,0,skipped_local_only,local_only_no_cached_financials,False,64.77812995245642,50.0,114.77812995245642
BKR,7,84.97,,0,skipped_local_only,local_only_no_cached_financials,False,64.73851030110936,50.0,114.73851030110936
UWM,7,84.96,,0,skipped_local_only,local_only_no_cached_financials,False,64.69889064976229,50.0,114.69889064976229
XXCH,7,84.95,,0,skipped_local_only,local_only_no_cached_financials,False,64.65927099841522,50.0,114.65927099841522
TWLO,7,84.94,,0,skipped_local_only,local_only_no_cached_financials,False,64.59984152139461,50.0,114.59984152139461
GPRK,7,84.94,,0,skipped_local_only,local_only_no_cached_financials,False,64.59984152139461,50.0,114.59984152139461
WNS,7,84.93,,0,skipped_local_only,local_only_no_cached_financials,False,64.54041204437401,50.0,114.54041204437401
EWZ,7,84.91,,0,skipped_local_only,local_only_no_cached_financials,False,64.50079239302694,50.0,114.50079239302694
MAR,7,84.88,,0,skipped_local_only,local_only_no_cached_financials,False,64.46117274167987,50.0,114.46117274167987
ZD,7,84.87,,0,skipped_local_only,local_only_no_cached_financials,False,64.42155309033281,50.0,114.42155309033281
PWER,7,84.86,,0,skipped_local_only,local_only_no_cached_financials,False,64.38193343898574,50.0,114.38193343898574
FAN,7,84.84,,0,skipped_local_only,local_only_no_cached_financials,False,64.34231378763867,50.0,114.34231378763867
WLK,7,84.83,,0,skipped_local_only,local_only_no_cached_financials,False,64.3026941362916,50.0,114.3026941362916
CNRG,7,84.82,,0,skipped_local_only,local_only_no_cached_financials,False,64.26307448494454,50.0,114.26307448494454
HXL,7,84.8,,0,skipped_local_only,local_only_no_cached_financials,False,64.22345483359746,50.0,114.22345483359746
KARS,7,84.76,,0,skipped_local_only,local_only_no_cached_financials,False,64.18383518225039,50.0,114.18383518225039
CIB,7,84.75,,0,skipped_local_only,local_only_no_cached_financials,False,64.14421553090332,50.0,114.14421553090332
NKTX,7,84.74,,0,skipped_local_only,local_only_no_cached_financials,False,64.10459587955626,50.0,114.10459587955626
CVLG,7,84.73,,0,skipped_local_only,local_only_no_cached_financials,False,64.06497622820919,50.0,114.06497622820919
MIDU,7,84.71,,0,skipped_local_only,local_only_no_cached_financials,False,64.02535657686212,50.0,114.02535657686212
STXE,7,84.7,,0,skipped_local_only,local_only_no_cached_financials,False,63.985736925515056,50.0,113.98573692551506
UMDD,7,84.69,,0,skipped_local_only,local_only_no_cached_financials,False,63.94611727416799,50.0,113.94611727416799
GMED,7,84.68,,0,skipped_local_only,local_only_no_cached_financials,False,63.90649762282092,50.0,113.90649762282092
GLNG,7,84.67,,0,skipped_local_only,local_only_no_cached_financials,False,63.86687797147385,50.0,113.86687797147385
FWD,7,84.65,,0,skipped_local_only,local_only_no_cached_financials,False,63.82725832012678,50.0,113.82725832012679
PRN_FILE,7,84.64,,0,skipped_local_only,local_only_no_cached_financials,False,63.787638668779714,50.0,113.78763866877972
ITT,7,84.63,,0,skipped_local_only,local_only_no_cached_financials,False,63.74801901743265,50.0,113.74801901743265
RNGR,7,84.62,,0,skipped_local_only,local_only_no_cached_financials,False,63.70839936608558,50.0,113.70839936608559
CSCO,7,84.6,,0,skipped_local_only,local_only_no_cached_financials,False,63.66877971473851,50.0,113.66877971473852
AMX,7,84.59,,0,skipped_local_only,local_only_no_cached_financials,False,63.629160063391446,50.0,113.62916006339145
PHIN,7,84.58,,0,skipped_local_only,local_only_no_cached_financials,False,63.58954041204438,50.0,113.58954041204439
