Symbol,Company_Name,VCP_Pattern,Cup_Handle_Pattern,Both_Patterns,Current_Price,Analysis_Date,Data_Points,symbol,fin_met_count,has_error,rs_score,rs_percentile,fin_percentile,total_percentile
LLYVA,,False,False,False,80.01000213623047,2025-08-03,249,LLYVA,0.0,True,91.55,47.06927175843694,0.0,47.06927175843694
CTRN,,False,False,False,29.09000015258789,2025-08-03,249,CTRN,0.0,True,91.54,46.89165186500888,0.0,46.89165186500888
NTRS,,False,False,False,127.05999755859375,2025-08-03,249,NTRS,4.0,False,89.53,31.793960923623445,14.814814814814811,46.608775738438254
JCI,,False,False,False,106.4800033569336,2025-08-03,249,JCI,4.0,False,89.51,31.43872113676732,14.814814814814811,46.25353595158213
GLW,,False,False,False,62.04999923706055,2025-08-03,249,GLW,0.0,True,91.36,46.00355239786856,0.0,46.00355239786856
PBPB,,False,False,False,11.479999542236328,2025-08-03,249,PBPB,0.0,True,91.35,45.825932504440495,0.0,45.825932504440495
MYRG,,False,False,False,187.44000244140625,2025-08-03,249,MYRG,0.0,True,91.34,45.64831261101243,0.0,45.64831261101243
FLEX,,False,False,False,49.52000045776367,2025-08-03,249,FLEX,0.0,True,91.32,45.47069271758437,0.0,45.47069271758437
IBEX,,False,False,False,27.75,2025-08-03,249,IBEX,0.0,True,91.31,45.29307282415631,0.0,45.29307282415631
RL,,False,False,False,293.7699890136719,2025-08-03,249,RL,0.0,True,91.3,45.11545293072824,0.0,45.11545293072824
NPO,,False,False,False,209.91000366210938,2025-08-03,249,NPO,4.0,False,89.32,30.017761989342805,14.814814814814811,44.83257680415762
PRA,,False,False,False,23.65999984741211,2025-08-03,249,PRA,0.0,True,91.22,44.22735346358792,0.0,44.22735346358792
BCS,,False,False,False,19.100000381469727,2025-08-03,249,BCS,0.0,True,91.2,44.04973357015986,0.0,44.04973357015986
CIEN,,False,False,False,88.62999725341797,2025-08-03,249,CIEN,0.0,True,90.99,41.74067495559503,0.0,41.74067495559503
ESE,,False,False,False,191.5399932861328,2025-08-03,249,ESE,0.0,True,90.96,41.56305506216697,0.0,41.56305506216697
CAKE,,False,False,False,62.380001068115234,2025-08-03,249,CAKE,0.0,True,90.85,40.49733570159858,0.0,40.49733570159858
SNEX,,False,False,False,96.95999908447266,2025-08-03,249,SNEX,0.0,True,90.72,39.78685612788632,0.0,39.78685612788632
IMMX,,False,False,False,2.6500000953674316,2025-08-03,249,IMMX,0.0,True,90.7,39.43161634103019,0.0,39.43161634103019
OMAB,,False,False,False,105.4000015258789,2025-08-03,249,OMAB,0.0,True,90.67,39.25399644760213,0.0,39.25399644760213
META,,False,False,False,750.010009765625,2025-08-03,249,META,0.0,True,90.54,38.54351687388988,0.0,38.54351687388988
BASE,,False,False,False,24.239999771118164,2025-08-03,249,BASE,0.0,True,90.51,38.36589698046181,0.0,38.36589698046181
ULS,,False,False,False,71.9000015258789,2025-08-03,249,ULS,0.0,True,90.49,38.01065719360569,0.0,38.01065719360569
CCB,,False,False,False,92.4000015258789,2025-08-03,249,CCB,0.0,True,90.41,37.65541740674956,0.0,37.65541740674956
VEEV,,False,False,False,281.3500061035156,2025-08-03,249,VEEV,4.0,False,88.36,22.202486678507995,14.814814814814811,37.017301493322805
DK,,False,False,False,20.770000457763672,2025-08-03,249,DK,0.0,True,90.31,36.76731793960924,0.0,36.76731793960924
RYAAY,,False,False,False,62.119998931884766,2025-08-03,249,RYAAY,0.0,True,90.27,36.41207815275311,0.0,36.41207815275311
TSM,,False,False,False,235.2100067138672,2025-08-03,249,TSM,0.0,True,90.23,36.234458259325045,0.0,36.234458259325045
GEL,,False,False,False,17.020000457763672,2025-08-03,249,GEL,0.0,True,90.0,35.34635879218472,0.0,35.34635879218472
NTES,,False,False,False,127.30999755859375,2025-08-03,249,NTES,0.0,True,89.98,34.9911190053286,0.0,34.9911190053286
TRMB,,False,False,False,82.63999938964844,2025-08-03,249,TRMB,0.0,True,89.96,34.81349911190053,0.0,34.81349911190053
HDSN,,False,False,False,9.550000190734863,2025-08-03,249,HDSN,0.0,True,89.81,34.10301953818828,0.0,34.10301953818828
TGI,,False,False,False,26.010000228881836,2025-08-03,243,TGI,0.0,True,89.78,33.747779751332146,0.0,33.747779751332146
NG,,False,False,False,5.269999980926514,2025-08-03,249,NG,0.0,True,89.77,33.57015985790409,0.0,33.57015985790409
MTW,,False,False,False,12.050000190734863,2025-08-03,249,MTW,0.0,True,89.75,33.39253996447602,0.0,33.39253996447602
NYC,,False,False,False,13.109999656677246,2025-08-03,249,NYC,0.0,True,89.74,33.21492007104796,0.0,33.21492007104796
AVPT,,False,False,False,17.950000762939453,2025-08-03,249,AVPT,0.0,True,89.72,33.03730017761989,0.0,33.03730017761989
WPM,,False,False,False,92.0999984741211,2025-08-03,249,WPM,0.0,True,89.55,31.97158081705151,0.0,31.97158081705151
PGEN,,False,False,False,1.6699999570846558,2025-08-03,249,PGEN,0.0,True,89.52,31.616341030195382,0.0,31.616341030195382
SPTN,,False,False,False,26.530000686645508,2025-08-03,249,SPTN,0.0,True,89.48,31.261101243339255,0.0,31.261101243339255
GENI,,False,False,False,11.680000305175781,2025-08-03,249,GENI,0.0,True,89.47,31.08348134991119,0.0,31.08348134991119
WTS,,False,False,False,259.0199890136719,2025-08-03,249,WTS,4.0,False,87.47,16.163410301953817,14.814814814814811,30.97822511676863
AEM,,False,False,False,125.22000122070312,2025-08-03,249,AEM,0.0,True,89.43,30.728241563055064,0.0,30.728241563055064
ULTA,,False,False,False,507.7300109863281,2025-08-03,249,ULTA,0.0,True,89.38,30.550621669627,0.0,30.550621669627
FROG,,False,False,False,41.91999816894531,2025-08-03,249,FROG,4.0,False,87.4,15.630550621669627,14.814814814814811,30.445365436484444
CCLDO,,False,False,False,20.139999389648438,2025-08-03,249,CCLDO,0.0,True,89.34,30.373001776198933,0.0,30.373001776198933
HEI,,False,False,False,325.0899963378906,2025-08-03,249,HEI,0.0,True,89.33,30.19538188277087,0.0,30.19538188277087
VIRT,,False,False,False,43.369998931884766,2025-08-03,249,VIRT,4.0,False,87.36,15.097690941385435,14.814814814814811,29.912505756200247
BHST,,False,False,False,7.688000202178955,2025-08-03,249,BHST,0.0,True,89.17,28.596802841918294,0.0,28.596802841918294
BK,,False,False,False,99.80999755859375,2025-08-03,249,BK,0.0,True,89.14,28.419182948490228,0.0,28.419182948490228
CAE,,False,False,False,28.329999923706055,2025-08-03,249,CAE,0.0,True,89.12,28.24156305506217,0.0,28.24156305506217
AAP,,False,False,False,52.709999084472656,2025-08-03,249,AAP,0.0,True,89.09,28.063943161634104,0.0,28.063943161634104
PENG,,False,False,False,22.809999465942383,2025-08-03,249,PENG,0.0,True,89.08,27.88632326820604,0.0,27.88632326820604
GS,,False,False,False,709.5700073242188,2025-08-03,249,GS,0.0,True,89.05,27.53108348134991,0.0,27.53108348134991
DERM,,False,False,False,6.989999771118164,2025-08-03,249,DERM,0.0,True,89.02,27.175843694493786,0.0,27.175843694493786
JOYY,,False,False,False,50.52000045776367,2025-08-03,249,JOYY,0.0,True,89.0,26.820603907637658,0.0,26.820603907637658
GTES,,False,False,False,24.34000015258789,2025-08-03,249,GTES,0.0,True,88.9,26.1101243339254,0.0,26.1101243339254
GILT,,False,False,False,7.349999904632568,2025-08-03,249,GILT,0.0,True,88.84,25.932504440497333,0.0,25.932504440497333
SWAG,,False,False,False,1.4600000381469727,2025-08-03,249,SWAG,0.0,True,88.7,25.04440497335701,0.0,25.04440497335701
PHAR,,False,False,False,10.960000038146973,2025-08-03,249,PHAR,0.0,True,88.61,24.51154529307282,0.0,24.51154529307282
CYBR,,False,False,False,414.0,2025-08-03,249,CYBR,0.0,True,88.59,24.33392539964476,0.0,24.33392539964476
ING,,False,False,False,22.709999084472656,2025-08-03,249,ING,0.0,True,88.53,23.80106571936057,0.0,23.80106571936057
AIP,,False,False,False,9.050000190734863,2025-08-03,249,AIP,0.0,True,88.51,23.44582593250444,0.0,23.44582593250444
ALG,,False,False,False,215.6199951171875,2025-08-03,249,ALG,4.0,False,86.43,8.52575488454707,14.814814814814811,23.340569699361883
LYG,,False,False,False,4.360000133514404,2025-08-03,249,LYG,0.0,True,88.49,23.26820603907638,0.0,23.26820603907638
BWAY,,False,False,False,11.470000267028809,2025-08-03,249,BWAY,0.0,True,88.48,23.090586145648317,0.0,23.090586145648317
MNMD,,False,False,False,8.4399995803833,2025-08-03,249,MNMD,0.0,True,88.45,22.912966252220247,0.0,22.912966252220247
NEM,,False,False,False,62.59000015258789,2025-08-03,249,NEM,0.0,True,88.25,21.847246891651864,0.0,21.847246891651864
CBRL,,False,False,False,59.029998779296875,2025-08-03,249,CBRL,0.0,True,88.2,21.314387211367677,0.0,21.314387211367677
ESQ,,False,False,False,93.44000244140625,2025-08-03,249,ESQ,0.0,True,88.14,20.781527531083483,0.0,20.781527531083483
BWFG,,False,False,False,39.09000015258789,2025-08-03,249,BWFG,0.0,True,88.12,20.426287744227352,0.0,20.426287744227352
RBC,,False,False,False,399.79998779296875,2025-08-03,249,RBC,4.0,False,85.8,5.328596802841918,14.814814814814811,20.14341161765673
PINS,,False,False,False,37.7599983215332,2025-08-03,249,PINS,0.0,True,88.09,20.071047957371228,0.0,20.071047957371228
SCHW,,False,False,False,95.52999877929688,2025-08-03,249,SCHW,0.0,True,88.06,19.715808170515096,0.0,19.715808170515096
SPNT,,False,False,False,19.579999923706055,2025-08-03,249,SPNT,0.0,True,88.02,19.538188277087038,0.0,19.538188277087038
SLND,,False,False,False,3.9000000953674316,2025-08-03,249,SLND,0.0,True,88.0,19.36056838365897,0.0,19.36056838365897
STN,,False,False,False,108.66000366210938,2025-08-03,249,STN,0.0,True,87.97,19.182948490230903,0.0,19.182948490230903
CLFD,,False,False,False,40.810001373291016,2025-08-03,249,CLFD,0.0,True,87.9,18.82770870337478,0.0,18.82770870337478
AIR,,False,False,False,72.98999786376953,2025-08-03,249,AIR,4.0,False,85.67,3.9076376554174073,14.814814814814811,18.72245247023222
ITRN,,False,False,False,38.709999084472656,2025-08-03,249,ITRN,0.0,True,87.86,18.650088809946716,0.0,18.650088809946716
FFIV,,False,False,False,307.42999267578125,2025-08-03,249,FFIV,0.0,True,87.83,18.47246891651865,0.0,18.47246891651865
NWG,,False,False,False,13.739999771118164,2025-08-03,249,NWG,0.0,True,87.73,17.939609236234457,0.0,17.939609236234457
NVNO,,False,False,False,4.869999885559082,2025-08-03,249,NVNO,0.0,True,87.72,17.761989342806395,0.0,17.761989342806395
BBUC,,False,False,False,29.389999389648438,2025-08-03,249,BBUC,0.0,True,87.69,17.2291296625222,0.0,17.2291296625222
NDAQ,,False,False,False,95.16999816894531,2025-08-03,249,NDAQ,0.0,True,87.56,16.873889875666073,0.0,16.873889875666073
OPY,,False,False,False,73.27999877929688,2025-08-03,249,OPY,0.0,True,87.52,16.69626998223801,0.0,16.69626998223801
AIRT,,False,False,False,24.0,2025-08-03,249,AIRT,0.0,True,87.49,16.518650088809945,0.0,16.518650088809945
GL,,False,False,False,137.24000549316406,2025-08-03,249,GL,0.0,True,87.48,16.341030195381883,0.0,16.341030195381883
BDL,,False,False,False,30.399999618530273,2025-08-03,249,BDL,0.0,True,87.46,15.985790408525755,0.0,15.985790408525755
FHI,,False,False,False,49.22999954223633,2025-08-03,249,FHI,0.0,True,87.38,15.452930728241562,0.0,15.452930728241562
SGI,,False,False,False,72.19000244140625,2025-08-03,249,SGI,0.0,True,87.32,14.92007104795737,0.0,14.92007104795737
AEIS,,False,False,False,135.25,2025-08-03,249,AEIS,0.0,True,87.3,14.742451154529308,0.0,14.742451154529308
TDS,,False,False,False,38.029998779296875,2025-08-03,249,TDS,0.0,True,87.27,14.564831261101244,0.0,14.564831261101244
CPNG,,False,False,False,28.739999771118164,2025-08-03,249,CPNG,0.0,True,87.25,14.38721136767318,0.0,14.38721136767318
ZK,,False,False,False,28.0,2025-08-03,249,ZK,0.0,True,87.22,14.031971580817052,0.0,14.031971580817052
MOMO,,False,False,False,8.020000457763672,2025-08-03,249,MOMO,0.0,True,87.14,13.854351687388988,0.0,13.854351687388988
BZ,,False,False,False,18.65999984741211,2025-08-03,249,BZ,0.0,True,87.12,13.676731793960922,0.0,13.676731793960922
NFG,,False,False,False,86.6500015258789,2025-08-03,249,NFG,0.0,True,87.08,13.321492007104796,0.0,13.321492007104796
BA,,False,False,False,221.89999389648438,2025-08-03,249,BA,0.0,True,87.05,13.143872113676732,0.0,13.143872113676732
PTGX,,False,False,False,53.83000183105469,2025-08-03,249,PTGX,0.0,True,87.03,12.966252220248666,0.0,12.966252220248666
MSFT,,False,False,False,524.1099853515625,2025-08-03,249,MSFT,0.0,True,86.93,12.433392539964476,0.0,12.433392539964476
DAIO,,False,False,False,3.1600000858306885,2025-08-03,249,DAIO,0.0,True,86.82,11.72291296625222,0.0,11.72291296625222
LDWY,,False,False,False,5.0,2025-08-03,249,LDWY,0.0,True,86.79,11.545293072824157,0.0,11.545293072824157
JBTM,,False,False,False,132.86000061035156,2025-08-03,249,JBTM,0.0,True,86.72,11.012433392539965,0.0,11.012433392539965
BAP,,False,False,False,236.5,2025-08-03,249,BAP,0.0,True,86.7,10.657193605683837,0.0,10.657193605683837
DBD,,False,False,False,53.9900016784668,2025-08-03,249,DBD,0.0,True,86.65,10.479573712255773,0.0,10.479573712255773
PJT,,False,False,False,179.02000427246094,2025-08-03,249,PJT,0.0,True,86.62,10.124333925399643,0.0,10.124333925399643
UGI,,False,False,False,36.04999923706055,2025-08-03,249,UGI,0.0,True,86.55,9.769094138543515,0.0,9.769094138543515
PRLB,,False,False,False,43.189998626708984,2025-08-03,249,PRLB,0.0,True,86.47,9.236234458259323,0.0,9.236234458259323
GSL,,False,False,False,28.239999771118164,2025-08-03,249,GSL,0.0,True,86.46,9.05861456483126,0.0,9.05861456483126
TGS,,False,False,False,28.299999237060547,2025-08-03,249,TGS,0.0,True,86.34,8.170515097690942,0.0,8.170515097690942
KLAC,,False,False,False,886.6400146484375,2025-08-03,249,KLAC,0.0,True,86.33,7.992895204262878,0.0,7.992895204262878
ARQT,,False,False,False,14.289999961853027,2025-08-03,249,ARQT,0.0,True,86.32,7.8152753108348145,0.0,7.8152753108348145
CSGP,,False,False,False,94.5999984741211,2025-08-03,249,CSGP,0.0,True,86.11,6.927175843694494,0.0,6.927175843694494
PAC,,False,False,False,228.5500030517578,2025-08-03,249,PAC,0.0,True,85.91,6.039076376554174,0.0,6.039076376554174
HNNA,,False,False,False,12.399999618530273,2025-08-03,249,HNNA,0.0,True,85.86,5.86145648312611,0.0,5.86145648312611
JPM,,False,False,False,289.3699951171875,2025-08-03,249,JPM,0.0,True,85.81,5.506216696269982,0.0,5.506216696269982
BN,,False,False,False,65.33000183105469,2025-08-03,249,BN,0.0,True,85.74,4.618117229129663,0.0,4.618117229129663
EM,,False,False,False,1.159999966621399,2025-08-03,249,EM,0.0,True,85.72,4.440497335701599,0.0,4.440497335701599
LRCX,,False,False,False,96.37000274658203,2025-08-03,249,LRCX,0.0,True,85.69,4.262877442273535,0.0,4.262877442273535
DIS,,False,False,False,116.58999633789062,2025-08-03,249,DIS,0.0,True,85.62,3.5523978685612785,0.0,3.5523978685612785
CBRE,,False,False,False,153.94000244140625,2025-08-03,249,CBRE,0.0,True,85.49,3.197158081705151,0.0,3.197158081705151
BVN,,False,False,False,17.040000915527344,2025-08-03,249,BVN,0.0,True,85.46,2.664298401420959,0.0,2.664298401420959
RLX,,False,False,False,2.240000009536743,2025-08-03,249,RLX,0.0,True,85.44,2.4866785079928952,0.0,2.4866785079928952
ETR,,False,False,False,89.66999816894531,2025-08-03,249,ETR,0.0,True,85.36,2.131438721136768,0.0,2.131438721136768
VIV,,False,False,False,11.319999694824219,2025-08-03,249,VIV,0.0,True,85.28,1.7761989342806392,0.0,1.7761989342806392
FET,,False,False,False,18.3799991607666,2025-08-03,249,FET,0.0,True,85.25,1.5985790408525755,0.0,1.5985790408525755
CASY,,False,False,False,522.780029296875,2025-08-03,249,CASY,0.0,True,85.21,1.4209591474245116,0.0,1.4209591474245116
MGTX,,False,False,False,7.650000095367432,2025-08-03,249,MGTX,0.0,True,85.19,1.0657193605683837,0.0,1.0657193605683837
HSBC,,False,False,False,61.369998931884766,2025-08-03,249,HSBC,0.0,True,85.18,0.8880994671403196,0.0,0.8880994671403196
TR,,False,False,False,37.54999923706055,2025-08-03,249,TR,0.0,True,85.16,0.7104795737122558,0.0,0.7104795737122558
COF,,False,False,False,207.47000122070312,2025-08-03,249,COF,0.0,True,85.15,0.5328596802841918,0.0,0.5328596802841918
CALM,,False,False,False,107.87999725341797,2025-08-03,249,CALM,0.0,True,85.06,0.1776198934280639,0.0,0.1776198934280639
