symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,rs_score,cond8
FXI,True,True,True,True,True,True,True,8,89.37660999484802,True
UI,True,True,True,True,True,True,True,8,89.3560020607934,True
DBP,True,True,True,True,True,True,True,8,89.30448222565688,True
AL,True,True,True,True,True,True,True,8,89.29417825862957,True
AXS,True,True,True,True,True,True,True,8,89.22205048943843,True
LAUR,True,True,True,True,True,True,True,8,89.19113858835652,True
HDB,True,True,True,True,True,True,True,8,89.1499227202473,True
IDCC,True,True,True,True,True,True,True,8,89.13961875321999,True
CNH,True,True,True,True,True,True,True,8,89.09840288511077,True
FRAF,True,True,True,True,True,True,True,8,89.04688304997424,True
VLGEA,True,True,True,True,True,True,True,8,89.03657908294693,True
CPRX,True,True,True,True,True,True,True,8,89.00566718186502,True
SIL,True,True,True,True,True,True,True,8,88.99536321483771,True
MGYR,True,True,True,True,True,True,True,8,88.9747552807831,True
MCK,True,True,True,True,True,True,True,8,88.95414734672849,True
NTNX,True,True,True,True,True,True,True,8,88.90262751159196,True
EBAY,True,True,True,True,True,True,True,8,88.85110767645543,True
EIS,True,True,True,True,True,True,True,8,88.84080370942813,True
PEGA,True,True,True,True,True,True,True,8,88.83049974240083,True
USFD,True,True,True,True,True,True,True,8,88.79958784131891,True
KEMQ,True,True,True,True,True,True,True,8,88.768675940237,True
AVPT,True,True,True,True,True,True,True,8,88.75837197320968,True
JCI,True,True,True,True,True,True,True,8,88.69654817104585,True
BNGE,True,True,True,True,True,True,True,8,88.5935085007728,True
SSYS,True,True,True,True,True,True,True,8,88.56259659969088,True
BSX,True,True,True,True,True,True,True,8,88.46986089644513,True
JIVE,True,True,True,True,True,True,True,8,88.43894899536322,True
DBD,True,True,True,True,True,True,True,8,88.42864502833591,True
UAN,True,True,True,True,True,True,True,8,88.4080370942813,True
UUU,True,True,True,True,True,True,True,8,88.397733127254,True
VIRT,True,True,True,True,True,True,True,8,88.35651725914477,True
PRDO,True,True,True,True,True,True,True,8,88.30499742400825,True
CIBR,True,True,True,True,True,True,True,8,88.20195775373519,True
LLYVA,True,True,True,True,True,True,True,8,88.17104585265328,True
ARGT,True,True,True,True,True,True,True,8,88.11952601751675,True
MIR,True,True,True,True,True,True,True,8,88.06800618238022,True
AJG,True,True,True,True,True,True,True,8,88.0164863472437,True
TGLS,True,True,True,True,True,True,True,8,88.00618238021639,True
GNTY,True,True,True,True,True,True,True,8,87.97527047913447,True
FPXE,True,True,True,True,True,True,True,8,87.94435857805254,True
ONON,True,True,True,True,True,True,True,8,87.90314270994332,True
RRC,True,True,True,True,True,True,True,8,87.88253477588871,True
V,True,True,True,True,True,True,True,8,87.85162287480681,True
MMM,True,True,True,True,True,True,True,8,87.8310149407522,True
HG,True,True,True,True,True,True,True,8,87.81040700669757,True
RBA,True,True,True,True,True,True,True,8,87.75888717156106,True
CART,True,True,True,True,True,True,True,8,87.74858320453374,True
META,True,True,True,True,True,True,True,8,87.6867594023699,True
CGRO,True,True,True,True,True,True,True,8,87.6455435342607,True
RBC,True,True,True,True,True,True,True,8,87.63523956723338,True
RBKB,True,True,True,True,True,True,True,8,87.62493560020607,True
ULTA,True,True,True,True,True,True,True,8,87.61463163317877,True
MCHI,True,True,True,True,True,True,True,8,87.56311179804224,True
ARKX,True,True,True,True,True,True,True,8,87.52189592993302,True
BMI,True,True,True,True,True,True,True,8,87.50128799587841,True
RDCM,True,True,True,True,True,True,True,8,87.44976816074188,True
MNDY,True,True,True,True,True,True,True,8,87.40855229263266,True
BHF,True,True,True,True,True,True,True,8,87.37764039155074,True
MYRG,True,True,True,True,True,True,True,8,87.24368882019577,True
MUSQ,True,True,True,True,True,True,True,8,87.21277691911385,True
IZRL,True,True,True,True,True,True,True,8,87.18186501803194,True
RCG,True,True,True,True,True,True,True,8,87.17156105100463,True
LLYVK,True,True,True,True,True,True,True,8,87.16125708397733,True
CXDO,True,True,True,True,True,True,True,8,87.03760947964967,True
KEN,True,True,True,True,True,True,True,8,86.97578567748583,True
IBN,True,True,True,True,True,True,True,8,86.913961875322,True
ITA,True,True,True,True,True,True,True,8,86.90365790829469,True
FDNI,True,True,True,True,True,True,True,8,86.87274600721278,True
IROQ,True,True,True,True,True,True,True,8,86.82122617207625,True
ISRA,True,True,True,True,True,True,True,8,86.81092220504894,True
TLN,True,True,True,True,True,True,True,8,86.76970633693972,True
ABT,True,True,True,True,True,True,True,8,86.68727460072128,True
FLCH,True,True,True,True,True,True,True,8,86.64605873261205,True
EWS,True,True,True,True,True,True,True,8,86.60484286450283,True
RXD,True,True,True,True,True,True,True,8,86.543019062339,True
CHIQ,True,True,True,True,True,True,True,8,86.52241112828439,True
ARKW,True,True,True,True,True,True,True,8,86.47089129314787,True
CBRL,True,True,True,True,True,True,True,8,86.42967542503864,True
VSEC,True,True,True,True,True,True,True,8,86.40906749098403,True
RELY,True,True,True,True,True,True,True,8,86.38845955692942,True
RTX,True,True,True,True,True,True,True,8,86.3472436888202,True
BK,True,True,True,True,True,True,True,8,86.33693972179289,True
CCLDO,True,True,True,True,True,True,True,8,86.31633178773828,True
HACK,True,True,True,True,True,True,True,8,86.28541988665637,True
BFC,True,True,True,True,True,True,True,8,86.27511591962906,True
UFO,True,True,True,True,True,True,True,8,86.23390005151984,True
ROAD,True,True,True,True,True,True,True,8,86.19268418341062,True
WTS,True,True,True,True,True,True,True,8,86.12055641421948,True
LBRDK,True,True,True,True,True,True,True,8,86.11025244719217,True
CRMD,True,True,True,True,True,True,True,8,86.03812467800103,True
ARKQ,True,True,True,True,True,True,True,8,85.9866048428645,True
ISBA,True,True,True,True,True,True,True,8,85.92478104070067,True
LBRDA,True,True,True,True,True,True,True,8,85.86295723853684,True
OND,True,True,True,True,True,True,True,8,85.8114374034003,True
IBKR,True,True,True,True,True,True,True,8,85.80113343637301,True
CPNG,True,True,True,True,True,True,True,8,85.7805255023184,True
ECNS,True,True,True,True,True,True,True,8,85.74961360123648,True
CAAP,True,True,True,True,True,True,True,8,85.63626996393612,True
MTZ,True,True,True,True,True,True,True,8,85.62596599690882,True
TTT,True,True,True,True,True,True,True,8,85.5950540958269,True
MFG,True,True,True,True,True,True,True,8,85.57444616177227,True
FNGO,True,True,True,True,True,True,True,8,85.53323029366307,True
XAR,True,True,True,True,True,True,True,8,85.45079855744461,True
ARVR,True,True,True,True,True,True,True,8,85.43019062339,True
AGMI,True,True,True,True,True,True,True,8,85.41988665636269,True
CAKE,True,True,True,True,True,True,True,8,85.31684698608964,True
NIC,True,True,True,True,True,True,True,8,85.2241112828439,True
PCCE,True,True,True,True,True,True,True,8,85.17259144770736,True
COST,True,True,True,True,True,True,True,8,85.14167954662545,True
TBT,True,True,True,True,True,True,True,8,85.12107161257084,True
ATAT,True,True,True,True,True,True,True,8,85.10046367851622,True
TW,True,True,True,True,True,True,True,8,84.97681607418856,True
KAR,True,True,True,True,True,True,True,8,84.96651210716125,True
VIASP,True,True,True,True,True,True,True,8,84.91499227202472,True
BMO,True,True,True,True,True,True,True,8,84.78104070066976,True
FLEX,True,True,True,True,True,True,True,8,84.76043276661514,True
NFLP,True,True,True,True,True,True,True,8,84.70891293147862,True
BLOK,True,True,True,True,True,True,True,8,84.68830499742401,True
GXC,True,True,True,True,True,True,True,8,84.6780010303967,True
WCBR,True,True,True,True,True,True,True,8,84.6676970633694,True
PSIX,True,True,True,True,True,True,True,8,84.63678516228748,True
CBOE,True,True,True,True,True,True,True,8,84.59556929417826,True
ODDS,True,True,True,True,True,True,True,8,84.54404945904173,True
MAXI,True,True,True,True,True,True,True,8,84.53374549201442,True
IMAX,True,True,True,True,True,True,True,8,84.52344152498712,True
FNGS,True,True,True,True,True,True,True,8,84.51313755795982,True
ICE,True,True,True,True,True,True,True,8,84.42040185471407,True
CVCO,True,True,True,True,True,True,True,8,84.34827408552292,True
CSV,True,True,True,True,True,True,True,8,84.2967542503864,True
UNM,True,True,True,True,True,True,True,8,84.28645028335909,True
CXSE,True,True,True,True,True,True,True,8,84.24523441524987,True
PGJ,True,True,True,True,True,True,True,8,84.1215868109222,True
CSCO,True,True,True,True,True,True,True,8,84.07006697578568,True
PAYX,True,True,True,True,True,True,True,8,84.00824317362185,True
METV,True,True,True,True,True,True,True,8,83.97733127253993,True
FJP,True,True,True,True,True,True,True,8,83.94641937145802,True
BMA,True,True,True,True,True,True,True,8,83.9258114374034,True
BWAY,True,True,True,True,True,True,True,8,83.85368366821227,True
LEGR,True,True,True,True,True,True,True,8,83.82277176713035,True
EQH,True,True,True,True,True,True,True,8,83.79185986604843,True
BUZZ,True,True,True,True,True,True,True,8,83.77125193199382,True
FNGG,True,True,True,True,True,True,True,8,83.70942812982999,True
ERIC,True,True,True,True,True,True,True,8,83.68882019577538,True
KWEB,True,True,True,True,True,True,True,8,83.62699639361153,True
ECBK,True,True,True,True,True,True,True,8,83.60638845955692,True
MNSB,True,True,True,True,True,True,True,8,83.58578052550232,True
PAY,True,True,True,True,True,True,True,8,83.5651725914477,True
HIG,True,True,True,True,True,True,True,8,83.5342606903658,True
SPMO,True,True,True,True,True,True,True,8,83.46213292117464,True
GCAD,True,True,True,True,True,True,True,8,83.41061308603813,True
PGR,True,True,True,True,True,True,True,8,83.3590932509016,True
ARKA,True,True,True,True,True,True,True,8,83.3487892838743,True
ASTE,True,True,True,True,True,True,True,8,83.30757341576506,True
TJX,True,True,True,True,True,True,True,8,83.28696548171047,True
NRIM,True,True,True,True,True,True,True,8,83.08088614116434,True
BBW,True,True,True,True,True,True,True,8,82.9984544049459,True
MA,True,True,True,True,True,True,True,8,82.9778464708913,True
FPX,True,True,True,True,True,True,True,8,82.93663060278207,True
RAYJ,True,True,True,True,True,True,True,8,82.80267903142709,True
DOCU,True,True,True,True,True,True,True,8,82.76146316331787,True
OGIG,True,True,True,True,True,True,True,8,82.68933539412674,True
GGME,True,True,True,True,True,True,True,8,82.60690365790829,True
EBIZ,True,True,True,True,True,True,True,8,82.49356002060793,True
LYV,True,True,True,True,True,True,True,8,82.48325605358063,True
BBUC,True,True,True,True,True,True,True,8,82.45234415249871,True
BWFG,True,True,True,True,True,True,True,8,82.4317362184441,True
GWRE,True,True,True,True,True,True,True,8,82.41112828438949,True
PSO,True,True,True,True,True,True,True,8,82.27717671303452,True
DLO,True,True,True,True,True,True,True,8,82.2462648119526,True
SOLV,True,True,True,True,True,True,True,8,82.23596084492529,True
DRVN,True,True,True,True,True,True,True,8,82.15352910870686,True
BITU,True,True,True,True,True,True,True,8,82.14322514167954,True
ADP,True,True,True,True,True,True,True,8,82.13292117465224,True
EVTC,True,True,True,True,True,True,True,8,82.08140133951571,True
FDCF,True,True,True,True,True,True,True,8,81.99896960329727,True
IXG,True,True,True,True,True,True,True,8,81.96805770221536,True
FVRR,True,True,True,True,True,True,True,8,81.84441009788769,True
MTUM,True,True,True,True,True,True,True,8,81.78258629572386,True
CHTR,True,True,True,True,True,True,True,8,81.71045852653272,True
CDNS,True,True,True,True,True,True,True,8,81.68985059247811,True
FDN,True,True,True,True,True,True,True,8,81.57650695517773,True
RAYD,True,True,True,True,True,True,True,8,81.53529108706852,True
SCHW,True,True,True,True,True,True,True,8,81.4940752189593,True
TOST,True,True,True,True,True,True,True,8,81.46316331787739,True
NTCT,True,True,True,True,True,True,True,8,81.34981968057701,True
MTUL,True,True,True,True,True,True,True,8,81.20556414219475,True
UPWK,True,True,True,True,True,True,True,8,81.18495620814014,True
KEYS,True,True,True,True,True,True,True,8,81.07161257083976,True
GPI,True,True,True,True,True,True,True,8,81.02009273570324,True
PLNT,True,True,True,True,True,True,True,8,81.00978876867593,True
ARKF,True,True,True,True,True,True,True,8,80.9479649665121,True
EMQQ,True,True,True,True,True,True,True,8,80.9376609994848,True
SMFG,True,True,True,True,True,True,True,8,80.80370942812984,True
CNEQ,True,True,True,True,True,True,True,8,80.78310149407521,True
MIRM,True,True,True,True,True,True,True,8,80.74188562596599,True
FSCO,True,True,True,True,True,True,True,8,80.70066975785679,True
RYTM,True,True,True,True,True,True,True,8,80.370942812983,True
ATFV,True,True,True,True,True,True,True,8,80.30911901081916,True
UTES,True,True,True,True,True,True,True,8,80.29881504379186,True
QTJL,True,True,True,True,True,True,True,8,80.27820710973725,True
XNTK,True,True,True,True,True,True,True,8,80.20607934054611,True
THNQ,True,True,True,True,True,True,True,8,80.1854714064915,True
TOGA,True,True,True,True,True,True,True,8,80.17516743946419,True
GAN,True,True,True,True,True,True,True,8,80.15455950540958,True
SANM,True,True,True,True,True,True,True,8,80.14425553838228,True
JPM,True,True,True,True,True,True,True,8,80.12364760432766,True
OPY,True,True,True,True,True,True,True,8,80.07212776919114,True
ALAI,True,True,True,True,True,True,True,8,80.04121586810922,True
