symbol,added_date,added_timestamp,price,market_cap,adr_percent,perf_1w_pct,perf_1m_pct,volume,avg_volume60
AMSC,,1755617778.848898,53.459999084472656,2272948224,4.508043188710208,-4.347826680466649,26.382978838530175,737400,1303765.0
FIG,,1755617778.848907,76.16000366210938,33912662016,6.893382021476905,-12.82050923762822,224.43025526946184,4265900,4491858.166666667
MYGN,,1755617778.848917,5.710000038146973,527562880,4.378283683534455,-5.306801998793754,28.314613098599416,1571000,1972391.6666666667
URGN,,1755617778.84893,19.39999961853028,888733312,3.8917581595933854,1.0416606648103288,25.48512012070829,581900,2896273.333333333
TDUP,,1755617778.848944,10.65999984741211,1314127872,3.564729079552201,3.59572290506065,27.207633673443038,1301000,2342742.2666666666
LIF,,1755617778.848953,87.19999694824219,6673832448,3.291287668605688,4.368634067222321,16.874408571099586,520700,901988.3333333334
SIGA,,1755617778.848965,8.920000076293945,633713152,6.053811179757149,-4.0860226521231,30.218981028911585,612300,460270.0
ELF,,1755617778.848974,123.73999786376952,6949741568,5.87522579438282,5.987150204513503,10.868199253726129,2121700,2569716.966666667
STGW,,1755617778.848987,5.760000228881836,1472020096,3.993055728022693,3.971123980932712,18.762893652432112,761600,1651976.6666666667
AVDL,,1755617778.848994,13.479999542236328,1312759552,3.783384615732923,0.5970143730110955,22.768671258895324,888900,1359123.3333333333
TMDX,,1755617778.849007,125.6500015258789,4234709504,3.446075725489227,-4.179061353525404,21.272078743068118,563700,1016115.0
TVTX,,1755617778.849021,18.770000457763672,1600485376,3.3031477043835094,7.811606101499868,18.647287103959886,1247400,1486031.6666666667
RCUS,,1755617778.849032,10.470000267028809,1055795520,3.677174967170195,8.273011214302572,13.06695473260353,523800,962178.3333333334
FUBO,,1755617778.849041,3.7699999809265137,1220773632,5.039789341690253,3.5714250625210164,13.55421857626906,12330600,14939175.333333334
NAMS,,1755617778.849052,25.39999961853028,2777406464,4.669287143456273,1.5999984741211115,12.588653456642527,869600,879008.3333333334
AMPH,,1755617778.849059,29.76000022888184,1419727872,3.5954290544184877,-1.943987298755068,40.44360301478094,433100,547280.8
ZD,,1755617778.849073,37.040000915527344,1503576320,3.4017335450504,6.835889448372967,22.12331357962427,475700,593310.0
NUS,,1755617778.849084,11.670000076293944,591497536,3.770347707855645,4.663681395104979,36.331769909148015,702800,563795.0
WK,,1755617778.849097,76.81999969482422,4312921088,3.553756493600972,5.348329160463172,15.20695762333606,860700,635250.0
PII,,1755617778.849108,56.43999862670898,3228978688,3.2778145271704933,2.079937949248034,19.906520060834158,1143500,1612436.6666666667
AMR,,1755617778.849114,141.1199951171875,1827662464,4.992204090635826,-13.846158432246092,11.937808724355191,385200,395305.0833333333
GROY,,1755617778.849124,3.059999942779541,500518752,4.901956201103737,1.9999980926513672,25.409830779486065,2218600,2101423.333333333
MPWR,,1755617778.849134,850.3099975585938,40595894272,3.5551717086175847,1.1599409950888484,17.3213536217375,563800,590161.4
PRCH,,1755617778.849146,15.960000038146973,1598443776,4.837094680200317,2.967742181593369,18.573551210362197,1649200,2156245.0
LASR,,1755617778.849156,27.39999961853028,1293395072,5.018248245047801,-1.0830365925857843,40.22517059739252,801000,918170.0
RNA,,1755617778.849167,44.47999954223633,5571961856,4.766193274280424,-3.785420759957348,30.746616530646143,2259100,2426626.6666666665
RNG,,1755617778.849178,30.25,2724430080,3.1074397820086403,8.73472441348686,12.999624515236352,1612700,1474570.0
IHS,,1755617778.849187,6.920000076293945,2284898048,3.5982669036703503,-5.335155534040991,14.759532927344331,797800,840823.3333333334
RZLT,,1755617778.8492,6.550000190734863,550684672,3.2061073592642466,5.645167616726288,21.747212851417007,483500,1032868.3333333334
VKTX,,1755617778.849214,42.09000015258789,2669444352,4.466621670942547,5.594579799522625,31.7783326512701,5082400,3901143.3333333335
BLD,,1755617778.849221,427.7300109863281,12237283328,3.525820789980961,-0.449190676193123,19.84925143049272,384300,437621.6666666667
AMRC,,1755617778.849227,22.770000457763672,1206914688,4.3917434338875445,15.701220044062849,27.70611640603313,645700,664988.3333333334
MOD,,1755617778.849238,139.47000122070312,7207429120,3.1046115961544394,-1.8646172161062011,48.83150419730684,410700,1097559.9833333334
MATV,,1755617778.849248,11.5600004196167,636387904,6.40139012051191,11.047075783487893,58.79120997883904,746700,631040.0
ALAB,,1755617778.849254,186.42999267578125,29470629888,5.996885219656837,-2.9010454813639286,52.949375346058034,4701600,5385208.333333333
YPF,,1755617778.849268,33.7400016784668,12954016768,4.742141062613606,-0.6185539904372983,10.297487774325552,1442200,1588301.6666666667
BBNX,,1755617778.849275,17.260000228881836,729210880,5.388182461432272,21.378339695968364,20.699300689973366,709200,568371.4333333333
ARDX,,1755617778.849282,5.809999942779541,1419389824,5.593800558794063,3.750000745058069,31.447960237391538,3656500,4487750.0
ARKO,,1755617778.849289,5.0,560891456,4.099998474121094,-0.1996053577839385,15.207369221371092,414500,481866.6666666667
WWW,,1755617778.849303,28.14999961853028,2298686976,3.552397916700968,1.6612462101865288,34.81801125463628,1471100,1585633.3333333333
IAG,,1755617778.849312,8.270000457763672,4579410432,3.627565868101891,2.7329225070332086,15.020867760058463,11880600,15503565.0
SQM,,1755617778.849324,46.130001068115234,12633985024,3.533494537987082,0.8085724653707382,19.19896681834441,1308800,1531734.7166666666
LILAK,,1755617778.849334,8.055000305175781,1580785792,3.041593458895514,5.70866700983923,22.230654304500817,1412700,1430086.6666666667
VSCO,,1755617778.849348,22.71999931335449,1790692224,3.353877907688857,2.342335732182121,14.056221015745464,2144300,3432337.333333333
PINC,,1755617778.849359,24.43000030517578,2178779904,3.192798513720262,1.7069102397939018,16.72240778293006,2685800,1857779.6
CDE,,1755617778.849367,11.800000190734863,7452485120,3.3050876018542343,-0.5058977038722157,24.73573090012642,7901800,13639005.0
ARWR,,1755617778.849373,19.90999984741211,2704326400,4.319440567265205,11.853936521291695,35.350100583141696,2756500,1948130.0
UUUU,,1755617778.849387,10.31999969482422,1973424768,8.236438048501379,7.612091038802937,12.052113486207716,11765900,12920249.783333331
RIGL,,1755617778.849399,40.06999969482422,724756608,4.142749837920586,16.07763372961466,104.54313110115451,1139700,362390.0
NBIS,,1755617778.849409,72.54000091552734,16146276352,5.955334491730774,-3.7037048290328944,38.51442122402327,9954600,14036088.333333334
VERB,,1755617778.849423,21.07999992370605,1222280448,15.592982296131114,24.439192792969667,126.42318983454928,370800,692738.3333333334
BLFS,,1755617778.84943,24.5,1169847424,3.2653030084103807,1.8287636900426785,18.01541295705276,543700,561935.0
SOUN,,1755617778.849443,14.81999969482422,5632549376,8.16464280069828,-7.259073095378643,26.66666612326249,42427300,43099081.66666666
LITE,,1755617778.849453,118.9800033569336,8242681856,3.504789083284489,-0.5682770218660038,14.580130540238144,2973800,2405445.0
KTOS,,1755617778.849462,68.73999786376953,10937007104,3.826007179444719,-0.5785385152010769,16.944537753173105,2488400,4414687.083333333
COOP,,1755617778.84947,185.52999877929688,11984025600,3.9670137760885313,-3.243807677029009,15.372179339593606,641600,1191290.9833333334
TREE,,1755617778.849483,64.12999725341797,855076160,4.132233961288168,12.56801102211118,64.73156113716195,493500,319574.8
MIRM,,1755617778.849493,66.68000030517578,3311913984,3.944207020667673,3.02842868897486,28.354185420425537,699400,512940.0
MP,,1755617778.849503,72.20999908447266,12639893504,7.141667007406144,-3.655767812321165,22.36909191390821,12313900,16295103.333333334
USAR,,1755617778.849516,15.699999809265137,1401976064,8.726120101128354,-17.54202177342542,14.76607791686304,6393800,4646880.0
LAR,,1755617778.849526,3.289999961853028,521794496,4.255322386852614,-9.116020280069382,17.500000638621227,1415500,1494107.45
TRMD,,1755617778.849538,20.3799991607666,1954150400,3.238468471984371,8.577510195728323,16.457138061523445,840800,834224.2166666667
GDOT,,1755617778.849547,14.100000381469728,763865344,6.808510724642307,4.988831430150742,35.838152466428696,1067900,819063.3333333334
INSW,,1755617778.849557,42.68000030517578,2079802240,4.522025050083543,1.0177522015994755,11.087981101659206,513600,625748.5833333334
TDW,,1755617778.849569,58.52000045776367,2839868160,5.126452454772664,5.460440958091883,21.8405203936596,746400,948234.75
JELD,,1755617778.849579,5.869999885559082,513273248,3.492332669552168,4.821428312939036,39.761908384137314,906600,1529960.0
ADPT,,1755617778.849585,12.40999984741211,1888319360,8.78324066067731,-1.974723562505443,20.36856782080987,2500200,1999896.6666666667
UPB,,1755617778.849598,18.020000457763672,924546176,9.433966258347295,2.9714311872209853,69.36090109313122,394800,475915.0
PONY,,1755617778.849609,16.030000686645508,5581652992,6.363071828271521,11.6295339129185,24.45652596441239,7085600,11051408.833333334
ZETA,,1755617778.849624,19.709999084472656,4596238336,4.916285680775399,6.368042925533013,26.10364005219765,8386300,9389666.666666666
ANGI,,1755617778.84963,18.25,819000384,3.3972648725117724,3.752130993102965,13.424486183517526,661100,976654.4166666666
CTKB,,1755617778.849661,4.059999942779541,523526720,5.788180710010538,0.7444102086688886,30.96774411871339,493200,1289876.55
ULCC,,1755617778.84969,4.769999980926514,1095144064,8.280922065114764,11.188811732906268,15.217394559379985,5697900,4039752.5
COMM,,1755617778.849699,15.6899995803833,3483496448,4.525181713254986,2.8852431500544284,99.87260854772832,7904400,7391432.2
WBTN,2025-08-20,1755688574.284591,14.460000038146973,1888591744,7.468879120725473,-14.740561210374715,44.88978658717215,732300,590281.6666666666
AXGN,2025-08-20,1755688574.284606,15.359999656677246,706753536,4.166668994973167,4.065036710645531,22.48803591230242,1262500,1164825.0
THRY,2025-08-20,1755688574.284646,13.220000267028809,580837888,5.748866970731519,-4.548737163096495,10.442773367709158,426800,471150.0
GCI,2025-08-20,1755688574.284655,4.130000114440918,605528192,6.537529623363311,-4.838710386260059,10.723863091743091,1793700,1680748.3333333333
MNSO,2025-08-20,1755688574.284666,20.1299991607666,6169462272,3.084949407883348,-1.0324532460466607,14.0509892115388,514700,875853.3333333334
BWXT,2025-08-20,1755688574.284674,165.75999450683594,15150248960,3.547291155213538,-6.223127597786037,18.366182843319233,1759800,1370006.8166666667
APLD,2025-08-20,1755688574.284681,15.34000015258789,4011716864,9.256845255339769,3.6486483438769035,40.091328034620034,29038200,49772718.333333336
VSAT,2025-08-20,1755688574.284697,26.07999992370605,3501579264,7.093559765650613,-5.129137355954083,78.63013179648064,2788700,4124550.0
WGS,2025-08-20,1755688574.284711,120.6500015258789,3465816064,6.067136015123959,-1.998212226688767,49.134733313057446,880000,879466.3166666667
MEG,2025-08-20,1755688574.284722,27.229999542236328,960851392,4.31509792200562,-2.3664390887619624,20.80744647831021,542100,431755.0
CELC,2025-08-20,1755688574.284729,49.220001220703125,2088242176,5.231606835391696,-6.014889775496646,253.08466787880454,704300,1102501.6666666667
HLMN,2025-08-20,1755688574.284738,9.84000015258789,1944767872,3.861789721019271,-4.927538261688613,21.481477644109013,1833800,1673956.6666666667
SSRM,2025-08-20,1755688574.28475,16.09000015258789,3277420288,4.164077501181276,-1.5902154300651117,25.01942731671538,3000500,2964571.6666666665
HSAI,2025-08-20,1755688574.284759,25.38999938964844,3363362560,9.098075733837177,8.969958030142667,20.331748486347156,2474100,3281793.3333333335
INTR,2025-08-20,1755688574.284785,7.590000152587891,3339911168,4.874833703829725,-7.212715532719194,13.114755729329897,2824500,2369845.0
GENI,2025-08-20,1755688574.284794,12.619999885559082,3009125376,3.328051347881124,-2.3975283240527556,18.49765575203537,6450700,5487686.666666667
HI,2025-08-20,1755688574.284802,25.559999465942383,1801519872,3.951487675997889,-3.1451305149769238,16.819014836958736,920300,568193.3333333334
ABUS,2025-08-20,1755688574.284808,3.490000009536743,669029568,4.29799699018747,3.560834660317891,10.793647742085287,921900,744145.8166666667
WVE,2025-08-20,1755688574.284822,9.510000228881836,1514248832,5.993687498483266,8.561643611917269,19.924343439415072,1691300,1435559.3833333333
LILA,2025-08-20,1755688574.284833,7.769999980926514,1562780160,3.539248638421255,2.913904432236003,19.171779197189064,254800,409371.56666666665
APP,2025-08-20,1755688574.284839,412.6000061035156,139561943040,6.434808026611105,-7.571681956789322,17.885716029575892,5444300,5655880.0
NVRI,2025-08-20,1755688574.284851,10.199999809265137,822609600,3.3333348916247467,7.936508096695105,11.353711563072233,1239000,687541.6666666666
THC,2025-08-20,1755688574.284863,178.02999877929688,15729128448,3.791495841309278,3.584106497419315,14.143743916099648,1183600,1573181.6666666667
SHC,2025-08-20,1755688574.284875,16.15999984741211,4590199808,3.063124034080177,2.798979471432683,42.253524082753756,2008600,1354952.75
HCA,2025-08-20,1755688574.284888,402.6900024414063,94227046400,3.0271430548316047,3.132205924799658,14.736302544609714,1502100,1424788.3333333333
QD,2025-08-20,1755688574.2849,4.840000152587891,799209856,6.198341000822052,12.037036117212319,45.78314005748905,854900,509694.36666666664
LSCC,2025-08-20,1755688574.284911,61.560001373291016,8427317760,4.54840671637051,-5.61177518998619,17.257145472935264,2555000,2426472.9833333334
PCG,2025-08-20,1755688574.284922,15.600000381469728,34286303232,3.461538132360933,2.295084468653963,14.20205384866935,33723000,28462003.133333333
HOG,2025-08-20,1755688574.284931,28.0,3403483904,3.285714558192687,2.0408143405366452,14.519423829391132,1782600,1933965.0
STRL,2025-08-20,1755688574.284944,276.0199890136719,8396472832,4.36200602280493,-5.624512646894608,14.053136349240813,452500,525791.6666666666
ENR,2025-08-20,1755688574.284952,28.40999984741211,1939507968,3.695879066173908,-0.5948218220705237,19.822863536158543,885300,1163723.5333333334
COMP,2025-08-20,1755688574.28496,8.369999885559082,4401489920,6.451612535678756,-5.316745010363122,14.657529683112314,7716100,7485873.333333333
AFRM,2025-08-20,1755688574.284966,73.86000061035156,23827236864,5.239646242352787,-4.95431542848952,12.883998572301604,5986100,5480751.666666667
LQDA,2025-08-20,1755688574.284977,27.11000061035156,2333940736,4.7583950073198285,7.579364244389475,63.31325293590928,2243000,2860718.3333333335
HL,2025-08-20,1755688574.284985,7.440000057220459,4984680960,4.704299757268098,-4.247103275625808,17.908084384912936,19424800,21909401.133333333
NEGG,2025-08-20,1755688574.284996,89.4000015258789,1741333248,17.259507876752338,-2.7097593647933294,192.8267262207578,868600,1164707.35
CMPO,2025-08-20,1755688574.285004,18.200000762939453,1863297920,4.01099680760154,-5.552670832413642,25.258094269887476,911100,897635.0
UAMY,2025-08-20,1755688574.285017,4.260000228881836,514280000,12.910790712376766,6.234413609240885,19.66292970094139,7201400,5315965.1
XERS,2025-08-20,1755688574.285033,7.360000133514404,1188492800,5.4347838058588644,1.0989000192372256,43.750005820766226,2043600,2495791.6666666665
CELH,2025-08-20,1755688574.28504,60.470001220703125,15597995008,3.3074251027388097,7.8473364541235435,36.37799055617237,7730000,6786921.233333333
GTN,2025-08-20,1755688574.285049,5.71999979019165,625447680,5.944058829703188,-2.7210938968575293,16.2601565343941,1086900,1561005.0
CRML,2025-08-20,1755688574.285057,5.699999809265137,562032512,9.122806988191002,14.457827056908412,41.08910552193959,4651300,5723925.266666667
EVLV,2025-08-20,1755688574.285065,7.875,1353641728,5.079366290380085,5.140190128795696,22.47278709546614,3712700,3073803.4833333334
LBTYA,2025-08-20,1755688574.285074,11.380000114440918,3890639872,3.778561518906494,-0.08779831940654015,11.132816101599108,1577800,1995405.0
NX,2025-08-20,1755688574.285085,21.670000076293945,996239232,3.830179606755219,-1.9457027047670383,11.8163107053342,464500,452758.3333333333
EFXT,2025-08-20,1755688574.285093,9.380000114440918,1151301248,3.62473505799265,-3.0991754264145577,17.39675072766904,260700,355605.95
TPC,2025-08-20,1755688574.285106,56.02000045776367,2954674176,3.373793956095027,-2.9956702030066285,15.481348992124854,524200,743335.0333333333
BLBD,2025-08-20,1755688574.285113,57.040000915527344,1808618624,3.979664132764303,0.9915038559308753,29.783845108885522,527800,521188.3333333333
ALHC,2025-08-20,1755688574.285119,14.899999618530272,2950661888,4.060406116777603,0.9485053352132677,20.745538365374404,2328100,3364983.3333333335
KNF,2025-08-20,1755688574.285128,89.33000183105469,5061813248,3.028100051056218,-5.540866956412094,10.080098769397017,401900,701015.55
SANM,2025-08-20,1755688574.28514,112.47000122070312,5992907776,4.4989752855647,-6.539800030482079,12.865027093346203,742600,667695.0
SONO,2025-08-20,1755688574.285154,13.3100004196167,1608912896,3.8317070834211355,-0.523166623508986,23.929243047190198,2398600,1949375.7666666666
CMRE,2025-08-20,1755688574.285161,11.06999969482422,1331377792,3.432702122102034,-1.1607153272750415,18.39571383080656,530500,525589.55
RYTM,2025-08-20,1755688574.285173,97.19000244140624,6455369728,4.352302963963589,-0.6846496676543579,10.669554519634383,349700,708460.0
SHOP,2025-08-20,1755688574.285186,139.25,181772763136,3.906644482158887,-7.222331002985061,12.561636917413765,6334500,8421899.433333334
