screen_date,scope,symbol,market,screen_stage,buy_eligible,source_buy_eligible,is_screened,source_tags,addon_ready,addon_block_reason,trailing_ratcheted,blended_entry_protected
2026-04-22,all,BKU,US,,True,False,False,[],False,,,
2026-04-22,all,BKUI,US,,True,False,False,[],False,,,
2026-04-22,all,BKV,US,,True,False,False,[],False,,,
2026-04-22,all,BKWO,US,,True,False,False,[],False,,,
2026-04-22,all,BKYI,US,,True,False,False,[],False,,,
2026-04-22,all,BL,US,,True,False,False,[],False,,,
2026-04-22,all,BLBD,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BLBX,US,,True,False,False,[],False,,,
2026-04-22,all,BLCN,US,,True,False,False,[],False,,,
2026-04-22,all,BLCO,US,,True,False,False,[],False,,,
2026-04-22,all,BLCR,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BLCV,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BLD,US,,True,False,False,[],False,,,
2026-04-22,all,BLDE,US,,True,False,False,[],False,,,
2026-04-22,all,BLDEW,US,,True,False,False,[],False,,,
2026-04-22,all,BLDG,US,,True,False,False,[],False,,,
2026-04-22,all,BLDP,US,TV_BREAKOUT_STRENGTH,True,True,True,"['TV_BREAKOUT_STRENGTH', 'TV_HIGH_VOLATILITY']",False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-22,all,BLDR,US,,True,False,False,[],False,,,
2026-04-22,all,BLE,US,,True,False,False,[],False,,,
2026-04-22,all,BLES,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BLFS,US,,True,False,False,[],False,,,
2026-04-22,all,BLFY,US,,True,False,False,[],False,,,
2026-04-22,all,BLGO,US,,True,False,False,[],False,,,
2026-04-22,all,BLGR,US,,True,False,False,[],False,,,
2026-04-22,all,BLIN,US,,True,False,False,[],False,,,
2026-04-22,all,BLIV,US,,True,False,False,[],False,,,
2026-04-22,all,BLK,US,,True,False,False,[],False,,,
2026-04-22,all,BLKB,US,,True,False,False,[],False,,,
2026-04-22,all,BLKC,US,,True,False,False,[],False,,,
2026-04-22,all,BLMN,US,,True,False,False,[],False,,,
2026-04-22,all,BLMZ,US,,True,False,False,[],False,,,
2026-04-22,all,BLND,US,,True,False,False,[],False,,,
2026-04-22,all,BLNE,US,,True,False,False,[],False,,,
2026-04-22,all,BLNK,US,,True,False,False,[],False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-22,all,BLOK,US,,True,False,False,[],False,,,
2026-04-22,all,BLOX,US,,True,False,False,[],False,,,
2026-04-22,all,BLRX,US,,True,False,False,[],False,,,
2026-04-22,all,BLSG,US,,True,False,False,[],False,,,
2026-04-22,all,BLSH,US,,True,False,False,[],False,,,
2026-04-22,all,BLST,US,,True,False,False,[],False,,,
2026-04-22,all,BLSX,US,,True,False,False,[],False,,,
2026-04-22,all,BLTD,US,,True,False,False,[],False,,,
2026-04-22,all,BLTE,US,,True,False,False,[],False,,,
2026-04-22,all,BLUC,US,,True,False,False,[],False,,,
2026-04-22,all,BLUE,US,,True,False,False,[],False,,,
2026-04-22,all,BLUI,US,,True,False,False,[],False,,,
2026-04-22,all,BLUW,US,,True,False,False,[],False,,,
2026-04-22,all,BLUWU,US,,True,False,False,[],False,,,
2026-04-22,all,BLUX,US,,True,False,False,[],False,,,
2026-04-22,all,BLV,US,,True,False,False,[],False,,,
2026-04-22,all,BLW,US,,True,False,False,[],False,,,
2026-04-22,all,BLX,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BLZE,US,,True,False,False,[],False,,,
2026-04-22,all,BLZR,US,,True,False,False,[],False,,,
2026-04-22,all,BMA,US,,True,False,False,[],False,,,
2026-04-22,all,BMAR,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BMAX,US,,True,False,False,[],False,,,
2026-04-22,all,BMAY,US,,True,False,False,[],False,,,
2026-04-22,all,BMBL,US,,True,False,False,[],False,,,
2026-04-22,all,BMDL,US,,True,False,False,[],False,,,
2026-04-22,all,BME,US,,True,False,False,[],False,,,
2026-04-22,all,BMEA,US,,True,False,False,[],False,,,
2026-04-22,all,BMED,US,,True,False,False,[],False,,,
2026-04-22,all,BMEZ,US,,True,False,False,[],False,,,
2026-04-22,all,BMGL,US,,True,False,False,[],False,,,
2026-04-22,all,BMHL,US,,True,False,False,[],False,,,
2026-04-22,all,BMI,US,,True,False,False,[],False,,,
2026-04-22,all,BMN,US,,True,False,False,[],False,,,
2026-04-22,all,BMNG,US,,True,False,False,[],False,,,
2026-04-22,all,BMNR,US,,True,False,False,[],False,,,
2026-04-22,all,BMNU,US,,True,False,False,[],False,,,
2026-04-22,all,BMO,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BMR,US,TV_BREAKOUT_STRENGTH,True,True,True,['TV_BREAKOUT_STRENGTH'],False,,,
2026-04-22,all,BMRA,US,,True,False,False,[],False,,,
2026-04-22,all,BMRC,US,,True,False,False,[],False,,,
2026-04-22,all,BMRN,US,,True,False,False,[],False,,,
2026-04-22,all,BMVP,US,,True,False,False,[],False,,,
2026-04-22,all,BMY,US,,True,False,False,[],False,,,
2026-04-22,all,BN,US,,True,False,False,[],False,,,
2026-04-22,all,BNAI,US,,True,False,False,[],False,,,
2026-04-22,all,BNAIW,US,,True,False,False,[],False,,,
2026-04-22,all,BNBX,US,,True,False,False,[],False,,,
2026-04-22,all,BNC,US,,True,False,False,[],False,,,
2026-04-22,all,BNCWZ,US,,True,False,False,[],False,,,
2026-04-22,all,BND,US,,True,False,False,[],False,,,
2026-04-22,all,BNDC,US,,True,False,False,[],False,,,
2026-04-22,all,BNDD,US,,True,False,False,[],False,,,
2026-04-22,all,BNDI,US,,True,False,False,[],False,,,
2026-04-22,all,BNDS,US,,True,False,False,[],False,,,
2026-04-22,all,BNDW,US,,True,False,False,[],False,,,
2026-04-22,all,BNDX,US,,True,False,False,[],False,,,
2026-04-22,all,BNDY,US,,True,False,False,[],False,,,
2026-04-22,all,BNED,US,,True,False,False,[],False,,,
2026-04-22,all,BNGE,US,,True,False,False,[],False,,,
2026-04-22,all,BNGO,US,,True,False,False,[],False,,,
2026-04-22,all,BNH,US,,True,False,False,[],False,,,
2026-04-22,all,BNJ,US,,True,False,False,[],False,,,
2026-04-22,all,BNKD,US,,True,False,False,[],False,,,
2026-04-22,all,BNKK,US,,True,False,False,[],False,,,
2026-04-22,all,BNKU,US,,True,False,False,[],False,,,
2026-04-22,all,BNL,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BNO,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BNOV,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BNR,US,,True,False,False,[],False,,,
2026-04-22,all,BNRG,US,,True,False,False,[],False,,,
2026-04-22,all,BNS,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BNT,US,,True,False,False,[],False,,,
2026-04-22,all,BNTC,US,,True,False,False,[],False,,,
2026-04-22,all,BNTX,US,,True,False,False,[],False,,,
2026-04-22,all,BNY,US,,True,False,False,[],False,,,
2026-04-22,all,BNZI,US,,True,False,False,[],False,,,
2026-04-22,all,BNZIW,US,,True,False,False,[],False,,,
2026-04-22,all,BOAT,US,,True,False,False,[],False,,,
2026-04-22,all,BOBP,US,,True,False,False,[],False,,,
2026-04-22,all,BOBS,US,,True,False,False,[],False,,,
2026-04-22,all,BOC,US,,True,False,False,[],False,,,
2026-04-22,all,BOCT,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BODI,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BOE,US,,True,False,False,[],False,,,
2026-04-22,all,BOED,US,,True,False,False,[],False,,,
2026-04-22,all,BOEG,US,,True,False,False,[],False,,,
2026-04-22,all,BOEU,US,,True,False,False,[],False,,,
2026-04-22,all,BOF,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BOH,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BOIL,US,,True,False,False,[],False,,,
2026-04-22,all,BOKF,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BOLD,US,,True,False,False,[],False,,,
2026-04-22,all,BOLT,US,,True,False,False,[],False,,,
2026-04-22,all,BON,US,,True,False,False,[],False,,,
2026-04-22,all,BOND,US,,True,False,False,[],False,,,
2026-04-22,all,BOOM,US,,True,False,False,[],False,,,
2026-04-22,all,BOOT,US,,True,False,False,[],False,,,
2026-04-22,all,BORR,US,,True,False,False,[],False,,,
2026-04-22,all,BOSC,US,,True,False,False,[],False,,,
2026-04-22,all,BOTJ,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BOTT,US,,True,False,False,[],False,,,
2026-04-22,all,BOTZ,US,,True,False,False,[],False,,,
2026-04-22,all,BOUT,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BOW,US,,True,False,False,[],False,,,
2026-04-22,all,BOWN,US,,True,False,False,[],False,,,
2026-04-22,all,BOWNR,US,,True,False,False,[],False,,,
2026-04-22,all,BOWNU,US,,True,False,False,[],False,,,
2026-04-22,all,BOX,US,,True,False,False,[],False,,,
2026-04-22,all,BOXA,US,,True,False,False,[],False,,,
2026-04-22,all,BOXL,US,,True,False,False,[],False,,,
2026-04-22,all,BOXX,US,,True,False,False,[],False,,,
2026-04-22,all,BP,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BPAY,US,,True,False,False,[],False,,,
2026-04-22,all,BPH,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BPI,US,,True,False,False,[],False,,,
2026-04-22,all,BPMC,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BPOP,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BPOPM,US,,True,False,False,[],False,,,
2026-04-22,all,BPRN,US,,True,False,False,[],False,,,
2026-04-22,all,BPRO,US,,True,False,False,[],False,,,
2026-04-22,all,BPT,US,,True,False,False,[],False,,,
2026-04-22,all,BPYPM,US,,True,False,False,[],False,,,
2026-04-22,all,BPYPN,US,,True,False,False,[],False,,,
2026-04-22,all,BPYPO,US,,True,False,False,[],False,,,
2026-04-22,all,BPYPP,US,,True,False,False,[],False,,,
2026-04-22,all,BQ,US,,True,False,False,[],False,,,
2026-04-22,all,BR,US,,True,False,False,[],False,,,
2026-04-22,all,BRAG,US,,True,False,False,[],False,,,
2026-04-22,all,BRAZ,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BRBI,US,,True,False,False,[],False,,,
2026-04-22,all,BRBR,US,,True,False,False,[],False,,,
2026-04-22,all,BRBS,US,,True,False,False,[],False,,,
2026-04-22,all,BRC,US,,True,False,False,[],False,,,
2026-04-22,all,BRCB,US,,True,False,False,[],False,,,
2026-04-22,all,BRCC,US,TV_BREAKOUT_STRENGTH,True,True,True,['TV_BREAKOUT_STRENGTH'],False,,,
2026-04-22,all,BRCE,US,,True,False,False,[],False,,,
2026-04-22,all,BRDG,US,,True,False,False,[],False,,,
2026-04-22,all,BREA,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BREM,US,,True,False,False,[],False,,,
2026-04-22,all,BRF,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BRFH,US,,True,False,False,[],False,,,
2026-04-22,all,BRHY,US,,True,False,False,[],False,,,
2026-04-22,all,BRIA,US,,True,False,False,[],False,,,
2026-04-22,all,BRIB,US,,True,False,False,[],False,,,
2026-04-22,all,BRID,US,,True,False,False,[],False,,,
2026-04-22,all,BRIE,US,,True,False,False,[],False,,,
2026-04-22,all,BRIF,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BRK-B,US,,True,False,False,[],False,,,
2026-04-22,all,BRKC,US,,True,False,False,[],False,,,
2026-04-22,all,BRKD,US,,True,False,False,[],False,,,
2026-04-22,all,BRKL,US,,True,False,False,[],False,,,
2026-04-22,all,BRKR,US,,True,False,False,[],False,,,
2026-04-22,all,BRKRP,US,,True,False,False,[],False,,,
2026-04-22,all,BRKU,US,,True,False,False,[],False,,,
2026-04-22,all,BRKW,US,,True,False,False,[],False,,,
2026-04-22,all,BRLN,US,,True,False,False,[],False,,,
2026-04-22,all,BRLS,US,,True,False,False,[],False,,,
2026-04-22,all,BRLSW,US,,True,False,False,[],False,,,
2026-04-22,all,BRLT,US,,True,False,False,[],False,,,
2026-04-22,all,BRN,US,,True,False,False,[],False,,,
2026-04-22,all,BRNS,US,,True,False,False,[],False,,,
2026-04-22,all,BRNY,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BRO,US,,True,False,False,[],False,,,
2026-04-22,all,BROG,US,,True,False,False,[],False,,,
2026-04-22,all,BROS,US,,True,False,False,[],False,,,
2026-04-22,all,BRQL,US,,True,False,False,[],False,,,
2026-04-22,all,BRR,US,,True,False,False,[],False,,,
2026-04-22,all,BRRR,US,,True,False,False,[],False,,,
2026-04-22,all,BRSL,US,,True,False,False,[],False,,,
2026-04-22,all,BRSP,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BRT,US,,True,False,False,[],False,,,
2026-04-22,all,BRTR,US,,True,False,False,[],False,,,
2026-04-22,all,BRTX,US,,True,False,False,[],False,,,
2026-04-22,all,BRW,US,,True,False,False,[],False,,,
2026-04-22,all,BRX,US,,True,False,False,[],False,,,
2026-04-22,all,BRY,US,,True,False,False,[],False,,,
2026-04-22,all,BRZE,US,,True,False,False,[],False,,,
2026-04-22,all,BRZU,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BSAA,US,,True,False,False,[],False,,,
2026-04-22,all,BSAAU,US,,True,False,False,[],False,,,
2026-04-22,all,BSAC,US,,True,False,False,[],False,,,
2026-04-22,all,BSBK,US,,True,False,False,[],False,,,
2026-04-22,all,BSBR,US,,True,False,False,[],False,,,
2026-04-22,all,BSCP,US,,True,False,False,[],False,,,
2026-04-22,all,BSCQ,US,,True,False,False,[],False,,,
2026-04-22,all,BSCR,US,,True,False,False,[],False,,,
2026-04-22,all,BSCS,US,,True,False,False,[],False,,,
2026-04-22,all,BSCT,US,,True,False,False,[],False,,,
2026-04-22,all,BSCU,US,,True,False,False,[],False,,,
2026-04-22,all,BSCV,US,,True,False,False,[],False,,,
2026-04-22,all,BSCW,US,,True,False,False,[],False,,,
2026-04-22,all,BSCX,US,,True,False,False,[],False,,,
2026-04-22,all,BSCY,US,,True,False,False,[],False,,,
2026-04-22,all,BSCZ,US,,True,False,False,[],False,,,
2026-04-22,all,BSEP,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BSET,US,,True,False,False,[],False,,,
2026-04-22,all,BSGM,US,,True,False,False,[],False,,,
2026-04-22,all,BSII,US,,True,False,False,[],False,,,
2026-04-22,all,BSIIU,US,,True,False,False,[],False,,,
2026-04-22,all,BSIIW,US,,True,False,False,[],False,,,
2026-04-22,all,BSJP,US,,True,False,False,[],False,,,
2026-04-22,all,BSJQ,US,,True,False,False,[],False,,,
2026-04-22,all,BSJR,US,,True,False,False,[],False,,,
2026-04-22,all,BSJS,US,,True,False,False,[],False,,,
2026-04-22,all,BSJT,US,,True,False,False,[],False,,,
2026-04-22,all,BSJU,US,,True,False,False,[],False,,,
2026-04-22,all,BSJV,US,,True,False,False,[],False,,,
2026-04-22,all,BSJW,US,,True,False,False,[],False,,,
2026-04-22,all,BSJX,US,,True,False,False,[],False,,,
2026-04-22,all,BSL,US,,True,False,False,[],False,,,
2026-04-22,all,BSLK,US,,True,False,False,[],False,,,
2026-04-22,all,BSLKW,US,,True,False,False,[],False,,,
2026-04-22,all,BSM,US,,True,False,False,[],False,,,
2026-04-22,all,BSMC,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BSMP,US,,True,False,False,[],False,,,
2026-04-22,all,BSMQ,US,,True,False,False,[],False,,,
2026-04-22,all,BSMR,US,,True,False,False,[],False,,,
2026-04-22,all,BSMS,US,,True,False,False,[],False,,,
2026-04-22,all,BSMT,US,,True,False,False,[],False,,,
2026-04-22,all,BSMU,US,,True,False,False,[],False,,,
2026-04-22,all,BSMV,US,,True,False,False,[],False,,,
2026-04-22,all,BSMW,US,,True,False,False,[],False,,,
2026-04-22,all,BSMY,US,,True,False,False,[],False,,,
2026-04-22,all,BSR,US,,True,False,False,[],False,,,
2026-04-22,all,BSRR,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BSSX,US,,True,False,False,[],False,,,
2026-04-22,all,BST,US,,True,False,False,[],False,,,
2026-04-22,all,BSTP,US,,True,False,False,[],False,,,
2026-04-22,all,BSTZ,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BSV,US,,True,False,False,[],False,,,
2026-04-22,all,BSVN,US,,True,False,False,[],False,,,
2026-04-22,all,BSVO,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BSX,US,,True,False,False,[],False,,,
2026-04-22,all,BSY,US,,True,False,False,[],False,,,
2026-04-22,all,BTA,US,,True,False,False,[],False,,,
2026-04-22,all,BTAI,US,,True,False,False,[],False,,,
2026-04-22,all,BTAL,US,,True,False,False,[],False,,,
2026-04-22,all,BTBD,US,,True,False,False,[],False,,,
2026-04-22,all,BTBDW,US,,True,False,False,[],False,,,
2026-04-22,all,BTBT,US,,True,False,False,[],False,,,
2026-04-22,all,BTC,US,,True,False,False,[],False,,,
2026-04-22,all,BTCC,US,,True,False,False,[],False,,,
2026-04-22,all,BTCI,US,,True,False,False,[],False,,,
2026-04-22,all,BTCL,US,,True,False,False,[],False,,,
2026-04-22,all,BTCM,US,,True,False,False,[],False,,,
2026-04-22,all,BTCO,US,,True,False,False,[],False,,,
2026-04-22,all,BTCS,US,,True,False,False,[],False,,,
2026-04-22,all,BTCT,US,,True,False,False,[],False,,,
2026-04-22,all,BTCW,US,,True,False,False,[],False,,,
2026-04-22,all,BTCZ,US,,True,False,False,[],False,,,
2026-04-22,all,BTDR,US,,True,False,False,[],False,,,
2026-04-22,all,BTE,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BTF,US,,True,False,False,[],False,,,
2026-04-22,all,BTFL,US,,True,False,False,[],False,,,
2026-04-22,all,BTFX,US,,True,False,False,[],False,,,
2026-04-22,all,BTG,US,,True,False,False,[],False,,,
2026-04-22,all,BTGD,US,,True,False,False,[],False,,,
2026-04-22,all,BTGO,US,,True,False,False,[],False,,,
2026-04-22,all,BTI,US,,True,False,False,[],False,,,
2026-04-22,all,BTM,US,TV_BREAKOUT_STRENGTH,True,True,True,['TV_BREAKOUT_STRENGTH'],False,,,
2026-04-22,all,BTMD,US,,True,False,False,[],False,,,
2026-04-22,all,BTMWW,US,,True,False,False,[],False,,,
2026-04-22,all,BTO,US,,True,False,False,[],False,,,
2026-04-22,all,BTOC,US,,True,False,False,[],False,,,
2026-04-22,all,BTOG,US,,True,False,False,[],False,,,
2026-04-22,all,BTOP,US,,True,False,False,[],False,,,
2026-04-22,all,BTQ,US,,True,False,False,[],False,,,
2026-04-22,all,BTR,US,,True,False,False,[],False,,,
2026-04-22,all,BTRN,US,,True,False,False,[],False,,,
2026-04-22,all,BTSG,US,ACTIONABLE,True,True,True,"['MM_ACTIONABLE', 'MM_INTEGRATED']",False,,,
2026-04-22,all,BTSGU,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BTT,US,,True,False,False,[],False,,,
2026-04-22,all,BTTC,US,,True,False,False,[],False,,,
2026-04-22,all,BTU,US,,True,False,False,[],False,,,
2026-04-22,all,BTX,US,,True,False,False,[],False,,,
2026-04-22,all,BTZ,US,,True,False,False,[],False,,,
2026-04-22,all,BU,US,,True,False,False,[],False,,,
2026-04-22,all,BUCK,US,,True,False,False,[],False,,,
2026-04-22,all,BUD,US,,True,False,False,[],False,,,
2026-04-22,all,BUDA,US,,True,False,False,[],False,,,
2026-04-22,all,BUFB,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BUFC,US,,True,False,False,[],False,,,
2026-04-22,all,BUFD,US,,True,False,False,[],False,,,
2026-04-22,all,BUFE,US,,True,False,False,[],False,,,
2026-04-22,all,BUFF,US,,True,False,False,[],False,,,
2026-04-22,all,BUFG,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BUFH,US,,True,False,False,[],False,,,
2026-04-22,all,BUFI,US,,True,False,False,[],False,,,
2026-04-22,all,BUFM,US,,True,False,False,[],False,,,
2026-04-22,all,BUFP,US,,True,False,False,[],False,,,
2026-04-22,all,BUFQ,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BUFR,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BUFS,US,,True,False,False,[],False,,,
2026-04-22,all,BUFT,US,,True,False,False,[],False,,,
2026-04-22,all,BUFX,US,,True,False,False,[],False,,,
2026-04-22,all,BUFY,US,,True,False,False,[],False,,,
2026-04-22,all,BUFZ,US,,True,False,False,[],False,,,
2026-04-22,all,BUG,US,,True,False,False,[],False,,,
2026-04-22,all,BUI,US,,True,False,False,[],False,,,
2026-04-22,all,BUL,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BULD,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BULG,US,,True,False,False,[],False,,,
2026-04-22,all,BULL,US,,True,False,False,[],False,,,
2026-04-22,all,BULLW,US,,True,False,False,[],False,,,
2026-04-22,all,BULLZ,US,,True,False,False,[],False,,,
2026-04-22,all,BULU,US,,True,False,False,[],False,,,
2026-04-22,all,BULX,US,,True,False,False,[],False,,,
2026-04-22,all,BULZ,US,,True,False,False,[],False,,,
2026-04-22,all,BUR,US,,True,False,False,[],False,,,
2026-04-22,all,BURL,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BURU,US,,True,False,False,[],False,,,
2026-04-22,all,BUSA,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BUSE,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BUSEP,US,,True,False,False,[],False,,,
2026-04-22,all,BUUU,US,,True,False,False,[],False,,,
2026-04-22,all,BUXX,US,,True,False,False,[],False,,,
2026-04-22,all,BUYO,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BUYW,US,,True,False,False,[],False,,,
2026-04-22,all,BUYZ,US,,True,False,False,[],False,,,
2026-04-22,all,BUZZ,US,,True,False,False,[],False,,,
2026-04-22,all,BV,US,,True,False,False,[],False,,,
2026-04-22,all,BVAL,US,,True,False,False,[],False,,,
2026-04-22,all,BVC,US,,True,False,False,[],False,,,
2026-04-22,all,BVFL,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BVN,US,,True,False,False,[],False,,,
2026-04-22,all,BVS,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BW,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWA,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWAY,US,,True,False,False,[],False,,,
2026-04-22,all,BWB,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWBBP,US,,True,False,False,[],False,,,
2026-04-22,all,BWEB,US,,True,False,False,[],False,,,
2026-04-22,all,BWEN,US,,True,False,False,[],False,,,
2026-04-22,all,BWET,US,TV_HIGH_VOLATILITY,True,True,True,['TV_HIGH_VOLATILITY'],False,,,
2026-04-22,all,BWFG,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWG,US,,True,False,False,[],False,,,
2026-04-22,all,BWIN,US,,True,False,False,[],False,,,
2026-04-22,all,BWLP,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWMN,US,,True,False,False,[],False,,,
2026-04-22,all,BWMX,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWNB,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWOW,US,,True,False,False,[],False,,,
2026-04-22,all,BWSN,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWTG,US,,True,False,False,[],False,,,
2026-04-22,all,BWX,US,,True,False,False,[],False,,,
2026-04-22,all,BWXT,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BWZ,US,,True,False,False,[],False,,,
2026-04-22,all,BX,US,,True,False,False,[],False,,,
2026-04-22,all,BXC,US,,True,False,False,[],False,,,
2026-04-22,all,BXMT,US,,True,False,False,[],False,,,
2026-04-22,all,BXMX,US,,True,False,False,[],False,,,
2026-04-22,all,BXP,US,,True,False,False,[],False,,,
2026-04-22,all,BXSL,US,,True,False,False,[],False,,,
2026-04-22,all,BY,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,BYD,US,,True,False,False,[],False,,,
2026-04-22,all,BYFC,US,,True,False,False,[],False,,,
2026-04-22,all,BYLD,US,,True,False,False,[],False,,,
2026-04-22,all,BYM,US,,True,False,False,[],False,,,
2026-04-22,all,BYND,US,TV_BREAKOUT_STRENGTH,True,True,True,['TV_BREAKOUT_STRENGTH'],False,,,
2026-04-22,all,BYON,US,TV_MARKET_LEADER,True,True,True,"['TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY']",False,,,
2026-04-22,all,BYRE,US,,True,False,False,[],False,,,
2026-04-22,all,BYRN,US,,True,False,False,[],False,,,
2026-04-22,all,BYSI,US,,True,False,False,[],False,,,
2026-04-22,all,BZ,US,,True,False,False,[],False,,,
2026-04-22,all,BZAI,US,,True,False,False,[],False,,,
2026-04-22,all,BZAIW,US,,True,False,False,[],False,,,
2026-04-22,all,BZFD,US,,True,False,False,[],False,,,
2026-04-22,all,BZFDW,US,,True,False,False,[],False,,,
2026-04-22,all,BZH,US,,True,False,False,[],False,,,
2026-04-22,all,BZQ,US,,True,False,False,[],False,,,
2026-04-22,all,BZUN,US,,True,False,False,[],False,,,
2026-04-22,all,C,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,CA,US,,True,False,False,[],False,,,
2026-04-22,all,CAAA,US,,True,False,False,[],False,,,
2026-04-22,all,CAAP,US,,True,False,False,[],False,,,
2026-04-22,all,CAAS,US,,True,False,False,[],False,,,
2026-04-22,all,CABA,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,CABO,US,,True,False,False,[],False,,,
2026-04-22,all,CABZ,US,,True,False,False,[],False,,,
2026-04-22,all,CAC,US,INTEGRATED,True,True,True,['MM_INTEGRATED'],False,,,
2026-04-22,all,CACC,US,,True,False,False,[],False,,,
2026-04-22,all,CACI,US,,True,False,False,[],False,,,
2026-04-22,all,CADE,US,,True,False,False,[],False,,,
