symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,rs_score,cond8
PEGA,True,True,True,True,True,True,True,8,88.46787479406919,True
CIBR,True,True,True,True,True,True,True,8,88.42668863261945,True
BSX,True,True,True,True,True,True,True,8,88.416392092257,True
GPOR,True,True,True,True,True,True,True,8,88.37520593080724,True
BNGE,True,True,True,True,True,True,True,8,88.31342668863262,True
BMI,True,True,True,True,True,True,True,8,88.30313014827018,True
UAN,True,True,True,True,True,True,True,8,88.29283360790774,True
PSIX,True,True,True,True,True,True,True,8,88.2825370675453,True
MCK,True,True,True,True,True,True,True,8,88.27224052718286,True
JIVE,True,True,True,True,True,True,True,8,88.24135090609555,True
CGRO,True,True,True,True,True,True,True,8,88.23105436573312,True
DBP,True,True,True,True,True,True,True,8,88.21046128500824,True
TG,True,True,True,True,True,True,True,8,88.15897858319605,True
MUFG,True,True,True,True,True,True,True,8,88.1486820428336,True
HDB,True,True,True,True,True,True,True,8,88.11779242174629,True
WTS,True,True,True,True,True,True,True,8,88.0663097199341,True
BMA,True,True,True,True,True,True,True,8,88.03542009884679,True
EIS,True,True,True,True,True,True,True,8,88.0148270181219,True
CW,True,True,True,True,True,True,True,8,87.97364085667215,True
BK,True,True,True,True,True,True,True,8,87.94275123558485,True
IZRL,True,True,True,True,True,True,True,8,87.92215815485996,True
MCHI,True,True,True,True,True,True,True,8,87.89126853377265,True
V,True,True,True,True,True,True,True,8,87.88097199341021,True
RRC,True,True,True,True,True,True,True,8,87.86037891268533,True
AJG,True,True,True,True,True,True,True,8,87.79859967051071,True
CCLDO,True,True,True,True,True,True,True,8,87.70593080724876,True
SIL,True,True,True,True,True,True,True,8,87.64415156507414,True
KAR,True,True,True,True,True,True,True,8,87.56177924217464,True
USFD,True,True,True,True,True,True,True,8,87.44851729818781,True
UI,True,True,True,True,True,True,True,8,87.40733113673805,True
DASH,True,True,True,True,True,True,True,8,87.39703459637562,True
RXD,True,True,True,True,True,True,True,8,87.3146622734761,True
FPXE,True,True,True,True,True,True,True,8,87.26317957166391,True
SSYS,True,True,True,True,True,True,True,8,87.24258649093905,True
HACK,True,True,True,True,True,True,True,8,87.09843492586491,True
IBN,True,True,True,True,True,True,True,8,87.04695222405272,True
SLVP,True,True,True,True,True,True,True,8,87.03665568369028,True
RELY,True,True,True,True,True,True,True,8,86.99546952224053,True
META,True,True,True,True,True,True,True,8,86.9851729818781,True
FDNI,True,True,True,True,True,True,True,8,86.96457990115321,True
LLYVA,True,True,True,True,True,True,True,8,86.9336902800659,True
ARKX,True,True,True,True,True,True,True,8,86.90280065897859,True
CHIQ,True,True,True,True,True,True,True,8,86.87191103789127,True
FLCH,True,True,True,True,True,True,True,8,86.84102141680395,True
DBD,True,True,True,True,True,True,True,8,86.7174629324547,True
ARKW,True,True,True,True,True,True,True,8,86.60420098846787,True
MUSQ,True,True,True,True,True,True,True,8,86.57331136738055,True
CPNG,True,True,True,True,True,True,True,8,86.55271828665569,True
RCG,True,True,True,True,True,True,True,8,86.54242174629324,True
ITA,True,True,True,True,True,True,True,8,86.53212520593081,True
CPRX,True,True,True,True,True,True,True,8,86.52182866556836,True
MNDY,True,True,True,True,True,True,True,8,86.51153212520593,True
RTX,True,True,True,True,True,True,True,8,86.5012355848435,True
TGLS,True,True,True,True,True,True,True,8,86.44975288303131,True
ISRA,True,True,True,True,True,True,True,8,86.41886326194398,True
EWS,True,True,True,True,True,True,True,8,86.38797364085667,True
LLYVK,True,True,True,True,True,True,True,8,86.32619439868205,True
CAKE,True,True,True,True,True,True,True,8,86.3158978583196,True
TTT,True,True,True,True,True,True,True,8,86.16144975288303,True
UFO,True,True,True,True,True,True,True,8,86.07907742998353,True
MAXI,True,True,True,True,True,True,True,8,86.06878088962108,True
ECNS,True,True,True,True,True,True,True,8,85.92462932454696,True
NIC,True,True,True,True,True,True,True,8,85.85255354200989,True
LBRDK,True,True,True,True,True,True,True,8,85.84225700164745,True
EQH,True,True,True,True,True,True,True,8,85.83196046128501,True
TBT,True,True,True,True,True,True,True,8,85.79077429983526,True
GNTY,True,True,True,True,True,True,True,8,85.77018121911037,True
HG,True,True,True,True,True,True,True,8,85.7495881383855,True
BBW,True,True,True,True,True,True,True,8,85.61573311367381,True
FJP,True,True,True,True,True,True,True,8,85.59514003294892,True
BFC,True,True,True,True,True,True,True,8,85.53336079077431,True
RBC,True,True,True,True,True,True,True,8,85.50247116968698,True
LBRDA,True,True,True,True,True,True,True,8,85.44069192751236,True
CBOE,True,True,True,True,True,True,True,8,85.43039538714991,True
IBKR,True,True,True,True,True,True,True,8,85.42009884678748,True
ARKQ,True,True,True,True,True,True,True,8,85.3995057660626,True
LOGC,True,True,True,True,True,True,True,8,85.37891268533772,True
WCBR,True,True,True,True,True,True,True,8,85.24505766062603,True
PCCE,True,True,True,True,True,True,True,8,85.19357495881383,True
ARVR,True,True,True,True,True,True,True,8,85.15238879736408,True
TLN,True,True,True,True,True,True,True,8,85.14209225700165,True
CSCO,True,True,True,True,True,True,True,8,85.13179571663922,True
ISBA,True,True,True,True,True,True,True,8,85.10090609555189,True
BITU,True,True,True,True,True,True,True,8,85.08031301482701,True
PAYX,True,True,True,True,True,True,True,8,84.99794069192751,True
FLEX,True,True,True,True,True,True,True,8,84.94645799011532,True
GXC,True,True,True,True,True,True,True,8,84.91556836902801,True
RDCM,True,True,True,True,True,True,True,8,84.77141680395387,True
LEGR,True,True,True,True,True,True,True,8,84.71993410214168,True
CRMD,True,True,True,True,True,True,True,8,84.69934102141681,True
XAR,True,True,True,True,True,True,True,8,84.67874794069192,True
OND,True,True,True,True,True,True,True,8,84.66845140032949,True
HIG,True,True,True,True,True,True,True,8,84.47281713344317,True
VIASP,True,True,True,True,True,True,True,8,84.44192751235585,True
ARKA,True,True,True,True,True,True,True,8,84.43163097199341,True
X,True,True,True,True,True,True,True,8,84.34925864909391,True
CAAP,True,True,True,True,True,True,True,8,84.33896210873147,True
ICE,True,True,True,True,True,True,True,8,84.25658978583196,True
BMO,True,True,True,True,True,True,True,8,84.24629324546952,True
ONON,True,True,True,True,True,True,True,8,84.23599670510708,True
METV,True,True,True,True,True,True,True,8,84.10214168039539,True
VSEC,True,True,True,True,True,True,True,8,84.05065897858319,True
NFLP,True,True,True,True,True,True,True,8,84.04036243822077,True
NTCT,True,True,True,True,True,True,True,8,84.03006589785832,True
CART,True,True,True,True,True,True,True,8,83.99917627677101,True
KWEB,True,True,True,True,True,True,True,8,83.95799011532125,True
ODDS,True,True,True,True,True,True,True,8,83.87561779242174,True
SANM,True,True,True,True,True,True,True,8,83.84472817133442,True
MA,True,True,True,True,True,True,True,8,83.83443163097199,True
CXSE,True,True,True,True,True,True,True,8,83.66968698517299,True
AGMI,True,True,True,True,True,True,True,8,83.64909390444811,True
MIR,True,True,True,True,True,True,True,8,83.55642504118617,True
UUU,True,True,True,True,True,True,True,8,83.36079077429983,True
AVPT,True,True,True,True,True,True,True,8,83.3504942339374,True
GGAL,True,True,True,True,True,True,True,8,83.34019769357496,True
FNGS,True,True,True,True,True,True,True,8,83.32990115321252,True
FVRR,True,True,True,True,True,True,True,8,83.28871499176277,True
FNGO,True,True,True,True,True,True,True,8,83.27841845140033,True
SPMO,True,True,True,True,True,True,True,8,83.11367380560132,True
PSO,True,True,True,True,True,True,True,8,83.04159802306425,True
KEN,True,True,True,True,True,True,True,8,83.02100494233937,True
TGS,True,True,True,True,True,True,True,8,82.95922570016474,True
SCHW,True,True,True,True,True,True,True,8,82.90774299835255,True
DOCU,True,True,True,True,True,True,True,8,82.81507413509061,True
IXG,True,True,True,True,True,True,True,8,82.76359143327842,True
CSV,True,True,True,True,True,True,True,8,82.72240527182866,True
GCAD,True,True,True,True,True,True,True,8,82.71210873146623,True
UPWK,True,True,True,True,True,True,True,8,82.67092257001647,True
CXDO,True,True,True,True,True,True,True,8,82.66062602965404,True
BUZZ,True,True,True,True,True,True,True,8,82.62973640856673,True
BBUC,True,True,True,True,True,True,True,8,82.58855024711697,True
RAYJ,True,True,True,True,True,True,True,8,82.50617792421747,True
SOLV,True,True,True,True,True,True,True,8,82.46499176276771,True
EBIZ,True,True,True,True,True,True,True,8,82.41350906095552,True
SSNC,True,True,True,True,True,True,True,8,82.36202635914333,True
BITX,True,True,True,True,True,True,True,8,82.26935749588138,True
ADP,True,True,True,True,True,True,True,8,82.19728171334431,True
DRVN,True,True,True,True,True,True,True,8,82.18698517298188,True
IMAX,True,True,True,True,True,True,True,8,82.17668863261945,True
DLO,True,True,True,True,True,True,True,8,82.166392092257,True
MFG,True,True,True,True,True,True,True,8,82.13550247116969,True
ROAD,True,True,True,True,True,True,True,8,82.05313014827018,True
ECBK,True,True,True,True,True,True,True,8,82.04283360790774,True
MYRG,True,True,True,True,True,True,True,8,81.9501647446458,True
BWAY,True,True,True,True,True,True,True,8,81.8986820428336,True
OGIG,True,True,True,True,True,True,True,8,81.87808896210873,True
FDRV,True,True,True,True,True,True,True,8,81.7339373970346,True
ASPI,True,True,True,True,True,True,True,8,81.71334431630972,True
LYV,True,True,True,True,True,True,True,8,81.58978583196046,True
SAH,True,True,True,True,True,True,True,8,81.56919275123559,True
BKNG,True,True,True,True,True,True,True,8,81.4971169686985,True
FDN,True,True,True,True,True,True,True,8,81.45593080724876,True
MTUM,True,True,True,True,True,True,True,8,81.37355848434926,True
JPM,True,True,True,True,True,True,True,8,81.35296540362438,True
NRIM,True,True,True,True,True,True,True,8,81.32207578253706,True
FNGG,True,True,True,True,True,True,True,8,81.31177924217464,True
TW,True,True,True,True,True,True,True,8,81.27059308072488,True
ARKF,True,True,True,True,True,True,True,8,81.20881383855024,True
RAYD,True,True,True,True,True,True,True,8,81.19851729818781,True
GAN,True,True,True,True,True,True,True,8,81.17792421746294,True
EMQQ,True,True,True,True,True,True,True,8,81.15733113673805,True
PLNT,True,True,True,True,True,True,True,8,81.14703459637562,True
C,True,True,True,True,True,True,True,8,81.12644151565074,True
GGME,True,True,True,True,True,True,True,8,81.09555189456343,True
OPY,True,True,True,True,True,True,True,8,80.85873146622735,True
FUSB,True,True,True,True,True,True,True,8,80.75061779242174,True
XNTK,True,True,True,True,True,True,True,8,80.6836902800659,True
CHTR,True,True,True,True,True,True,True,8,80.63220757825371,True
FPX,True,True,True,True,True,True,True,8,80.48805601317957,True
BUG,True,True,True,True,True,True,True,8,80.4674629324547,True
FDCF,True,True,True,True,True,True,True,8,80.45716639209226,True
HMN,True,True,True,True,True,True,True,8,80.43657331136738,True
KEYS,True,True,True,True,True,True,True,8,80.4159802306425,True
QTJL,True,True,True,True,True,True,True,8,80.40568369028006,True
GPI,True,True,True,True,True,True,True,8,80.38509060955519,True
SEIC,True,True,True,True,True,True,True,8,80.36449752883031,True
BETZ,True,True,True,True,True,True,True,8,80.18945634266886,True
MO,True,True,True,True,True,True,True,8,80.09678747940691,True
ONLN,True,True,True,True,True,True,True,8,80.02471169686986,True
