symbol,company_name,ipo_date,filing_date,price_range,shares_offered,exchange,type,source,form_type,cik,accession_number,file_description,business_address,sic_code,fiscal_year_end
RYOJ,"rYojbaba Co., Ltd.  (RYOJ)  (CIK 0002012600)",2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002012600,,F-1/A,N/A,,
XZ,Xinzi  (XZ)  (CIK 0002017732),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002017732,,F-1/A,N/A,,
CCII,Cohen Circle Acquisition Corp. II  (CCII)  (CIK 0002064683),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002064683,,PROSPECTUS,N/A,,
GRAN,Grande Group Ltd/HK  (GRAN)  (CIK 0002027722),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002027722,,PROSPECTUS,N/A,,
RAY,Raytech Holding Ltd  (RAY)  (CIK 0001948443),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001948443,,PROSPECTUS,N/A,,
,Mega Fortune Co Ltd  (CIK 0002033377),2025-06-30,2025-06-30,,,,IPO,sec_edgar,F-1/A,2033377,,REGISTRATION STATEMENT,,,
BBLG,"Bone Biologics Corp  (BBLG, BBLGW)  (CIK 0001419554)",2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001419554,,424B4,N/A,,
ASTI,"Ascent Solar Technologies, Inc.  (ASTI)  (CIK 0001350102)",2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001350102,,424B4,N/A,,
N/A,Yorkville Acquisition Corp.  (CIK 0002064658),2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002064658,,PROSPECTUS,N/A,,
FIGX,FIGX Capital Acquisition Corp.  (FIGX)  (CIK 0002059033),2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002059033,,PROSPECTUS,N/A,,
,Yorkville Acquisition Corp.  (CIK 0002064658),2025-06-30,2025-06-30,,,,IPO,sec_edgar,424B4,2064658,,PROSPECTUS,,,
,Yorkville Acquisition Corp.  (CIK 0002064658),2025-06-30,2025-06-30,,,,IPO,sec_edgar,424B4,2064658,,PROSPECTUS,,,
,Mega Fortune Co Ltd  (CIK 0002033377),2025-06-30,2025-06-30,,,,IPO,sec_edgar,F-1/A,2033377,,REGISTRATION STATEMENT,,,
,Mega Fortune Co Ltd  (CIK 0002033377),2025-06-30,2025-06-30,,,,IPO,sec_edgar,F-1/A,2033377,,REGISTRATION STATEMENT,,,
,Mega Fortune Co Ltd  (CIK 0002033377),2025-06-30,2025-06-30,,,,IPO,sec_edgar,F-1/A,2033377,,REGISTRATION STATEMENT,,,
,Yorkville Acquisition Corp.  (CIK 0002064658),2025-06-30,2025-06-30,,,,IPO,sec_edgar,424B4,2064658,,PROSPECTUS,,,
SMX,"SMX (Security Matters) Public Ltd Co  (SMX, SMXWW)  (CIK 0001940674)",2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0001940674,,F-1/A,N/A,,
N/A,Mega Fortune Co Ltd  (CIK 0002033377),2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002033377,,REGISTRATION STATEMENT,N/A,,
,Yorkville Acquisition Corp.  (CIK 0002064658),2025-06-30,2025-06-30,,,,IPO,sec_edgar,424B4,2064658,,PROSPECTUS,,,
N/A,"Kilcoy Global Foods, Ltd.  (CIK 0002043774)",2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002043774,,F-1/A,N/A,,
AHMA,AMBITIONS ENTERPRISE MANAGEMENT CO. L.L.C  (AHMA)  (CIK 0002010959),2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002010959,,REGISTRATION STATEMENT,N/A,,
GVH,Globavend Holdings Ltd  (GVH)  (CIK 0001978527),2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001978527,,PROSPECTUS,N/A,,
,"Kilcoy Global Foods, Ltd.  (CIK 0002043774)",2025-06-27,2025-06-27,,,,IPO,sec_edgar,F-1/A,2043774,,F-1/A,,,
JCAP,"Jefferson Capital, Inc. / DE  (JCAP)  (CIK 0002046042)",2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002046042,,424B4,N/A,,
DGLY,"DIGITAL ALLY, INC.  (DGLY)  (CIK 0001342958)",2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001342958,,424B4,N/A,,
,"Kilcoy Global Foods, Ltd.  (CIK 0002043774)",2025-06-27,2025-06-27,,,,IPO,sec_edgar,F-1/A,2043774,,F-1/A,,,
,"Kilcoy Global Foods, Ltd.  (CIK 0002043774)",2025-06-27,2025-06-27,,,,IPO,sec_edgar,F-1/A,2043774,,F-1/A,,,
,"Kilcoy Global Foods, Ltd.  (CIK 0002043774)",2025-06-27,2025-06-27,,,,IPO,sec_edgar,F-1/A,2043774,,F-1/A,,,
,"Cantor Equity Partners III, Inc.  (CIK 0002034268)",2025-06-26,2025-06-26,,,,IPO,sec_edgar,424B4,2034268,,PROSPECTUS,,,
,"Cantor Equity Partners III, Inc.  (CIK 0002034268)",2025-06-26,2025-06-26,,,,IPO,sec_edgar,424B4,2034268,,PROSPECTUS,,,
,"Cantor Equity Partners III, Inc.  (CIK 0002034268)",2025-06-26,2025-06-26,,,,IPO,sec_edgar,424B4,2034268,,PROSPECTUS,,,
,"Cantor Equity Partners III, Inc.  (CIK 0002034268)",2025-06-26,2025-06-26,,,,IPO,sec_edgar,424B4,2034268,,PROSPECTUS,,,
JLHL,Julong Holding Ltd  (JLHL)  (CIK 0002007846),2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002007846,,424B4,N/A,,
LWAC,LightWave Acquisition Corp.  (LWAC)  (CIK 0002061379),2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002061379,,PROSPECTUS,N/A,,
N/A,"Cantor Equity Partners III, Inc.  (CIK 0002034268)",2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002034268,,PROSPECTUS,N/A,,
LFWD,Lifeward Ltd.  (LFWD)  (CIK 0001607962),2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001607962,,424B4,N/A,,
FMFC,Kandal M Venture Ltd  (FMFC)  (CIK 0002024656),2025-06-25,2025-06-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002024656,,PROSPECTUS,N/A,,
OBA,Oxley Bridge Acquisition Ltd  (OBA)  (CIK 0002034313),2025-06-25,2025-06-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002034313,,PROSPECTUS,N/A,,
XTIA,"XTI Aerospace, Inc.  (XTIA)  (CIK 0001529113)",2025-06-25,2025-06-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001529113,,PROSPECTUS,N/A,,
MBRX,"Moleculin Biotech, Inc.  (MBRX)  (CIK 0001659617)",2025-06-23,2025-06-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001659617,,FORM 424B4,N/A,,
ICU,"SeaStar Medical Holding Corp  (ICU, ICUCW)  (CIK 0001831868)",2025-06-23,2025-06-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001831868,,PROSPECTUS,N/A,,
HCHL,Happy City Holdings Ltd  (HCHL)  (CIK 0002046656),2025-06-23,2025-06-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002046656,,PROSPECTUS,N/A,,
PACH,Pioneer Acquisition I Corp  (PACH)  (CIK 0002040381),2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002040381,,424B4,N/A,,
CAI,"Caris Life Sciences, Inc.  (CAI)  (CIK 0002019410)",2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002019410,,424B4,N/A,,
LGCL,Lucas GC Ltd  (LGCL)  (CIK 0001954694),2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001954694,,424B4,N/A,,
QMMM,QMMM Holdings Ltd  (QMMM)  (CIK 0001971542),2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001971542,,424B4,N/A,,
PCSA,"Processa Pharmaceuticals, Inc.  (PCSA)  (CIK 0001533743)",2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001533743,,424B4,N/A,,
MENS,Jyong Biotech Ltd.  (MENS)  (CIK 0001954488),2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001954488,,PROSPECTUS,N/A,,
SLDE,"Slide Insurance Holdings, Inc.  (SLDE)  (CIK 0001886428)",2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001886428,,424B4,N/A,,
AXIN,Axiom Intelligence Acquisition Corp 1  (AXIN)  (CIK 0002057030),2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002057030,,PROSPECTUS,N/A,,
SDST,"Stardust Power Inc.  (SDST, SDSTW)  (CIK 0001831979)",2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001831979,,424B4,N/A,,
EGG,ENIGMATIG LTD  (EGG)  (CIK 0001982961),2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001982961,,424B4,N/A,,
CTRI,"Centuri Holdings, Inc.  (CTRI)  (CIK 0001981599)",2025-06-17,2025-06-17,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001981599,,424B4,N/A,,
AIRO,"AIRO Group Holdings, Inc.  (AIRO)  (CIK 0001927958)",2025-06-16,2025-06-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001927958,,424B4,N/A,,
CHSN,Chanson International Holding  (CHSN)  (CIK 0001825349),2025-06-16,2025-06-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001825349,,PROSPECTUS,N/A,,
BSAA,BEST SPAC I Acquisition Corp.  (BSAA)  (CIK 0002051587),2025-06-13,2025-06-13,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002051587,,PROSPECTUS,N/A,,
BACC,Blue Acquisition Corp/Cayman  (BACC)  (CIK 0002059654),2025-06-13,2025-06-13,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002059654,,FORM 424B4,N/A,,
VNTG,Vantage Corp (Singapore)  (VNTG)  (CIK 0002027160),2025-06-13,2025-06-13,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002027160,,424B4,N/A,,
VOYG,"Voyager Technologies, Inc./DE  (VOYG)  (CIK 0001788060)",2025-06-12,2025-06-12,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001788060,,424B4,N/A,,
CHYM,"Chime Financial, Inc.  (CHYM)  (CIK 0001795586)",2025-06-12,2025-06-12,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001795586,,424B4,N/A,,
CAPS,Capstone Holding Corp.  (CAPS)  (CIK 0000887151),2025-06-12,2025-06-12,N/A,N/A,N/A,IPO,sec_edgar,424B4,0000887151,,PROSPECTUS,N/A,,
BLGO,"BIOLARGO, INC.  (BLGO)  (CIK 0000880242)",2025-06-11,2025-06-11,N/A,N/A,N/A,IPO,sec_edgar,424B4,0000880242,,FORM 424B4,N/A,,
ASIC,Ategrity Specialty Insurance Co Holdings  (ASIC)  (CIK 0002040491),2025-06-11,2025-06-11,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002040491,,424B4,N/A,,
BLUW,Blue Water Acquisition Corp. III  (BLUW)  (CIK 0002050501),2025-06-11,2025-06-11,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002050501,,424B4,N/A,,
,KENTUCKY POWER CO  (CIK 0000055373),2025-06-09,2025-06-09,,,,IPO,sec_edgar,424B1,55373,,424B1,,,
N/A,KENTUCKY POWER CO  (CIK 0000055373),2025-06-09,2025-06-09,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000055373,,424B1,N/A,,
,KENTUCKY POWER CO  (CIK 0000055373),2025-06-09,2025-06-09,,,,IPO,sec_edgar,424B1,55373,,424B1,,,
,KENTUCKY POWER CO  (CIK 0000055373),2025-06-09,2025-06-09,,,,IPO,sec_edgar,424B1,55373,,424B1,,,
,KENTUCKY POWER CO  (CIK 0000055373),2025-06-09,2025-06-09,,,,IPO,sec_edgar,424B1,55373,,424B1,,,
FGL,Founder Group Ltd  (FGL)  (CIK 0001989930),2025-05-27,2025-05-27,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001989930,,PROSPECTUS,N/A,,
,CLECO POWER LLC  (CIK 0000018672),2025-03-07,2025-03-07,,,,IPO,sec_edgar,424B1,18672,,424B1,,,
N/A,CLECO POWER LLC  (CIK 0000018672),2025-03-07,2025-03-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000018672,,424B1,N/A,,
,CLECO POWER LLC  (CIK 0000018672),2025-03-07,2025-03-07,,,,IPO,sec_edgar,424B1,18672,,424B1,,,
,CLECO POWER LLC  (CIK 0000018672),2025-03-07,2025-03-07,,,,IPO,sec_edgar,424B1,18672,,424B1,,,
,CLECO POWER LLC  (CIK 0000018672),2025-03-07,2025-03-07,,,,IPO,sec_edgar,424B1,18672,,424B1,,,
,ROCHESTER GAS & ELECTRIC CORP  (CIK 0000084557),2025-02-10,2025-02-10,,,,IPO,sec_edgar,424B1,84557,,424B1,,,
,ROCHESTER GAS & ELECTRIC CORP  (CIK 0000084557),2025-02-10,2025-02-10,,,,IPO,sec_edgar,424B1,84557,,424B1,,,
,ROCHESTER GAS & ELECTRIC CORP  (CIK 0000084557),2025-02-10,2025-02-10,,,,IPO,sec_edgar,424B1,84557,,424B1,,,
N/A,ROCHESTER GAS & ELECTRIC CORP  (CIK 0000084557),2025-02-10,2025-02-10,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000084557,,424B1,N/A,,
,ROCHESTER GAS & ELECTRIC CORP  (CIK 0000084557),2025-02-10,2025-02-10,,,,IPO,sec_edgar,424B1,84557,,424B1,,,
TTAM,Titan America SA  (TTAM)  (CIK 0002035304),2025-02-07,2025-02-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0002035304,,424B1,N/A,,
OMEX,ODYSSEY MARINE EXPLORATION INC  (OMEX)  (CIK 0000798528),2025-02-07,2025-02-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000798528,,424B1,N/A,,
,NEW YORK STATE ELECTRIC & GAS CORP  (CIK 0000071675),2025-02-06,2025-02-06,,,,IPO,sec_edgar,424B1,71675,,424B1,,,
,NEW YORK STATE ELECTRIC & GAS CORP  (CIK 0000071675),2025-02-06,2025-02-06,,,,IPO,sec_edgar,424B1,71675,,424B1,,,
TBBB,BBB FOODS INC  (TBBB)  (CIK 0001978954),2025-02-06,2025-02-06,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001978954,,424B1,N/A,,
,NEW YORK STATE ELECTRIC & GAS CORP  (CIK 0000071675),2025-02-06,2025-02-06,,,,IPO,sec_edgar,424B1,71675,,424B1,,,
N/A,NEW YORK STATE ELECTRIC & GAS CORP  (CIK 0000071675),2025-02-06,2025-02-06,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000071675,,424B1,N/A,,
,NEW YORK STATE ELECTRIC & GAS CORP  (CIK 0000071675),2025-02-06,2025-02-06,,,,IPO,sec_edgar,424B1,71675,,424B1,,,
